Generation,Time,All,Acceptable,Unacceptable
1st, 4 seconds,0,0,0
2nd, 9 seconds,0,0,0
3rd, 15 seconds,0,0,0
4th, 22 seconds,1,1,0
5th, 29 seconds,1,1,0
6th, 36 seconds,0,0,0
7th, 42 seconds,0,0,0
8th, 49 seconds,0,0,0
9th, 15 minutes 56 seconds,0,0,0
10th, 16 minutes 3 seconds,1,0,1
11th, 16 minutes 9 seconds,0,0,0
12th, 16 minutes 16 seconds,0,0,0
13th, 16 minutes 24 seconds,1,1,0
14th, 16 minutes 31 seconds,0,0,0
15th, 16 minutes 40 seconds,0,0,0
16th, 16 minutes 47 seconds,0,0,0
17th, 16 minutes 54 seconds,0,0,0
18th, 17 minutes 2 seconds,0,0,0
19th, 17 minutes 8 seconds,0,0,0
20th, 17 minutes 16 seconds,0,0,0
21st, 17 minutes 23 seconds,0,0,0
22nd, 17 minutes 31 seconds,0,0,0
23rd, 17 minutes 39 seconds,0,0,0
24th, 17 minutes 47 seconds,0,0,0
25th, 17 minutes 55 seconds,0,0,0
26th, 18 minutes 3 seconds,0,0,0
27th, 18 minutes 11 seconds,0,0,0
28th, 18 minutes 20 seconds,0,0,0
29th, 18 minutes 27 seconds,0,0,0
30th, 18 minutes 35 seconds,1,1,0
31st, 18 minutes 43 seconds,0,0,0
32nd, 18 minutes 51 seconds,0,0,0
33rd, 18 minutes 59 seconds,0,0,0
34th, 19 minutes 7 seconds,0,0,0
35th, 19 minutes 16 seconds,0,0,0
36th, 19 minutes 25 seconds,0,0,0
37th, 19 minutes 31 seconds,1,0,1
38th, 19 minutes 40 seconds,0,0,0
39th, 19 minutes 47 seconds,1,0,1
40th, 19 minutes 56 seconds,0,0,0
41st, 20 minutes 5 seconds,0,0,0
42nd, 20 minutes 14 seconds,0,0,0
43rd, 20 minutes 22 seconds,0,0,0
44th, 20 minutes 30 seconds,0,0,0
45th, 20 minutes 39 seconds,0,0,0
46th, 20 minutes 48 seconds,0,0,0
47th, 20 minutes 57 seconds,0,0,0
48th, 21 minutes 6 seconds,0,0,0
49th, 36 minutes 16 seconds,0,0,0
50th, 36 minutes 24 seconds,0,0,0
51st, 36 minutes 33 seconds,0,0,0
52nd, 36 minutes 42 seconds,0,0,0
53rd, 36 minutes 51 seconds,0,0,0
54th, 37 minutes 0 seconds,0,0,0
55th, 37 minutes 10 seconds,0,0,0
56th, 37 minutes 19 seconds,0,0,0
