Generation,Time,All,Acceptable,Unacceptable
1st, 6 seconds,0,0,0
2nd, 11 seconds,0,0,0
3rd, 17 seconds,0,0,0
4th, 23 seconds,1,0,1
5th, 28 seconds,1,1,0
6th, 35 seconds,0,0,0
7th, 41 seconds,0,0,0
8th, 46 seconds,0,0,0
9th, 52 seconds,0,0,0
10th, 58 seconds,0,0,0
11th, 16 minutes 5 seconds,0,0,0
12th, 16 minutes 13 seconds,0,0,0
13th, 16 minutes 21 seconds,0,0,0
14th, 16 minutes 29 seconds,1,1,0
15th, 16 minutes 36 seconds,0,0,0
16th, 16 minutes 43 seconds,0,0,0
17th, 16 minutes 51 seconds,0,0,0
18th, 16 minutes 57 seconds,0,0,0
19th, 17 minutes 4 seconds,0,0,0
20th, 17 minutes 11 seconds,0,0,0
21st, 17 minutes 18 seconds,1,1,0
22nd, 17 minutes 26 seconds,1,1,0
23rd, 17 minutes 34 seconds,0,0,0
24th, 17 minutes 41 seconds,0,0,0
25th, 17 minutes 49 seconds,0,0,0
26th, 17 minutes 57 seconds,1,1,0
27th, 18 minutes 5 seconds,0,0,0
28th, 18 minutes 13 seconds,1,1,0
29th, 18 minutes 20 seconds,1,0,1
30th, 18 minutes 28 seconds,0,0,0
31st, 18 minutes 34 seconds,0,0,0
32nd, 18 minutes 42 seconds,0,0,0
33rd, 18 minutes 50 seconds,1,1,0
34th, 18 minutes 58 seconds,0,0,0
35th, 19 minutes 4 seconds,0,0,0
36th, 19 minutes 12 seconds,1,0,1
37th, 19 minutes 19 seconds,0,0,0
38th, 19 minutes 27 seconds,0,0,0
39th, 19 minutes 34 seconds,1,0,1
40th, 19 minutes 41 seconds,0,0,0
41st, 19 minutes 49 seconds,0,0,0
42nd, 19 minutes 55 seconds,0,0,0
43rd, 20 minutes 3 seconds,0,0,0
44th, 20 minutes 11 seconds,0,0,0
45th, 20 minutes 20 seconds,0,0,0
46th, 20 minutes 27 seconds,0,0,0
47th, 20 minutes 35 seconds,0,0,0
48th, 20 minutes 44 seconds,0,0,0
49th, 20 minutes 51 seconds,1,0,1
50th, 21 minutes 0 seconds,1,0,1
51st, 21 minutes 8 seconds,0,0,0
52nd, 21 minutes 17 seconds,1,0,1
53rd, 21 minutes 25 seconds,0,0,0
54th, 21 minutes 34 seconds,1,0,1
55th, 21 minutes 42 seconds,1,0,1
56th, 21 minutes 51 seconds,0,0,0
57th, 22 minutes 0 seconds,0,0,0
58th, 22 minutes 9 seconds,0,0,0
59th, 22 minutes 17 seconds,0,0,0
60th, 22 minutes 26 seconds,0,0,0
61st, 22 minutes 33 seconds,0,0,0
62nd, 22 minutes 42 seconds,0,0,0
63rd, 22 minutes 51 seconds,0,0,0
64th, 23 minutes 0 seconds,0,0,0
65th, 23 minutes 9 seconds,0,0,0
66th, 23 minutes 16 seconds,0,0,0
67th, 23 minutes 25 seconds,1,0,1
68th, 23 minutes 33 seconds,1,0,1
69th, 23 minutes 42 seconds,2,0,2
70th, 23 minutes 52 seconds,0,0,0
71st, 24 minutes 1 seconds,1,0,1
72nd, 24 minutes 10 seconds,0,0,0
73rd, 24 minutes 19 seconds,0,0,0
