Generation,Time,All,Acceptable,Unacceptable
1st, 5 seconds,0,0,0
2nd, 10 seconds,1,1,0
3rd, 17 seconds,0,0,0
4th, 23 seconds,0,0,0
5th, 29 seconds,0,0,0
6th, 35 seconds,0,0,0
7th, 41 seconds,1,1,0
8th, 47 seconds,0,0,0
9th, 54 seconds,0,0,0
10th, 1 minutes 0 seconds,0,0,0
11th, 1 minutes 6 seconds,0,0,0
12th, 1 minutes 12 seconds,0,0,0
13th, 1 minutes 19 seconds,0,0,0
14th, 1 minutes 25 seconds,0,0,0
15th, 1 minutes 32 seconds,0,0,0
16th, 1 minutes 39 seconds,0,0,0
17th, 1 minutes 46 seconds,0,0,0
18th, 1 minutes 53 seconds,0,0,0
19th, 2 minutes 1 seconds,0,0,0
20th, 2 minutes 9 seconds,0,0,0
21st, 2 minutes 17 seconds,0,0,0
22nd, 2 minutes 24 seconds,0,0,0
23rd, 2 minutes 33 seconds,0,0,0
24th, 2 minutes 40 seconds,1,1,0
25th, 2 minutes 48 seconds,0,0,0
26th, 2 minutes 55 seconds,0,0,0
27th, 3 minutes 3 seconds,0,0,0
28th, 3 minutes 11 seconds,0,0,0
29th, 3 minutes 19 seconds,0,0,0
30th, 3 minutes 27 seconds,0,0,0
31st, 3 minutes 36 seconds,1,0,1
32nd, 3 minutes 44 seconds,0,0,0
33rd, 3 minutes 52 seconds,0,0,0
34th, 4 minutes 1 seconds,0,0,0
35th, 4 minutes 9 seconds,0,0,0
36th, 4 minutes 17 seconds,1,0,1
37th, 4 minutes 25 seconds,0,0,0
38th, 4 minutes 32 seconds,0,0,0
39th, 4 minutes 40 seconds,1,0,1
40th, 4 minutes 48 seconds,0,0,0
41st, 4 minutes 57 seconds,0,0,0
42nd, 5 minutes 6 seconds,0,0,0
43rd, 5 minutes 15 seconds,0,0,0
44th, 5 minutes 24 seconds,0,0,0
45th, 5 minutes 33 seconds,0,0,0
46th, 5 minutes 42 seconds,1,0,1
47th, 20 minutes 52 seconds,0,0,0
48th, 21 minutes 1 seconds,0,0,0
49th, 21 minutes 10 seconds,0,0,0
50th, 21 minutes 20 seconds,0,0,0
51st, 21 minutes 29 seconds,1,1,0
52nd, 21 minutes 39 seconds,0,0,0
53rd, 21 minutes 48 seconds,0,0,0
54th, 21 minutes 59 seconds,0,0,0
55th, 37 minutes 8 seconds,1,1,0
56th, 37 minutes 17 seconds,0,0,0
57th, 37 minutes 27 seconds,0,0,0
58th, 37 minutes 37 seconds,1,1,0
59th, 37 minutes 48 seconds,0,0,0
60th, 37 minutes 57 seconds,0,0,0
61st, 38 minutes 8 seconds,0,0,0
62nd, 38 minutes 18 seconds,0,0,0
63rd, 38 minutes 28 seconds,1,0,1
64th, 38 minutes 38 seconds,1,0,1
65th, 38 minutes 49 seconds,0,0,0
66th, 38 minutes 58 seconds,0,0,0
67th, 39 minutes 10 seconds,2,2,0
68th, 39 minutes 19 seconds,1,0,1
69th, 39 minutes 30 seconds,1,0,1
70th, 39 minutes 39 seconds,0,0,0
71st, 39 minutes 50 seconds,0,0,0
72nd, 40 minutes 0 seconds,0,0,0
73rd, 40 minutes 12 seconds,0,0,0
74th, 40 minutes 22 seconds,1,1,0
75th, 40 minutes 34 seconds,0,0,0
76th, 40 minutes 44 seconds,0,0,0
77th, 40 minutes 57 seconds,0,0,0
78th, 41 minutes 7 seconds,0,0,0
79th, 41 minutes 19 seconds,0,0,0
80th, 41 minutes 29 seconds,0,0,0
81st, 41 minutes 40 seconds,0,0,0
82nd, 41 minutes 50 seconds,0,0,0
83rd, 42 minutes 2 seconds,0,0,0
84th, 42 minutes 12 seconds,0,0,0
85th, 42 minutes 23 seconds,0,0,0
86th, 42 minutes 33 seconds,0,0,0
87th, 42 minutes 45 seconds,0,0,0
88th, 42 minutes 56 seconds,0,0,0
89th, 43 minutes 7 seconds,0,0,0
90th, 43 minutes 17 seconds,0,0,0
91st, 43 minutes 28 seconds,0,0,0
92nd, 43 minutes 39 seconds,0,0,0
93rd, 43 minutes 49 seconds,0,0,0
94th, 44 minutes 0 seconds,0,0,0
95th, 44 minutes 11 seconds,0,0,0
96th, 44 minutes 23 seconds,0,0,0
97th, 44 minutes 34 seconds,0,0,0
98th, 44 minutes 46 seconds,0,0,0
99th, 44 minutes 56 seconds,0,0,0
100th, 45 minutes 8 seconds,0,0,0
101st, 45 minutes 20 seconds,0,0,0
102nd, 45 minutes 32 seconds,0,0,0
103rd, 45 minutes 45 seconds,0,0,0
104th, 45 minutes 55 seconds,0,0,0
105th, 46 minutes 8 seconds,0,0,0
106th, 46 minutes 20 seconds,0,0,0
107th, 46 minutes 33 seconds,0,0,0
108th, 46 minutes 45 seconds,0,0,0
109th, 46 minutes 58 seconds,0,0,0
110th, 47 minutes 11 seconds,0,0,0
111th, 47 minutes 25 seconds,0,0,0
112th, 47 minutes 36 seconds,0,0,0
113th, 47 minutes 50 seconds,0,0,0
114th, 48 minutes 1 seconds,0,0,0
115th, 48 minutes 15 seconds,0,0,0
116th, 48 minutes 27 seconds,0,0,0
117th, 48 minutes 40 seconds,0,0,0
118th, 48 minutes 53 seconds,0,0,0
119th, 49 minutes 7 seconds,0,0,0
120th, 49 minutes 18 seconds,0,0,0
121st, 49 minutes 31 seconds,0,0,0
122nd, 1 hours 4 minutes 44 seconds,1,0,1
123rd, 1 hours 4 minutes 58 seconds,0,0,0
124th, 1 hours 5 minutes 11 seconds,0,0,0
125th, 1 hours 5 minutes 25 seconds,0,0,0
126th, 1 hours 5 minutes 38 seconds,0,0,0
127th, 1 hours 5 minutes 51 seconds,0,0,0
128th, 1 hours 6 minutes 3 seconds,0,0,0
129th, 1 hours 6 minutes 16 seconds,0,0,0
130th, 1 hours 6 minutes 29 seconds,0,0,0
131st, 1 hours 6 minutes 44 seconds,0,0,0
132nd, 1 hours 6 minutes 58 seconds,0,0,0
133rd, 1 hours 7 minutes 12 seconds,0,0,0
134th, 1 hours 7 minutes 25 seconds,0,0,0
135th, 1 hours 7 minutes 40 seconds,0,0,0
136th, 1 hours 7 minutes 52 seconds,0,0,0
137th, 1 hours 8 minutes 6 seconds,0,0,0
138th, 1 hours 8 minutes 19 seconds,0,0,0
139th, 1 hours 8 minutes 32 seconds,0,0,0
140th, 1 hours 8 minutes 45 seconds,0,0,0
141st, 1 hours 8 minutes 58 seconds,0,0,0
142nd, 1 hours 9 minutes 12 seconds,0,0,0
143rd, 1 hours 9 minutes 26 seconds,0,0,0
144th, 1 hours 9 minutes 37 seconds,0,0,0
145th, 1 hours 9 minutes 51 seconds,0,0,0
146th, 1 hours 10 minutes 5 seconds,0,0,0
147th, 1 hours 10 minutes 19 seconds,0,0,0
148th, 1 hours 10 minutes 34 seconds,0,0,0
149th, 1 hours 10 minutes 49 seconds,0,0,0
150th, 1 hours 11 minutes 5 seconds,0,0,0
151st, 1 hours 11 minutes 19 seconds,0,0,0
152nd, 1 hours 11 minutes 34 seconds,0,0,0
