Generation,Time,All,Acceptable,Unacceptable
1st, 24 seconds,0,0,0
2nd, 1 minutes 3 seconds,0,0,0
3rd, 2 minutes 25 seconds,0,0,0
4th, 3 minutes 43 seconds,4,1,3
5th, 5 minutes 24 seconds,1,0,1
6th, 7 minutes 24 seconds,5,0,5
7th, 9 minutes 10 seconds,4,0,4
8th, 10 minutes 15 seconds,1,0,1
9th, 11 minutes 25 seconds,6,1,5
10th, 12 minutes 30 seconds,3,0,3
11th, 13 minutes 38 seconds,6,0,6
12th, 14 minutes 44 seconds,3,0,3
13th, 15 minutes 55 seconds,4,0,4
14th, 17 minutes 3 seconds,4,0,4
15th, 18 minutes 26 seconds,0,0,0
16th, 19 minutes 40 seconds,2,0,2
17th, 20 minutes 46 seconds,3,0,3
18th, 21 minutes 57 seconds,3,0,3
19th, 23 minutes 1 seconds,2,0,2
20th, 24 minutes 10 seconds,6,1,5
21st, 25 minutes 18 seconds,4,0,4
22nd, 26 minutes 43 seconds,3,0,3
23rd, 28 minutes 0 seconds,0,0,0
24th, 29 minutes 5 seconds,1,0,1
25th, 30 minutes 15 seconds,3,0,3
26th, 31 minutes 27 seconds,2,0,2
27th, 32 minutes 50 seconds,4,0,4
28th, 34 minutes 4 seconds,3,0,3
29th, 35 minutes 26 seconds,2,0,2
30th, 36 minutes 44 seconds,2,0,2
31st, 38 minutes 10 seconds,3,0,3
32nd, 39 minutes 37 seconds,2,0,2
33rd, 40 minutes 58 seconds,2,0,2
34th, 42 minutes 17 seconds,2,0,2
35th, 43 minutes 43 seconds,5,0,5
36th, 45 minutes 2 seconds,0,0,0
37th, 46 minutes 22 seconds,3,0,3
38th, 46 minutes 38 seconds,2,0,2
