Generation,Time,All,Acceptable,Unacceptable
1st, 35 seconds,0,0,0
2nd, 1 minutes 26 seconds,0,0,0
3rd, 2 minutes 38 seconds,5,3,2
4th, 3 minutes 45 seconds,3,1,2
5th, 5 minutes 21 seconds,4,0,4
6th, 6 minutes 52 seconds,8,1,7
7th, 8 minutes 36 seconds,1,0,1
8th, 10 minutes 19 seconds,3,1,2
9th, 12 minutes 20 seconds,5,2,3
10th, 14 minutes 10 seconds,1,0,1
11th, 15 minutes 57 seconds,4,2,2
12th, 17 minutes 40 seconds,3,1,2
13th, 19 minutes 27 seconds,6,0,6
14th, 21 minutes 33 seconds,3,0,3
15th, 23 minutes 37 seconds,3,1,2
16th, 25 minutes 32 seconds,7,0,7
17th, 27 minutes 42 seconds,6,1,5
18th, 30 minutes 15 seconds,3,0,3
19th, 32 minutes 37 seconds,4,0,4
20th, 35 minutes 2 seconds,4,0,4
21st, 37 minutes 18 seconds,0,0,0
22nd, 39 minutes 37 seconds,2,1,1
23rd, 42 minutes 3 seconds,3,0,3
24th, 44 minutes 6 seconds,4,0,4
25th, 46 minutes 29 seconds,3,0,3
26th, 48 minutes 40 seconds,3,1,2
27th, 50 minutes 48 seconds,4,0,4
28th, 53 minutes 0 seconds,1,0,1
29th, 55 minutes 30 seconds,5,0,5
30th, 55 minutes 58 seconds,2,0,2
