Generation,Time,All,Acceptable,Unacceptable
1st, 19 seconds,0,0,0
2nd, 46 seconds,2,0,2
3rd, 2 minutes 2 seconds,2,0,2
4th, 3 minutes 19 seconds,5,1,4
5th, 5 minutes 1 seconds,7,0,7
6th, 6 minutes 31 seconds,7,0,7
7th, 8 minutes 17 seconds,7,1,6
8th, 10 minutes 8 seconds,6,0,6
9th, 12 minutes 0 seconds,6,0,6
10th, 13 minutes 48 seconds,4,0,4
11th, 15 minutes 48 seconds,3,0,3
12th, 18 minutes 34 seconds,5,0,5
13th, 20 minutes 43 seconds,3,0,3
14th, 22 minutes 58 seconds,4,0,4
15th, 25 minutes 34 seconds,1,0,1
16th, 27 minutes 38 seconds,3,0,3
17th, 29 minutes 43 seconds,2,0,2
18th, 32 minutes 11 seconds,1,0,1
19th, 34 minutes 41 seconds,2,0,2
20th, 37 minutes 25 seconds,3,0,3
21st, 40 minutes 25 seconds,2,0,2
22nd, 42 minutes 34 seconds,1,0,1
23rd, 45 minutes 4 seconds,1,0,1
24th, 47 minutes 51 seconds,5,0,5
25th, 51 minutes 10 seconds,8,0,8
26th, 53 minutes 34 seconds,1,0,1
27th, 56 minutes 11 seconds,5,0,5
28th, 59 minutes 11 seconds,3,0,3
29th, 59 minutes 41 seconds,1,0,1
