Generation,Time,All,Acceptable,Unacceptable
1st, 21 seconds,0,0,0
2nd, 53 seconds,1,0,1
3rd, 2 minutes 14 seconds,2,0,2
4th, 3 minutes 41 seconds,3,2,1
5th, 5 minutes 22 seconds,6,1,5
6th, 7 minutes 1 seconds,5,0,5
7th, 8 minutes 55 seconds,4,0,4
8th, 10 minutes 47 seconds,4,1,3
9th, 12 minutes 34 seconds,5,0,5
10th, 14 minutes 35 seconds,7,1,6
11th, 17 minutes 2 seconds,7,0,7
12th, 19 minutes 14 seconds,5,0,5
13th, 21 minutes 29 seconds,3,0,3
14th, 23 minutes 26 seconds,4,0,4
15th, 25 minutes 26 seconds,3,0,3
16th, 27 minutes 33 seconds,3,0,3
17th, 29 minutes 55 seconds,3,1,2
18th, 32 minutes 5 seconds,4,0,4
19th, 34 minutes 36 seconds,5,0,5
20th, 37 minutes 7 seconds,0,0,0
21st, 39 minutes 35 seconds,4,0,4
22nd, 41 minutes 56 seconds,3,0,3
23rd, 44 minutes 36 seconds,6,0,6
24th, 47 minutes 4 seconds,1,0,1
25th, 49 minutes 29 seconds,6,0,6
26th, 51 minutes 19 seconds,6,0,6
