Generation,Time,All,Acceptable,Unacceptable
1st, 3 seconds,1,0,1
2nd, 12 minutes 5 seconds,3,0,3
3rd, 1 hours 27 minutes 12 seconds,1,0,1
4th, 1 hours 45 minutes 17 seconds,0,0,0
5th, 2 hours 24 minutes 59 seconds,1,0,1
6th, 3 hours 1 minutes 4 seconds,0,0,0
7th, 3 hours 16 minutes 10 seconds,4,0,4
8th, 3 hours 40 minutes 17 seconds,4,0,4
9th, 3 hours 40 minutes 23 seconds,1,0,1
10th, 3 hours 52 minutes 30 seconds,4,0,4
11th, 3 hours 52 minutes 38 seconds,4,0,4
12th, 4 hours 1 minutes 46 seconds,4,0,4
13th, 4 hours 13 minutes 53 seconds,2,0,2
14th, 4 hours 20 minutes 0 seconds,4,0,4
15th, 4 hours 23 minutes 8 seconds,2,0,2
16th, 4 hours 26 minutes 17 seconds,2,0,2
17th, 4 hours 26 minutes 26 seconds,1,0,1
18th, 4 hours 26 minutes 35 seconds,2,0,2
19th, 4 hours 26 minutes 45 seconds,2,0,2
20th, 4 hours 35 minutes 54 seconds,1,0,1
21st, 4 hours 45 minutes 3 seconds,1,0,1
22nd, 4 hours 51 minutes 11 seconds,2,0,2
23rd, 4 hours 54 minutes 21 seconds,1,0,1
24th, 5 hours 3 minutes 30 seconds,0,0,0
25th, 5 hours 9 minutes 38 seconds,1,0,1
26th, 5 hours 9 minutes 47 seconds,2,0,2
27th, 5 hours 12 minutes 56 seconds,1,0,1
28th, 5 hours 22 minutes 4 seconds,3,0,3
29th, 5 hours 22 minutes 13 seconds,1,0,1
30th, 5 hours 22 minutes 22 seconds,3,0,3
31st, 5 hours 22 minutes 32 seconds,5,0,5
32nd, 5 hours 22 minutes 41 seconds,0,0,0
33rd, 5 hours 22 minutes 50 seconds,2,0,2
34th, 5 hours 28 minutes 59 seconds,0,0,0
35th, 5 hours 29 minutes 9 seconds,3,0,3
36th, 5 hours 35 minutes 19 seconds,2,1,1
37th, 6 hours 5 minutes 29 seconds,1,0,1
38th, 6 hours 17 minutes 40 seconds,0,0,0
39th, 6 hours 20 minutes 51 seconds,4,0,4
40th, 6 hours 24 minutes 2 seconds,1,0,1
41st, 6 hours 30 minutes 13 seconds,3,0,3
42nd, 6 hours 36 minutes 24 seconds,0,0,0
43rd, 6 hours 42 minutes 34 seconds,3,0,3
44th, 6 hours 42 minutes 45 seconds,2,1,1
45th, 6 hours 42 minutes 56 seconds,2,0,2
46th, 6 hours 55 minutes 6 seconds,2,0,2
47th, 7 hours 10 minutes 16 seconds,4,0,4
48th, 7 hours 13 minutes 26 seconds,3,0,3
49th, 7 hours 19 minutes 36 seconds,2,0,2
50th, 7 hours 31 minutes 46 seconds,1,0,1
51st, 7 hours 31 minutes 47 seconds,2,0,2
