Generation,Time,All,Acceptable,Unacceptable
1st, 3 seconds,1,0,1
2nd, 6 seconds,2,0,2
3rd, 9 minutes 13 seconds,2,0,2
4th, 9 minutes 17 seconds,0,0,0
5th, 12 minutes 23 seconds,0,0,0
6th, 18 minutes 29 seconds,3,0,3
7th, 21 minutes 35 seconds,2,0,2
8th, 45 minutes 42 seconds,0,0,0
9th, 45 minutes 49 seconds,2,0,2
10th, 45 minutes 56 seconds,1,0,1
11th, 46 minutes 4 seconds,1,0,1
12th, 46 minutes 13 seconds,4,0,4
13th, 46 minutes 21 seconds,2,0,2
14th, 52 minutes 29 seconds,2,0,2
15th, 1 hours 5 minutes 52 seconds,3,0,3
16th, 1 hours 8 minutes 59 seconds,2,0,2
17th, 1 hours 12 minutes 8 seconds,3,0,3
18th, 1 hours 24 minutes 16 seconds,1,0,1
19th, 1 hours 30 minutes 25 seconds,4,0,4
20th, 1 hours 54 minutes 33 seconds,2,0,2
21st, 2 hours 9 minutes 41 seconds,1,0,1
22nd, 2 hours 12 minutes 49 seconds,2,0,2
23rd, 2 hours 12 minutes 58 seconds,0,0,0
24th, 2 hours 19 minutes 7 seconds,0,0,0
25th, 2 hours 28 minutes 16 seconds,0,0,0
26th, 2 hours 31 minutes 23 seconds,1,0,1
27th, 2 hours 37 minutes 31 seconds,4,0,4
28th, 2 hours 37 minutes 39 seconds,3,0,3
29th, 2 hours 43 minutes 47 seconds,3,0,3
30th, 2 hours 46 minutes 55 seconds,4,0,4
31st, 2 hours 50 minutes 4 seconds,1,0,1
32nd, 2 hours 53 minutes 12 seconds,3,0,3
33rd, 2 hours 59 minutes 21 seconds,2,0,2
34th, 3 hours 6 minutes 42 seconds,4,0,4
35th, 3 hours 6 minutes 51 seconds,1,0,1
36th, 3 hours 7 minutes 1 seconds,3,0,3
37th, 3 hours 19 minutes 10 seconds,2,0,2
38th, 3 hours 22 minutes 19 seconds,5,0,5
39th, 3 hours 25 minutes 28 seconds,0,0,0
40th, 3 hours 28 minutes 36 seconds,1,0,1
41st, 3 hours 31 minutes 47 seconds,4,0,4
42nd, 3 hours 31 minutes 57 seconds,3,0,3
43rd, 3 hours 32 minutes 6 seconds,0,0,0
44th, 3 hours 50 minutes 14 seconds,2,0,2
45th, 3 hours 50 minutes 23 seconds,3,0,3
46th, 3 hours 56 minutes 33 seconds,1,0,1
47th, 4 hours 5 minutes 42 seconds,1,0,1
48th, 4 hours 11 minutes 52 seconds,3,0,3
49th, 4 hours 12 minutes 1 seconds,2,0,2
50th, 4 hours 13 minutes 30 seconds,4,1,3
