Generation,Time,All,Acceptable,Unacceptable
1st, 6 minutes 3 seconds,1,0,1
2nd, 18 minutes 6 seconds,3,0,3
3rd, 1 hours 19 minutes 13 seconds,0,0,0
4th, 1 hours 49 minutes 20 seconds,3,0,3
5th, 1 hours 55 minutes 26 seconds,5,0,5
6th, 2 hours 16 minutes 32 seconds,3,0,3
7th, 2 hours 25 minutes 40 seconds,2,0,2
8th, 2 hours 31 minutes 48 seconds,2,0,2
9th, 2 hours 40 minutes 56 seconds,5,0,5
10th, 2 hours 50 minutes 5 seconds,6,0,6
11th, 2 hours 50 minutes 14 seconds,0,0,0
12th, 3 hours 2 minutes 23 seconds,3,0,3
13th, 3 hours 26 minutes 31 seconds,0,0,0
14th, 3 hours 47 minutes 40 seconds,1,0,1
15th, 3 hours 53 minutes 48 seconds,0,0,0
16th, 4 hours 1 minutes 30 seconds,0,0,0
17th, 4 hours 30 minutes 15 seconds,3,0,3
18th, 4 hours 30 minutes 24 seconds,2,0,2
19th, 4 hours 30 minutes 35 seconds,4,0,4
20th, 4 hours 30 minutes 44 seconds,3,0,3
21st, 4 hours 38 minutes 45 seconds,2,0,2
22nd, 4 hours 44 minutes 56 seconds,2,0,2
23rd, 4 hours 51 minutes 6 seconds,1,0,1
24th, 4 hours 51 minutes 16 seconds,0,0,0
25th, 4 hours 51 minutes 25 seconds,1,0,1
26th, 4 hours 54 minutes 35 seconds,0,0,0
27th, 5 hours 7 minutes 39 seconds,2,0,2
28th, 5 hours 13 minutes 50 seconds,0,0,0
29th, 5 hours 30 minutes 43 seconds,6,0,6
30th, 5 hours 33 minutes 51 seconds,1,0,1
31st, 5 hours 40 minutes 1 seconds,2,0,2
32nd, 5 hours 46 minutes 11 seconds,3,0,3
33rd, 5 hours 52 minutes 21 seconds,1,0,1
34th, 6 hours 4 minutes 31 seconds,1,0,1
35th, 6 hours 4 minutes 41 seconds,4,0,4
36th, 6 hours 19 minutes 52 seconds,3,0,3
37th, 6 hours 23 minutes 3 seconds,0,0,0
38th, 6 hours 23 minutes 13 seconds,0,0,0
39th, 6 hours 23 minutes 25 seconds,1,0,1
40th, 6 hours 23 minutes 36 seconds,4,0,4
41st, 6 hours 26 minutes 46 seconds,1,0,1
42nd, 6 hours 26 minutes 56 seconds,2,0,2
43rd, 6 hours 30 minutes 7 seconds,5,0,5
44th, 6 hours 42 minutes 17 seconds,3,0,3
45th, 6 hours 42 minutes 28 seconds,4,0,4
46th, 6 hours 51 minutes 38 seconds,0,0,0
47th, 6 hours 51 minutes 49 seconds,1,0,1
48th, 7 hours 3 minutes 59 seconds,1,0,1
49th, 7 hours 4 minutes 9 seconds,1,0,1
50th, 7 hours 15 minutes 19 seconds,1,0,1
51st, 7 hours 15 minutes 19 seconds,1,0,1
