Generation,Time,All,Acceptable,Unacceptable
1st, 3 minutes 3 seconds,0,0,0
2nd, 3 minutes 5 seconds,0,0,0
3rd, 12 minutes 11 seconds,1,0,1
4th, 21 minutes 16 seconds,0,0,0
5th, 21 minutes 22 seconds,1,0,1
6th, 24 minutes 28 seconds,1,0,1
7th, 24 minutes 35 seconds,1,0,1
8th, 30 minutes 44 seconds,2,0,2
9th, 30 minutes 52 seconds,1,0,1
10th, 37 minutes 0 seconds,2,0,2
11th, 49 minutes 8 seconds,1,0,1
12th, 52 minutes 19 seconds,2,0,2
13th, 55 minutes 27 seconds,2,0,2
14th, 55 minutes 36 seconds,0,0,0
15th, 1 hours 7 minutes 45 seconds,2,0,2
16th, 1 hours 16 minutes 54 seconds,1,0,1
17th, 1 hours 17 minutes 3 seconds,2,0,2
18th, 1 hours 56 minutes 11 seconds,1,0,1
19th, 2 hours 2 minutes 20 seconds,1,0,1
20th, 2 hours 8 minutes 28 seconds,0,0,0
21st, 2 hours 17 minutes 35 seconds,2,0,2
22nd, 2 hours 17 minutes 44 seconds,2,0,2
23rd, 2 hours 20 minutes 52 seconds,0,0,0
24th, 2 hours 21 minutes 1 seconds,1,0,1
25th, 2 hours 24 minutes 9 seconds,2,0,2
26th, 2 hours 24 minutes 18 seconds,3,0,3
27th, 2 hours 24 minutes 28 seconds,1,0,1
28th, 2 hours 27 minutes 38 seconds,5,0,5
29th, 2 hours 30 minutes 47 seconds,1,0,1
30th, 2 hours 30 minutes 56 seconds,1,0,1
31st, 2 hours 31 minutes 4 seconds,1,0,1
32nd, 2 hours 31 minutes 14 seconds,1,0,1
33rd, 2 hours 37 minutes 23 seconds,0,0,0
34th, 2 hours 43 minutes 32 seconds,0,0,0
35th, 3 hours 7 minutes 41 seconds,0,0,0
36th, 3 hours 9 minutes 43 seconds,0,0,0
37th, 3 hours 12 minutes 51 seconds,2,0,2
38th, 3 hours 16 minutes 0 seconds,0,0,0
39th, 3 hours 31 minutes 11 seconds,2,0,2
40th, 3 hours 37 minutes 20 seconds,1,0,1
41st, 3 hours 49 minutes 32 seconds,4,0,4
42nd, 3 hours 52 minutes 42 seconds,1,0,1
43rd, 3 hours 55 minutes 52 seconds,1,0,1
44th, 3 hours 59 minutes 2 seconds,1,0,1
45th, 4 hours 2 minutes 12 seconds,0,0,0
46th, 4 hours 2 minutes 23 seconds,1,0,1
47th, 4 hours 5 minutes 33 seconds,1,0,1
48th, 4 hours 8 minutes 44 seconds,0,0,0
49th, 4 hours 17 minutes 55 seconds,0,0,0
50th, 4 hours 21 minutes 5 seconds,1,0,1
51st, 4 hours 21 minutes 16 seconds,3,0,3
52nd, 4 hours 27 minutes 27 seconds,0,0,0
53rd, 4 hours 27 minutes 38 seconds,2,0,2
54th, 4 hours 30 minutes 49 seconds,0,0,0
55th, 4 hours 34 minutes 0 seconds,2,0,2
56th, 4 hours 34 minutes 10 seconds,0,0,0
57th, 4 hours 34 minutes 21 seconds,0,0,0
58th, 4 hours 42 minutes 22 seconds,0,0,0
59th, 4 hours 48 minutes 33 seconds,1,0,1
60th, 4 hours 51 minutes 45 seconds,4,0,4
61st, 4 hours 54 minutes 54 seconds,4,0,4
62nd, 4 hours 58 minutes 4 seconds,3,0,3
63rd, 5 hours 4 minutes 15 seconds,3,0,3
64th, 5 hours 7 minutes 26 seconds,4,0,4
65th, 5 hours 13 minutes 37 seconds,4,0,4
66th, 5 hours 22 minutes 47 seconds,1,0,1
67th, 5 hours 28 minutes 58 seconds,1,0,1
68th, 5 hours 29 minutes 10 seconds,1,0,1
69th, 5 hours 35 minutes 21 seconds,0,0,0
70th, 5 hours 38 minutes 33 seconds,0,0,0
71st, 5 hours 47 minutes 6 seconds,3,0,3
72nd, 5 hours 53 minutes 17 seconds,3,0,3
73rd, 6 hours 5 minutes 28 seconds,2,0,2
74th, 6 hours 7 minutes 11 seconds,2,0,2
75th, 6 hours 7 minutes 16 seconds,1,0,1
