Generation,Time,All,Acceptable,Unacceptable
1st, 6 minutes 2 seconds,1,0,1
2nd, 12 minutes 5 seconds,0,0,0
3rd, 54 minutes 10 seconds,3,0,3
4th, 1 hours 24 minutes 15 seconds,0,0,0
5th, 1 hours 54 minutes 21 seconds,3,0,3
6th, 1 hours 54 minutes 27 seconds,1,0,1
7th, 2 hours 33 seconds,1,0,1
8th, 2 hours 38 seconds,1,0,1
9th, 2 hours 9 minutes 45 seconds,2,0,2
10th, 2 hours 27 minutes 52 seconds,1,0,1
11th, 2 hours 33 minutes 59 seconds,0,0,0
12th, 2 hours 34 minutes 7 seconds,1,0,1
13th, 2 hours 40 minutes 15 seconds,1,0,1
14th, 2 hours 43 minutes 22 seconds,2,0,2
15th, 2 hours 49 minutes 30 seconds,0,0,0
16th, 2 hours 55 minutes 38 seconds,2,0,2
17th, 3 hours 4 minutes 45 seconds,1,0,1
18th, 3 hours 4 minutes 53 seconds,0,0,0
19th, 3 hours 5 minutes 1 seconds,1,0,1
20th, 3 hours 17 minutes 10 seconds,2,0,2
21st, 3 hours 26 minutes 17 seconds,1,0,1
22nd, 3 hours 32 minutes 26 seconds,0,0,0
23rd, 3 hours 40 minutes 24 seconds,1,0,1
24th, 3 hours 40 minutes 33 seconds,3,0,3
25th, 3 hours 49 minutes 42 seconds,0,0,0
26th, 3 hours 52 minutes 50 seconds,1,0,1
27th, 4 hours 1 minutes 6 seconds,4,0,4
28th, 4 hours 1 minutes 15 seconds,1,0,1
29th, 4 hours 1 minutes 23 seconds,2,0,2
30th, 4 hours 1 minutes 33 seconds,0,0,0
31st, 4 hours 4 minutes 44 seconds,0,0,0
32nd, 4 hours 4 minutes 53 seconds,2,0,2
33rd, 4 hours 5 minutes 4 seconds,2,0,2
34th, 4 hours 8 minutes 13 seconds,2,0,2
35th, 4 hours 8 minutes 23 seconds,2,0,2
36th, 4 hours 8 minutes 33 seconds,3,0,3
37th, 4 hours 17 minutes 43 seconds,2,0,2
38th, 4 hours 17 minutes 51 seconds,3,0,3
39th, 4 hours 30 minutes 0 seconds,1,0,1
40th, 4 hours 36 minutes 9 seconds,1,0,1
41st, 4 hours 39 minutes 19 seconds,2,0,2
42nd, 4 hours 39 minutes 29 seconds,1,0,1
43rd, 4 hours 45 minutes 39 seconds,1,0,1
44th, 4 hours 51 minutes 49 seconds,1,0,1
45th, 5 hours 58 seconds,3,0,3
46th, 5 hours 1 minutes 9 seconds,1,0,1
47th, 5 hours 4 minutes 20 seconds,3,0,3
48th, 5 hours 7 minutes 33 seconds,3,0,3
49th, 5 hours 10 minutes 44 seconds,2,0,2
50th, 5 hours 19 minutes 55 seconds,6,0,6
51st, 5 hours 20 minutes 5 seconds,2,0,2
52nd, 5 hours 26 minutes 16 seconds,1,0,1
53rd, 5 hours 32 minutes 27 seconds,2,0,2
54th, 5 hours 44 minutes 38 seconds,3,0,3
55th, 5 hours 45 minutes 15 seconds,4,0,4
56th, 5 hours 51 minutes 25 seconds,1,0,1
57th, 6 hours 6 minutes 37 seconds,2,0,2
58th, 6 hours 6 minutes 47 seconds,2,0,2
59th, 6 hours 9 minutes 58 seconds,2,0,2
60th, 6 hours 10 minutes 9 seconds,1,0,1
61st, 6 hours 13 minutes 12 seconds,3,0,3
