Generation,Time,All,Acceptable,Unacceptable
1st, 2 seconds,1,0,1
2nd, 3 minutes 5 seconds,2,0,2
3rd, 21 minutes 9 seconds,1,0,1
4th, 1 hours 14 seconds,1,0,1
5th, 2 hours 20 seconds,0,0,0
6th, 3 hours 52 minutes 4 seconds,1,0,1
7th, 4 hours 46 minutes 10 seconds,1,0,1
8th, 4 hours 49 minutes 14 seconds,1,0,1
9th, 4 hours 52 minutes 20 seconds,4,0,4
10th, 4 hours 52 minutes 26 seconds,2,0,2
11th, 4 hours 52 minutes 33 seconds,1,0,1
12th, 4 hours 58 minutes 40 seconds,1,0,1
13th, 4 hours 58 minutes 47 seconds,1,0,1
14th, 4 hours 58 minutes 54 seconds,3,0,3
15th, 4 hours 59 minutes 3 seconds,4,0,4
16th, 4 hours 59 minutes 11 seconds,2,0,2
17th, 4 hours 59 minutes 18 seconds,1,0,1
18th, 5 hours 5 minutes 27 seconds,1,0,1
19th, 5 hours 8 minutes 36 seconds,5,0,5
20th, 5 hours 8 minutes 43 seconds,3,0,3
21st, 5 hours 20 minutes 52 seconds,0,0,0
22nd, 5 hours 21 minutes 0 seconds,0,0,0
23rd, 5 hours 24 minutes 9 seconds,1,0,1
24th, 5 hours 27 minutes 18 seconds,2,0,2
25th, 5 hours 33 minutes 27 seconds,1,0,1
26th, 5 hours 39 minutes 36 seconds,3,0,3
27th, 5 hours 42 minutes 46 seconds,0,0,0
28th, 5 hours 42 minutes 55 seconds,2,0,2
29th, 5 hours 43 minutes 5 seconds,2,0,2
30th, 5 hours 52 minutes 14 seconds,0,0,0
31st, 5 hours 55 minutes 24 seconds,2,0,2
32nd, 6 hours 8 minutes 46 seconds,1,0,1
33rd, 6 hours 11 minutes 56 seconds,3,0,3
34th, 6 hours 21 minutes 6 seconds,0,0,0
35th, 6 hours 27 minutes 16 seconds,3,0,3
36th, 6 hours 33 minutes 26 seconds,1,0,1
37th, 6 hours 51 minutes 36 seconds,1,0,1
38th, 6 hours 51 minutes 44 seconds,3,0,3
39th, 6 hours 51 minutes 54 seconds,2,0,2
40th, 6 hours 55 minutes 4 seconds,1,0,1
41st, 7 hours 4 minutes 14 seconds,4,0,4
42nd, 7 hours 13 minutes 23 seconds,3,0,3
43rd, 7 hours 13 minutes 33 seconds,3,0,3
44th, 7 hours 13 minutes 44 seconds,1,0,1
45th, 7 hours 13 minutes 54 seconds,2,0,2
46th, 7 hours 14 minutes 3 seconds,2,0,2
47th, 7 hours 17 minutes 12 seconds,4,0,4
48th, 7 hours 38 minutes 22 seconds,1,0,1
49th, 7 hours 38 minutes 31 seconds,0,0,0
50th, 7 hours 53 minutes 41 seconds,1,0,1
51st, 7 hours 56 minutes 50 seconds,3,0,3
52nd, 7 hours 56 minutes 59 seconds,4,0,4
53rd, 8 hours 6 minutes 8 seconds,3,0,3
54th, 8 hours 6 minutes 17 seconds,3,0,3
55th, 8 hours 6 minutes 27 seconds,0,0,0
56th, 8 hours 6 minutes 37 seconds,1,0,1
57th, 8 hours 6 minutes 38 seconds,1,0,1
