Generation,Time,All,Acceptable,Unacceptable
1st, 9 minutes 3 seconds,1,0,1
2nd, 33 minutes 6 seconds,2,0,2
3rd, 1 hours 39 minutes 13 seconds,0,0,0
4th, 3 hours 15 minutes 19 seconds,2,0,2
5th, 3 hours 51 minutes 24 seconds,3,0,3
6th, 3 hours 57 minutes 30 seconds,1,0,1
7th, 3 hours 57 minutes 37 seconds,1,0,1
8th, 4 hours 45 seconds,1,0,1
9th, 4 hours 4 minutes 26 seconds,1,0,1
10th, 4 hours 10 minutes 34 seconds,4,0,4
11th, 4 hours 10 minutes 43 seconds,3,0,3
12th, 4 hours 16 minutes 53 seconds,1,0,1
13th, 4 hours 17 minutes 2 seconds,1,0,1
14th, 4 hours 17 minutes 11 seconds,2,0,2
15th, 4 hours 41 minutes 20 seconds,2,0,2
16th, 4 hours 50 minutes 29 seconds,2,0,2
17th, 4 hours 59 minutes 40 seconds,2,1,1
18th, 5 hours 2 minutes 49 seconds,3,0,3
19th, 5 hours 8 minutes 59 seconds,3,0,3
20th, 5 hours 12 minutes 8 seconds,1,0,1
21st, 5 hours 15 minutes 18 seconds,3,0,3
22nd, 5 hours 42 minutes 28 seconds,0,0,0
23rd, 5 hours 53 minutes 11 seconds,2,0,2
24th, 5 hours 53 minutes 20 seconds,2,0,2
25th, 5 hours 56 minutes 30 seconds,0,0,0
26th, 6 hours 2 minutes 39 seconds,2,0,2
27th, 6 hours 8 minutes 47 seconds,2,0,2
28th, 6 hours 17 minutes 58 seconds,2,0,2
29th, 6 hours 24 minutes 6 seconds,4,0,4
30th, 6 hours 24 minutes 17 seconds,2,0,2
31st, 6 hours 30 minutes 27 seconds,0,0,0
32nd, 6 hours 30 minutes 38 seconds,2,0,2
33rd, 6 hours 36 minutes 48 seconds,3,0,3
34th, 6 hours 45 minutes 58 seconds,3,0,3
35th, 6 hours 49 minutes 9 seconds,2,0,2
36th, 6 hours 49 minutes 18 seconds,2,0,2
37th, 6 hours 51 minutes 5 seconds,0,0,0
38th, 6 hours 51 minutes 14 seconds,1,0,1
39th, 7 hours 24 seconds,2,0,2
40th, 7 hours 6 minutes 34 seconds,3,0,3
41st, 7 hours 15 minutes 43 seconds,1,0,1
42nd, 7 hours 21 minutes 53 seconds,5,0,5
43rd, 7 hours 34 minutes 1 seconds,2,0,2
44th, 7 hours 40 minutes 11 seconds,2,0,2
45th, 7 hours 46 minutes 20 seconds,3,0,3
46th, 8 hours 19 seconds,0,0,0
47th, 8 hours 3 minutes 27 seconds,1,0,1
48th, 8 hours 15 minutes 37 seconds,2,0,2
49th, 8 hours 15 minutes 45 seconds,2,0,2
50th, 8 hours 29 minutes 6 seconds,2,0,2
51st, 8 hours 35 minutes 15 seconds,3,0,3
52nd, 8 hours 41 minutes 24 seconds,1,0,1
53rd, 8 hours 49 minutes 23 seconds,1,0,1
54th, 8 hours 52 minutes 30 seconds,0,0,0
55th, 8 hours 55 minutes 37 seconds,2,0,2
