Generation,Time,All,Acceptable,Unacceptable
1st, 3 minutes 1 seconds,1,0,1
2nd, 6 minutes 3 seconds,0,0,0
3rd, 30 minutes 5 seconds,1,0,1
4th, 42 minutes 7 seconds,0,0,0
5th, 57 minutes 10 seconds,0,0,0
6th, 1 hours 42 minutes 14 seconds,2,0,2
7th, 1 hours 42 minutes 17 seconds,0,0,0
8th, 1 hours 42 minutes 20 seconds,1,0,1
9th, 1 hours 42 minutes 23 seconds,0,0,0
10th, 1 hours 42 minutes 27 seconds,2,0,2
11th, 1 hours 42 minutes 30 seconds,2,0,2
12th, 1 hours 42 minutes 34 seconds,2,0,2
13th, 2 hours 6 minutes 38 seconds,1,0,1
14th, 2 hours 12 minutes 43 seconds,0,0,0
15th, 2 hours 12 minutes 48 seconds,0,0,0
16th, 2 hours 21 minutes 53 seconds,0,0,0
17th, 2 hours 21 minutes 58 seconds,0,0,0
18th, 2 hours 22 minutes 1 seconds,0,0,0
19th, 2 hours 46 minutes 6 seconds,0,0,0
20th, 2 hours 46 minutes 11 seconds,1,0,1
21st, 2 hours 58 minutes 16 seconds,1,0,1
22nd, 3 hours 1 minutes 20 seconds,2,0,2
23rd, 3 hours 1 minutes 26 seconds,2,0,2
24th, 3 hours 31 minutes 31 seconds,1,0,1
25th, 3 hours 34 minutes 36 seconds,0,0,0
26th, 3 hours 34 minutes 41 seconds,0,0,0
27th, 3 hours 34 minutes 46 seconds,0,0,0
28th, 3 hours 34 minutes 51 seconds,3,0,3
29th, 3 hours 34 minutes 56 seconds,1,0,1
30th, 3 hours 35 minutes 0 seconds,0,0,0
31st, 3 hours 35 minutes 5 seconds,2,0,2
32nd, 3 hours 38 minutes 10 seconds,0,0,0
33rd, 3 hours 50 minutes 15 seconds,0,0,0
34th, 3 hours 50 minutes 20 seconds,2,0,2
35th, 3 hours 50 minutes 25 seconds,1,0,1
36th, 3 hours 53 minutes 31 seconds,4,0,4
37th, 4 hours 5 minutes 35 seconds,0,0,0
38th, 4 hours 5 minutes 41 seconds,0,0,0
39th, 4 hours 8 minutes 47 seconds,1,0,1
40th, 4 hours 14 minutes 53 seconds,0,0,0
41st, 4 hours 20 minutes 59 seconds,0,0,0
42nd, 4 hours 21 minutes 5 seconds,0,0,0
43rd, 4 hours 24 minutes 11 seconds,0,0,0
44th, 4 hours 24 minutes 17 seconds,0,0,0
45th, 4 hours 24 minutes 23 seconds,2,0,2
46th, 4 hours 27 minutes 29 seconds,1,0,1
47th, 4 hours 27 minutes 35 seconds,0,0,0
48th, 4 hours 27 minutes 40 seconds,2,0,2
49th, 4 hours 33 minutes 46 seconds,0,0,0
50th, 4 hours 33 minutes 52 seconds,1,0,1
51st, 4 hours 42 minutes 58 seconds,0,0,0
52nd, 4 hours 43 minutes 4 seconds,1,0,1
53rd, 4 hours 43 minutes 9 seconds,1,0,1
54th, 4 hours 43 minutes 42 seconds,0,0,0
55th, 4 hours 46 minutes 47 seconds,1,0,1
56th, 4 hours 46 minutes 52 seconds,1,0,1
57th, 4 hours 46 minutes 57 seconds,0,0,0
58th, 4 hours 47 minutes 1 seconds,1,0,1
59th, 4 hours 47 minutes 6 seconds,0,0,0
60th, 4 hours 47 minutes 11 seconds,2,0,2
61st, 4 hours 47 minutes 16 seconds,1,0,1
62nd, 4 hours 50 minutes 22 seconds,0,0,0
63rd, 4 hours 56 minutes 27 seconds,1,0,1
64th, 4 hours 59 minutes 32 seconds,1,0,1
65th, 4 hours 59 minutes 38 seconds,1,0,1
66th, 4 hours 59 minutes 43 seconds,0,0,0
67th, 5 hours 2 minutes 48 seconds,1,0,1
68th, 5 hours 2 minutes 54 seconds,0,0,0
69th, 5 hours 5 minutes 59 seconds,1,0,1
70th, 5 hours 6 minutes 3 seconds,0,0,0
71st, 5 hours 6 minutes 8 seconds,0,0,0
72nd, 5 hours 6 minutes 14 seconds,1,0,1
73rd, 5 hours 6 minutes 18 seconds,1,0,1
74th, 5 hours 12 minutes 24 seconds,0,0,0
75th, 5 hours 18 minutes 29 seconds,1,0,1
76th, 5 hours 24 minutes 35 seconds,0,0,0
77th, 5 hours 24 minutes 40 seconds,0,0,0
78th, 5 hours 24 minutes 46 seconds,1,0,1
79th, 5 hours 24 minutes 51 seconds,1,0,1
80th, 5 hours 24 minutes 56 seconds,2,0,2
81st, 5 hours 25 minutes 1 seconds,0,0,0
82nd, 5 hours 28 minutes 5 seconds,0,0,0
83rd, 5 hours 28 minutes 10 seconds,1,0,1
84th, 5 hours 28 minutes 15 seconds,1,0,1
85th, 5 hours 28 minutes 20 seconds,1,0,1
86th, 5 hours 28 minutes 25 seconds,1,0,1
87th, 5 hours 34 minutes 31 seconds,2,0,2
88th, 5 hours 37 minutes 36 seconds,0,0,0
89th, 5 hours 37 minutes 41 seconds,1,0,1
90th, 5 hours 37 minutes 46 seconds,1,0,1
91st, 5 hours 37 minutes 52 seconds,0,0,0
92nd, 5 hours 37 minutes 57 seconds,0,0,0
93rd, 5 hours 41 minutes 2 seconds,0,0,0
94th, 5 hours 41 minutes 8 seconds,4,0,4
95th, 5 hours 44 minutes 13 seconds,1,0,1
96th, 5 hours 47 minutes 18 seconds,0,0,0
97th, 5 hours 53 minutes 22 seconds,0,0,0
98th, 5 hours 59 minutes 27 seconds,3,0,3
99th, 5 hours 59 minutes 33 seconds,4,0,4
100th, 5 hours 59 minutes 37 seconds,0,0,0
101st, 6 hours 2 minutes 42 seconds,3,0,3
102nd, 6 hours 8 minutes 47 seconds,2,0,2
103rd, 6 hours 8 minutes 51 seconds,0,0,0
104th, 6 hours 8 minutes 57 seconds,2,0,2
105th, 6 hours 15 minutes 2 seconds,2,0,2
106th, 6 hours 15 minutes 6 seconds,0,0,0
107th, 6 hours 15 minutes 10 seconds,2,0,2
108th, 6 hours 15 minutes 15 seconds,1,0,1
109th, 6 hours 21 minutes 20 seconds,0,0,0
110th, 6 hours 21 minutes 25 seconds,0,0,0
111th, 6 hours 21 minutes 29 seconds,1,0,1
112th, 6 hours 21 minutes 34 seconds,2,0,2
113th, 6 hours 21 minutes 39 seconds,1,0,1
114th, 6 hours 30 minutes 43 seconds,1,0,1
115th, 6 hours 30 minutes 48 seconds,0,0,0
116th, 6 hours 30 minutes 52 seconds,0,0,0
117th, 6 hours 30 minutes 58 seconds,0,0,0
118th, 6 hours 34 minutes 3 seconds,3,0,3
119th, 6 hours 34 minutes 5 seconds,1,0,1
