Generation,Time,All,Acceptable,Unacceptable
1st, 2 seconds,0,0,0
2nd, 3 seconds,0,0,0
3rd, 6 seconds,1,0,1
4th, 6 minutes 8 seconds,0,0,0
5th, 6 minutes 10 seconds,2,0,2
6th, 6 minutes 13 seconds,2,0,2
7th, 9 minutes 17 seconds,3,0,3
8th, 15 minutes 20 seconds,1,0,1
9th, 21 minutes 23 seconds,0,0,0
10th, 27 minutes 28 seconds,2,0,2
11th, 27 minutes 32 seconds,1,0,1
12th, 27 minutes 36 seconds,2,1,1
13th, 27 minutes 41 seconds,1,0,1
14th, 33 minutes 44 seconds,1,0,1
15th, 33 minutes 48 seconds,0,0,0
16th, 36 minutes 52 seconds,1,0,1
17th, 42 minutes 56 seconds,2,0,2
18th, 49 minutes 1 seconds,1,0,1
19th, 49 minutes 5 seconds,0,0,0
20th, 55 minutes 9 seconds,2,0,2
21st, 55 minutes 13 seconds,0,0,0
22nd, 55 minutes 17 seconds,1,0,1
23rd, 55 minutes 20 seconds,0,0,0
24th, 1 hours 7 minutes 25 seconds,4,0,4
25th, 1 hours 7 minutes 29 seconds,2,0,2
26th, 1 hours 10 minutes 33 seconds,2,0,2
27th, 1 hours 10 minutes 38 seconds,1,0,1
28th, 1 hours 10 minutes 42 seconds,2,0,2
29th, 1 hours 10 minutes 47 seconds,2,0,2
30th, 1 hours 10 minutes 51 seconds,1,0,1
31st, 1 hours 16 minutes 56 seconds,1,0,1
32nd, 1 hours 17 minutes 0 seconds,1,0,1
33rd, 1 hours 17 minutes 5 seconds,0,0,0
34th, 1 hours 17 minutes 10 seconds,0,0,0
35th, 1 hours 17 minutes 15 seconds,0,0,0
36th, 1 hours 17 minutes 20 seconds,2,0,2
37th, 1 hours 17 minutes 25 seconds,1,0,1
38th, 1 hours 23 minutes 31 seconds,1,0,1
39th, 1 hours 26 minutes 36 seconds,1,0,1
40th, 1 hours 26 minutes 41 seconds,3,0,3
41st, 1 hours 32 minutes 46 seconds,2,0,2
42nd, 1 hours 38 minutes 52 seconds,2,0,2
43rd, 1 hours 44 minutes 56 seconds,2,0,2
44th, 1 hours 48 minutes 1 seconds,0,0,0
45th, 2 hours 12 minutes 6 seconds,2,0,2
46th, 2 hours 36 minutes 10 seconds,0,0,0
47th, 2 hours 42 minutes 15 seconds,0,0,0
48th, 2 hours 42 minutes 19 seconds,1,0,1
49th, 2 hours 48 minutes 24 seconds,0,0,0
50th, 2 hours 48 minutes 28 seconds,1,0,1
51st, 2 hours 48 minutes 33 seconds,1,0,1
52nd, 2 hours 51 minutes 38 seconds,0,0,0
53rd, 2 hours 51 minutes 43 seconds,0,0,0
54th, 2 hours 51 minutes 49 seconds,2,0,2
55th, 3 hours 6 minutes 54 seconds,1,0,1
56th, 3 hours 6 minutes 59 seconds,0,0,0
57th, 3 hours 7 minutes 4 seconds,1,0,1
58th, 3 hours 10 minutes 11 seconds,1,0,1
59th, 3 hours 10 minutes 16 seconds,1,0,1
60th, 3 hours 22 minutes 22 seconds,1,0,1
61st, 3 hours 22 minutes 28 seconds,2,0,2
62nd, 3 hours 25 minutes 33 seconds,2,0,2
63rd, 3 hours 28 minutes 38 seconds,1,0,1
64th, 3 hours 28 minutes 44 seconds,0,0,0
65th, 3 hours 34 minutes 49 seconds,0,0,0
66th, 3 hours 40 minutes 54 seconds,0,0,0
67th, 3 hours 46 minutes 59 seconds,0,0,0
68th, 3 hours 56 minutes 4 seconds,2,0,2
69th, 3 hours 56 minutes 9 seconds,2,0,2
70th, 3 hours 59 minutes 15 seconds,1,0,1
71st, 3 hours 59 minutes 20 seconds,2,0,2
72nd, 4 hours 5 minutes 25 seconds,0,0,0
73rd, 4 hours 5 minutes 30 seconds,1,0,1
74th, 4 hours 11 minutes 36 seconds,0,0,0
75th, 4 hours 17 minutes 42 seconds,2,0,2
76th, 4 hours 20 minutes 49 seconds,0,0,0
77th, 4 hours 23 minutes 55 seconds,0,0,0
78th, 4 hours 24 minutes 2 seconds,0,0,0
