Generation,Time,All,Acceptable,Unacceptable
1st, 1 seconds,1,0,1
2nd, 3 seconds,0,0,0
3rd, 6 minutes 5 seconds,3,0,3
4th, 54 minutes 8 seconds,1,0,1
5th, 1 hours 21 minutes 12 seconds,0,0,0
6th, 1 hours 48 minutes 15 seconds,2,0,2
7th, 1 hours 57 minutes 18 seconds,3,0,3
8th, 2 hours 21 seconds,3,0,3
9th, 2 hours 25 seconds,7,0,7
10th, 2 hours 3 minutes 27 seconds,3,0,3
11th, 2 hours 3 minutes 30 seconds,1,0,1
12th, 2 hours 3 minutes 34 seconds,1,0,1
13th, 2 hours 3 minutes 36 seconds,0,0,0
14th, 2 hours 3 minutes 40 seconds,0,0,0
15th, 2 hours 3 minutes 43 seconds,1,0,1
16th, 2 hours 3 minutes 46 seconds,2,0,2
17th, 2 hours 15 minutes 49 seconds,1,0,1
18th, 2 hours 15 minutes 53 seconds,3,0,3
19th, 2 hours 15 minutes 56 seconds,0,0,0
20th, 2 hours 28 minutes 0 seconds,1,0,1
21st, 2 hours 28 minutes 3 seconds,1,0,1
22nd, 2 hours 28 minutes 7 seconds,4,0,4
23rd, 2 hours 28 minutes 11 seconds,0,0,0
24th, 2 hours 34 minutes 15 seconds,0,0,0
25th, 2 hours 34 minutes 20 seconds,1,0,1
26th, 2 hours 46 minutes 23 seconds,0,0,0
27th, 2 hours 49 minutes 27 seconds,0,0,0
28th, 2 hours 52 minutes 31 seconds,0,0,0
29th, 2 hours 52 minutes 35 seconds,1,0,1
30th, 2 hours 52 minutes 39 seconds,0,0,0
31st, 2 hours 52 minutes 43 seconds,0,0,0
32nd, 3 hours 1 minutes 47 seconds,1,0,1
33rd, 3 hours 7 minutes 52 seconds,1,0,1
34th, 3 hours 7 minutes 56 seconds,1,0,1
35th, 3 hours 8 minutes 1 seconds,1,0,1
36th, 3 hours 8 minutes 4 seconds,0,0,0
37th, 3 hours 8 minutes 9 seconds,2,0,2
38th, 3 hours 8 minutes 13 seconds,0,0,0
39th, 3 hours 8 minutes 17 seconds,1,0,1
40th, 3 hours 11 minutes 22 seconds,1,0,1
41st, 3 hours 14 minutes 27 seconds,2,0,2
42nd, 3 hours 23 minutes 31 seconds,2,0,2
43rd, 3 hours 23 minutes 36 seconds,0,0,0
44th, 3 hours 23 minutes 40 seconds,0,0,0
45th, 3 hours 23 minutes 44 seconds,0,0,0
46th, 3 hours 32 minutes 50 seconds,1,0,1
47th, 3 hours 41 minutes 55 seconds,2,0,2
48th, 3 hours 48 minutes 0 seconds,2,0,2
49th, 3 hours 48 minutes 5 seconds,2,0,2
50th, 3 hours 54 minutes 10 seconds,0,0,0
51st, 4 hours 15 seconds,3,0,3
52nd, 4 hours 21 seconds,1,0,1
53rd, 4 hours 26 seconds,2,0,2
54th, 4 hours 31 seconds,0,0,0
55th, 4 hours 36 seconds,0,0,0
56th, 4 hours 41 seconds,1,0,1
57th, 4 hours 46 seconds,2,0,2
58th, 4 hours 3 minutes 52 seconds,0,0,0
59th, 4 hours 3 minutes 58 seconds,0,0,0
60th, 4 hours 28 minutes 4 seconds,0,0,0
61st, 4 hours 31 minutes 11 seconds,5,0,5
62nd, 4 hours 31 minutes 17 seconds,1,0,1
63rd, 4 hours 31 minutes 23 seconds,2,0,2
64th, 4 hours 31 minutes 29 seconds,3,0,3
65th, 4 hours 37 minutes 35 seconds,0,0,0
66th, 4 hours 40 minutes 41 seconds,1,0,1
67th, 4 hours 46 minutes 47 seconds,1,0,1
68th, 4 hours 46 minutes 54 seconds,0,0,0
69th, 4 hours 46 minutes 59 seconds,0,0,0
70th, 4 hours 53 minutes 5 seconds,1,0,1
71st, 4 hours 59 minutes 10 seconds,0,0,0
72nd, 4 hours 59 minutes 16 seconds,1,0,1
73rd, 5 hours 8 minutes 22 seconds,0,0,0
74th, 5 hours 8 minutes 28 seconds,2,0,2
75th, 5 hours 8 minutes 35 seconds,1,0,1
76th, 5 hours 8 minutes 41 seconds,0,0,0
77th, 5 hours 20 minutes 46 seconds,1,0,1
78th, 5 hours 23 minutes 53 seconds,0,0,0
79th, 5 hours 23 minutes 58 seconds,1,0,1
80th, 5 hours 24 minutes 4 seconds,1,0,1
81st, 5 hours 24 minutes 9 seconds,0,0,0
82nd, 5 hours 24 minutes 15 seconds,1,0,1
83rd, 5 hours 30 minutes 21 seconds,2,0,2
84th, 5 hours 42 minutes 26 seconds,0,0,0
85th, 5 hours 42 minutes 32 seconds,1,0,1
86th, 5 hours 42 minutes 37 seconds,1,0,1
87th, 5 hours 42 minutes 43 seconds,4,0,4
88th, 5 hours 42 minutes 49 seconds,0,0,0
89th, 5 hours 42 minutes 54 seconds,0,0,0
90th, 5 hours 45 minutes 59 seconds,0,0,0
91st, 5 hours 52 minutes 1 seconds,2,0,2
