Generation,Time,All,Acceptable,Unacceptable
1st, 6 minutes 2 seconds,1,0,1
2nd, 6 minutes 3 seconds,0,0,0
3rd, 39 minutes 6 seconds,0,0,0
4th, 1 hours 3 minutes 9 seconds,0,0,0
5th, 1 hours 21 minutes 13 seconds,0,0,0
6th, 1 hours 21 minutes 16 seconds,0,0,0
7th, 1 hours 27 minutes 20 seconds,3,0,3
8th, 1 hours 33 minutes 24 seconds,0,0,0
9th, 1 hours 33 minutes 27 seconds,2,0,2
10th, 1 hours 39 minutes 32 seconds,0,0,0
11th, 1 hours 42 minutes 36 seconds,0,0,0
12th, 1 hours 42 minutes 41 seconds,0,0,0
13th, 1 hours 42 minutes 46 seconds,0,0,0
14th, 2 hours 6 minutes 51 seconds,2,0,2
15th, 2 hours 6 minutes 57 seconds,0,0,0
16th, 2 hours 7 minutes 2 seconds,0,0,0
17th, 2 hours 7 minutes 8 seconds,1,0,1
18th, 2 hours 7 minutes 13 seconds,0,0,0
19th, 2 hours 7 minutes 19 seconds,1,0,1
20th, 2 hours 7 minutes 24 seconds,0,0,0
21st, 2 hours 10 minutes 30 seconds,0,0,0
22nd, 2 hours 10 minutes 36 seconds,0,0,0
23rd, 2 hours 34 minutes 42 seconds,0,0,0
24th, 2 hours 40 minutes 49 seconds,0,0,0
25th, 2 hours 40 minutes 54 seconds,0,0,0
26th, 2 hours 41 minutes 0 seconds,0,0,0
27th, 2 hours 41 minutes 6 seconds,0,0,0
28th, 2 hours 41 minutes 12 seconds,3,0,3
29th, 3 hours 5 minutes 18 seconds,2,1,1
30th, 3 hours 5 minutes 23 seconds,0,0,0
31st, 3 hours 11 minutes 29 seconds,1,0,1
32nd, 3 hours 20 minutes 35 seconds,2,0,2
33rd, 3 hours 20 minutes 41 seconds,2,0,2
34th, 3 hours 20 minutes 47 seconds,0,0,0
35th, 3 hours 20 minutes 53 seconds,1,0,1
36th, 3 hours 20 minutes 59 seconds,0,0,0
37th, 3 hours 21 minutes 5 seconds,0,0,0
38th, 3 hours 21 minutes 11 seconds,0,0,0
39th, 3 hours 21 minutes 18 seconds,0,0,0
40th, 3 hours 21 minutes 24 seconds,1,0,1
41st, 3 hours 21 minutes 30 seconds,1,0,1
42nd, 3 hours 21 minutes 36 seconds,0,0,0
43rd, 3 hours 21 minutes 42 seconds,0,0,0
44th, 3 hours 21 minutes 48 seconds,0,0,0
45th, 3 hours 51 minutes 54 seconds,0,0,0
46th, 3 hours 52 minutes 0 seconds,0,0,0
47th, 3 hours 52 minutes 7 seconds,2,0,2
48th, 3 hours 52 minutes 14 seconds,1,0,1
49th, 3 hours 52 minutes 20 seconds,0,0,0
50th, 4 hours 1 minutes 27 seconds,0,0,0
51st, 4 hours 1 minutes 33 seconds,0,0,0
52nd, 4 hours 1 minutes 40 seconds,1,0,1
53rd, 4 hours 1 minutes 47 seconds,0,0,0
54th, 4 hours 1 minutes 54 seconds,0,0,0
55th, 4 hours 2 minutes 0 seconds,0,0,0
56th, 4 hours 2 minutes 8 seconds,0,0,0
57th, 4 hours 2 minutes 14 seconds,0,0,0
58th, 4 hours 2 minutes 21 seconds,0,0,0
59th, 4 hours 5 minutes 27 seconds,1,0,1
60th, 4 hours 5 minutes 34 seconds,1,0,1
61st, 4 hours 8 minutes 41 seconds,0,0,0
62nd, 4 hours 8 minutes 48 seconds,0,0,0
63rd, 4 hours 8 minutes 55 seconds,2,0,2
64th, 4 hours 9 minutes 3 seconds,2,0,2
65th, 4 hours 9 minutes 10 seconds,1,0,1
66th, 4 hours 15 minutes 18 seconds,0,0,0
67th, 4 hours 15 minutes 25 seconds,0,0,0
68th, 4 hours 15 minutes 32 seconds,0,0,0
69th, 4 hours 15 minutes 39 seconds,0,0,0
70th, 4 hours 15 minutes 46 seconds,0,0,0
71st, 4 hours 15 minutes 54 seconds,0,0,0
72nd, 4 hours 16 minutes 1 seconds,1,0,1
73rd, 4 hours 16 minutes 8 seconds,0,0,0
74th, 4 hours 16 minutes 15 seconds,0,0,0
75th, 4 hours 16 minutes 22 seconds,0,0,0
76th, 4 hours 16 minutes 30 seconds,0,0,0
77th, 4 hours 16 minutes 36 seconds,1,0,1
78th, 4 hours 16 minutes 44 seconds,3,0,3
