Generation,Time,All,Acceptable,Unacceptable
1st, 6 minutes 2 seconds,0,0,0
2nd, 6 minutes 3 seconds,0,0,0
3rd, 6 minutes 5 seconds,0,0,0
4th, 20 minutes 29 seconds,0,0,0
5th, 20 minutes 31 seconds,1,0,1
6th, 20 minutes 33 seconds,1,0,1
7th, 20 minutes 36 seconds,2,0,2
8th, 20 minutes 38 seconds,0,0,0
9th, 23 minutes 41 seconds,1,0,1
10th, 23 minutes 43 seconds,0,0,0
11th, 23 minutes 46 seconds,2,0,2
12th, 32 minutes 49 seconds,0,0,0
13th, 32 minutes 52 seconds,2,0,2
14th, 38 minutes 54 seconds,0,0,0
15th, 41 minutes 58 seconds,2,0,2
16th, 42 minutes 0 seconds,0,0,0
17th, 42 minutes 3 seconds,3,0,3
18th, 48 minutes 6 seconds,0,0,0
19th, 51 minutes 9 seconds,0,0,0
20th, 54 minutes 12 seconds,1,0,1
21st, 54 minutes 15 seconds,2,0,2
22nd, 54 minutes 19 seconds,1,0,1
23rd, 54 minutes 23 seconds,1,0,1
24th, 1 hours 27 seconds,1,0,1
25th, 1 hours 24 minutes 30 seconds,1,0,1
26th, 1 hours 27 minutes 34 seconds,0,0,0
27th, 1 hours 30 minutes 36 seconds,0,0,0
28th, 1 hours 30 minutes 39 seconds,1,0,1
29th, 1 hours 30 minutes 42 seconds,1,0,1
30th, 1 hours 36 minutes 46 seconds,2,0,2
31st, 1 hours 48 minutes 50 seconds,3,0,3
32nd, 1 hours 48 minutes 53 seconds,0,0,0
33rd, 1 hours 50 minutes 48 seconds,1,0,1
34th, 1 hours 50 minutes 52 seconds,1,0,1
35th, 1 hours 50 minutes 56 seconds,0,0,0
36th, 1 hours 53 minutes 59 seconds,1,0,1
37th, 1 hours 55 minutes 52 seconds,1,0,1
38th, 1 hours 58 minutes 57 seconds,2,0,2
39th, 1 hours 59 minutes 0 seconds,0,0,0
40th, 1 hours 59 minutes 4 seconds,1,0,1
41st, 1 hours 59 minutes 8 seconds,0,0,0
42nd, 2 hours 5 minutes 11 seconds,2,0,2
43rd, 2 hours 5 minutes 15 seconds,2,0,2
