Generation,Time,All,Acceptable,Unacceptable
1st, 1 seconds,0,0,0
2nd, 3 minutes 3 seconds,0,0,0
3rd, 15 minutes 6 seconds,1,0,1
4th, 33 minutes 8 seconds,2,0,2
5th, 1 hours 5 minutes 1 seconds,1,0,1
6th, 1 hours 17 minutes 4 seconds,2,1,1
7th, 1 hours 17 minutes 8 seconds,2,0,2
8th, 1 hours 26 minutes 11 seconds,0,0,0
9th, 1 hours 26 minutes 14 seconds,0,0,0
10th, 1 hours 32 minutes 18 seconds,1,0,1
11th, 1 hours 35 minutes 21 seconds,2,0,2
12th, 1 hours 35 minutes 25 seconds,0,0,0
13th, 1 hours 35 minutes 28 seconds,0,0,0
14th, 1 hours 38 minutes 31 seconds,0,0,0
15th, 1 hours 38 minutes 34 seconds,2,0,2
16th, 1 hours 44 minutes 37 seconds,1,0,1
17th, 1 hours 49 minutes 30 seconds,1,0,1
18th, 1 hours 49 minutes 34 seconds,2,0,2
19th, 2 hours 1 minutes 38 seconds,0,0,0
20th, 2 hours 3 minutes 32 seconds,1,0,1
21st, 2 hours 3 minutes 36 seconds,0,0,0
22nd, 2 hours 6 minutes 39 seconds,0,0,0
23rd, 2 hours 8 minutes 31 seconds,1,0,1
24th, 2 hours 8 minutes 35 seconds,0,0,0
25th, 2 hours 14 minutes 38 seconds,1,0,1
26th, 2 hours 14 minutes 42 seconds,1,0,1
27th, 2 hours 14 minutes 46 seconds,0,0,0
28th, 2 hours 17 minutes 50 seconds,1,0,1
29th, 2 hours 29 minutes 54 seconds,0,0,0
30th, 2 hours 34 minutes 47 seconds,2,0,2
31st, 2 hours 34 minutes 52 seconds,0,0,0
32nd, 2 hours 34 minutes 56 seconds,1,0,1
33rd, 2 hours 35 minutes 1 seconds,2,0,2
34th, 2 hours 35 minutes 5 seconds,0,0,0
35th, 2 hours 41 minutes 9 seconds,1,0,1
36th, 2 hours 41 minutes 13 seconds,1,0,1
37th, 2 hours 41 minutes 18 seconds,0,0,0
38th, 2 hours 47 minutes 23 seconds,2,0,2
39th, 2 hours 47 minutes 27 seconds,1,0,1
40th, 2 hours 47 minutes 31 seconds,0,0,0
41st, 2 hours 47 minutes 36 seconds,0,0,0
42nd, 2 hours 50 minutes 40 seconds,1,0,1
43rd, 2 hours 59 minutes 45 seconds,1,0,1
44th, 2 hours 59 minutes 50 seconds,1,0,1
45th, 3 hours 11 minutes 55 seconds,1,0,1
46th, 3 hours 11 minutes 59 seconds,0,0,0
47th, 3 hours 18 minutes 4 seconds,0,0,0
48th, 3 hours 18 minutes 9 seconds,1,0,1
49th, 3 hours 21 minutes 15 seconds,0,0,0
50th, 3 hours 27 minutes 20 seconds,0,0,0
51st, 3 hours 27 minutes 25 seconds,1,0,1
52nd, 3 hours 27 minutes 31 seconds,0,0,0
53rd, 3 hours 29 minutes 28 seconds,2,0,2
54th, 3 hours 29 minutes 34 seconds,0,0,0
55th, 3 hours 37 minutes 32 seconds,0,0,0
56th, 3 hours 39 minutes 29 seconds,0,0,0
57th, 3 hours 54 minutes 35 seconds,3,0,3
58th, 4 hours 41 seconds,0,0,0
59th, 4 hours 45 seconds,0,0,0
60th, 4 hours 6 minutes 51 seconds,0,0,0
61st, 4 hours 6 minutes 58 seconds,0,0,0
62nd, 4 hours 28 minutes 4 seconds,2,0,2
63rd, 4 hours 28 minutes 10 seconds,0,0,0
64th, 4 hours 28 minutes 15 seconds,0,0,0
65th, 4 hours 30 minutes 13 seconds,0,0,0
66th, 4 hours 42 minutes 19 seconds,0,0,0
67th, 4 hours 48 minutes 24 seconds,0,0,0
68th, 4 hours 48 minutes 30 seconds,0,0,0
69th, 4 hours 56 minutes 27 seconds,1,0,1
70th, 5 hours 5 minutes 33 seconds,0,0,0
71st, 5 hours 5 minutes 39 seconds,0,0,0
72nd, 5 hours 5 minutes 44 seconds,0,0,0
73rd, 5 hours 5 minutes 49 seconds,0,0,0
74th, 5 hours 5 minutes 54 seconds,0,0,0
75th, 5 hours 11 minutes 59 seconds,0,0,0
76th, 5 hours 15 minutes 4 seconds,0,0,0
77th, 5 hours 15 minutes 10 seconds,2,0,2
78th, 5 hours 15 minutes 16 seconds,1,0,1
79th, 5 hours 15 minutes 21 seconds,0,0,0
80th, 5 hours 15 minutes 26 seconds,0,0,0
81st, 5 hours 15 minutes 31 seconds,1,0,1
82nd, 5 hours 15 minutes 38 seconds,0,0,0
83rd, 5 hours 15 minutes 43 seconds,2,0,2
84th, 5 hours 15 minutes 49 seconds,0,0,0
85th, 5 hours 18 minutes 56 seconds,0,0,0
86th, 5 hours 20 minutes 55 seconds,0,0,0
87th, 5 hours 30 minutes 1 seconds,0,0,0
88th, 6 hours 8 seconds,1,0,1
89th, 6 hours 14 seconds,3,0,3
90th, 6 hours 22 seconds,1,0,1
91st, 6 hours 3 minutes 28 seconds,0,0,0
92nd, 6 hours 3 minutes 34 seconds,1,0,1
93rd, 6 hours 15 minutes 41 seconds,1,0,1
94th, 6 hours 15 minutes 48 seconds,0,0,0
95th, 6 hours 15 minutes 54 seconds,0,0,0
96th, 6 hours 22 minutes 1 seconds,2,0,2
97th, 6 hours 22 minutes 8 seconds,0,0,0
98th, 6 hours 22 minutes 15 seconds,2,0,2
99th, 6 hours 22 minutes 22 seconds,1,0,1
100th, 6 hours 28 minutes 29 seconds,1,0,1
101st, 6 hours 28 minutes 37 seconds,0,0,0
102nd, 6 hours 28 minutes 44 seconds,0,0,0
103rd, 6 hours 31 minutes 51 seconds,3,0,3
104th, 7 hours 7 minutes 58 seconds,0,0,0
105th, 7 hours 14 minutes 4 seconds,2,0,2
106th, 7 hours 17 minutes 11 seconds,1,0,1
107th, 7 hours 23 minutes 18 seconds,1,0,1
108th, 7 hours 26 minutes 25 seconds,0,0,0
109th, 7 hours 32 minutes 31 seconds,2,0,2
110th, 7 hours 32 minutes 38 seconds,2,0,2
111th, 7 hours 38 minutes 45 seconds,0,0,0
112th, 7 hours 38 minutes 52 seconds,3,0,3
113th, 7 hours 50 minutes 59 seconds,0,0,0
114th, 7 hours 51 minutes 5 seconds,0,0,0
115th, 8 hours 3 minutes 12 seconds,1,0,1
116th, 8 hours 6 minutes 19 seconds,1,0,1
117th, 8 hours 6 minutes 25 seconds,1,0,1
118th, 8 hours 9 minutes 31 seconds,1,0,1
119th, 8 hours 9 minutes 42 seconds,0,0,0
120th, 8 hours 9 minutes 49 seconds,0,0,0
121st, 8 hours 9 minutes 56 seconds,0,0,0
122nd, 8 hours 19 minutes 3 seconds,1,0,1
123rd, 8 hours 31 minutes 10 seconds,2,0,2
124th, 8 hours 37 minutes 17 seconds,0,0,0
125th, 8 hours 43 minutes 24 seconds,1,0,1
126th, 8 hours 43 minutes 31 seconds,0,0,0
127th, 8 hours 45 minutes 33 seconds,1,0,1
128th, 8 hours 57 minutes 40 seconds,1,0,1
129th, 8 hours 57 minutes 47 seconds,0,0,0
130th, 8 hours 59 minutes 47 seconds,0,0,0
131st, 9 hours 11 minutes 54 seconds,1,0,1
132nd, 9 hours 12 minutes 1 seconds,0,0,0
133rd, 9 hours 18 minutes 9 seconds,1,0,1
134th, 9 hours 18 minutes 15 seconds,0,0,0
135th, 9 hours 24 minutes 21 seconds,2,0,2
136th, 9 hours 24 minutes 27 seconds,3,1,2
137th, 9 hours 24 minutes 34 seconds,1,0,1
138th, 9 hours 24 minutes 41 seconds,0,0,0
139th, 9 hours 24 minutes 44 seconds,3,0,3
