Generation,Time,All,Acceptable,Unacceptable
1st, 6 minutes 2 seconds,1,0,1
2nd, 12 minutes 4 seconds,0,0,0
3rd, 42 minutes 7 seconds,2,0,2
4th, 42 minutes 9 seconds,1,0,1
5th, 1 hours 12 minutes 11 seconds,0,0,0
6th, 1 hours 12 minutes 13 seconds,0,0,0
7th, 1 hours 12 minutes 15 seconds,1,0,1
8th, 1 hours 15 minutes 19 seconds,0,0,0
9th, 1 hours 15 minutes 22 seconds,0,0,0
10th, 1 hours 15 minutes 25 seconds,1,0,1
11th, 1 hours 15 minutes 28 seconds,0,0,0
12th, 1 hours 15 minutes 32 seconds,1,0,1
13th, 1 hours 27 minutes 36 seconds,0,0,0
14th, 1 hours 33 minutes 39 seconds,0,0,0
15th, 1 hours 33 minutes 43 seconds,2,0,2
16th, 1 hours 33 minutes 47 seconds,0,0,0
17th, 2 hours 50 seconds,2,0,2
18th, 2 hours 6 minutes 54 seconds,0,0,0
19th, 2 hours 9 minutes 58 seconds,0,0,0
20th, 2 hours 10 minutes 2 seconds,0,0,0
21st, 2 hours 13 minutes 7 seconds,0,0,0
22nd, 2 hours 13 minutes 12 seconds,0,0,0
23rd, 2 hours 19 minutes 16 seconds,0,0,0
24th, 2 hours 19 minutes 21 seconds,0,0,0
25th, 2 hours 28 minutes 27 seconds,1,0,1
26th, 2 hours 28 minutes 31 seconds,0,0,0
27th, 2 hours 28 minutes 36 seconds,0,0,0
28th, 2 hours 37 minutes 41 seconds,1,0,1
29th, 2 hours 37 minutes 46 seconds,1,0,1
30th, 2 hours 37 minutes 51 seconds,2,0,2
31st, 2 hours 43 minutes 55 seconds,0,0,0
32nd, 2 hours 44 minutes 0 seconds,1,0,1
33rd, 2 hours 44 minutes 5 seconds,3,0,3
34th, 2 hours 44 minutes 10 seconds,2,0,2
35th, 2 hours 47 minutes 15 seconds,3,0,3
36th, 2 hours 49 minutes 9 seconds,0,0,0
37th, 2 hours 49 minutes 13 seconds,0,0,0
38th, 2 hours 49 minutes 17 seconds,0,0,0
39th, 2 hours 49 minutes 22 seconds,0,0,0
40th, 2 hours 49 minutes 26 seconds,2,0,2
41st, 2 hours 49 minutes 31 seconds,0,0,0
42nd, 2 hours 49 minutes 35 seconds,0,0,0
43rd, 2 hours 52 minutes 40 seconds,0,0,0
44th, 2 hours 52 minutes 44 seconds,1,0,1
45th, 2 hours 58 minutes 49 seconds,0,0,0
46th, 2 hours 58 minutes 54 seconds,1,0,1
47th, 2 hours 58 minutes 59 seconds,1,0,1
48th, 3 hours 8 minutes 3 seconds,0,0,0
49th, 3 hours 32 minutes 8 seconds,0,0,0
50th, 3 hours 56 minutes 13 seconds,1,0,1
51st, 3 hours 56 minutes 19 seconds,2,0,2
52nd, 4 hours 2 minutes 24 seconds,2,0,2
53rd, 4 hours 35 minutes 29 seconds,1,0,1
54th, 4 hours 38 minutes 34 seconds,2,0,2
55th, 4 hours 44 minutes 39 seconds,1,0,1
56th, 4 hours 44 minutes 45 seconds,1,0,1
57th, 4 hours 44 minutes 50 seconds,0,0,0
58th, 4 hours 47 minutes 55 seconds,0,0,0
59th, 4 hours 54 minutes 0 seconds,1,0,1
60th, 5 hours 10 minutes 16 seconds,0,0,0
61st, 5 hours 10 minutes 21 seconds,0,0,0
62nd, 5 hours 16 minutes 26 seconds,0,0,0
63rd, 5 hours 16 minutes 31 seconds,1,0,1
64th, 5 hours 22 minutes 36 seconds,0,0,0
65th, 5 hours 22 minutes 41 seconds,0,0,0
66th, 5 hours 22 minutes 47 seconds,1,0,1
67th, 5 hours 22 minutes 53 seconds,0,0,0
68th, 5 hours 28 minutes 59 seconds,1,0,1
69th, 5 hours 29 minutes 4 seconds,1,0,1
70th, 5 hours 29 minutes 10 seconds,0,0,0
71st, 5 hours 29 minutes 15 seconds,0,0,0
72nd, 5 hours 29 minutes 21 seconds,1,0,1
73rd, 5 hours 29 minutes 26 seconds,0,0,0
74th, 5 hours 35 minutes 31 seconds,1,0,1
75th, 5 hours 35 minutes 36 seconds,0,0,0
76th, 5 hours 35 minutes 41 seconds,0,0,0
77th, 5 hours 35 minutes 47 seconds,0,0,0
78th, 5 hours 35 minutes 52 seconds,1,0,1
79th, 5 hours 35 minutes 58 seconds,1,0,1
80th, 5 hours 42 minutes 3 seconds,0,0,0
81st, 5 hours 42 minutes 9 seconds,1,0,1
