Generation,Time,All,Acceptable,Unacceptable
1st, 1 seconds,1,0,1
2nd, 9 minutes 3 seconds,0,0,0
3rd, 30 minutes 5 seconds,2,0,2
4th, 1 hours 3 minutes 7 seconds,0,0,0
5th, 2 hours 18 minutes 10 seconds,0,0,0
6th, 2 hours 51 minutes 13 seconds,2,0,2
7th, 2 hours 51 minutes 16 seconds,0,0,0
8th, 2 hours 54 minutes 19 seconds,2,1,1
9th, 2 hours 54 minutes 21 seconds,1,0,1
10th, 2 hours 54 minutes 24 seconds,0,0,0
11th, 2 hours 57 minutes 27 seconds,1,0,1
12th, 2 hours 57 minutes 31 seconds,0,0,0
13th, 2 hours 57 minutes 35 seconds,0,0,0
14th, 2 hours 57 minutes 39 seconds,0,0,0
15th, 2 hours 57 minutes 43 seconds,0,0,0
16th, 2 hours 57 minutes 47 seconds,2,0,2
17th, 2 hours 57 minutes 50 seconds,0,0,0
18th, 2 hours 57 minutes 54 seconds,2,0,2
19th, 3 hours 58 seconds,0,0,0
20th, 3 hours 1 minutes 1 seconds,4,0,4
21st, 3 hours 1 minutes 4 seconds,0,0,0
22nd, 3 hours 1 minutes 8 seconds,2,0,2
23rd, 3 hours 4 minutes 12 seconds,0,0,0
24th, 3 hours 5 minutes 51 seconds,1,0,1
25th, 3 hours 5 minutes 55 seconds,1,0,1
26th, 3 hours 11 minutes 58 seconds,1,0,1
27th, 3 hours 12 minutes 1 seconds,0,0,0
28th, 3 hours 12 minutes 5 seconds,1,0,1
29th, 3 hours 12 minutes 8 seconds,0,0,0
30th, 3 hours 12 minutes 12 seconds,2,0,2
31st, 3 hours 15 minutes 16 seconds,1,0,1
32nd, 3 hours 15 minutes 20 seconds,0,0,0
33rd, 3 hours 24 minutes 24 seconds,1,0,1
34th, 3 hours 24 minutes 29 seconds,2,0,2
35th, 3 hours 24 minutes 33 seconds,0,0,0
36th, 3 hours 33 minutes 38 seconds,1,0,1
37th, 3 hours 33 minutes 42 seconds,0,0,0
38th, 3 hours 33 minutes 46 seconds,1,0,1
39th, 3 hours 41 minutes 5 seconds,2,0,2
40th, 3 hours 41 minutes 10 seconds,1,0,1
41st, 3 hours 41 minutes 13 seconds,0,0,0
42nd, 3 hours 41 minutes 17 seconds,0,0,0
43rd, 3 hours 41 minutes 22 seconds,0,0,0
44th, 3 hours 44 minutes 25 seconds,2,0,2
45th, 3 hours 47 minutes 30 seconds,0,0,0
46th, 3 hours 47 minutes 35 seconds,2,0,2
47th, 3 hours 54 minutes 19 seconds,0,0,0
48th, 3 hours 57 minutes 24 seconds,0,0,0
49th, 3 hours 57 minutes 28 seconds,0,0,0
50th, 3 hours 57 minutes 33 seconds,2,0,2
51st, 3 hours 57 minutes 37 seconds,1,0,1
52nd, 4 hours 2 minutes 32 seconds,3,0,3
53rd, 4 hours 2 minutes 37 seconds,1,0,1
54th, 4 hours 8 minutes 41 seconds,0,0,0
55th, 4 hours 8 minutes 46 seconds,6,0,6
56th, 4 hours 26 minutes 50 seconds,1,0,1
57th, 4 hours 31 minutes 45 seconds,0,0,0
58th, 4 hours 31 minutes 50 seconds,1,0,1
59th, 4 hours 34 minutes 55 seconds,1,0,1
60th, 4 hours 34 minutes 59 seconds,2,0,2
61st, 4 hours 35 minutes 4 seconds,0,0,0
62nd, 4 hours 41 minutes 9 seconds,3,0,3
63rd, 4 hours 47 minutes 13 seconds,1,0,1
64th, 4 hours 50 minutes 18 seconds,1,0,1
65th, 4 hours 56 minutes 22 seconds,4,0,4
66th, 5 hours 2 minutes 26 seconds,0,0,0
67th, 5 hours 11 minutes 31 seconds,2,0,2
68th, 5 hours 11 minutes 35 seconds,0,0,0
69th, 5 hours 14 minutes 40 seconds,1,0,1
70th, 5 hours 14 minutes 44 seconds,0,0,0
71st, 5 hours 14 minutes 49 seconds,0,0,0
72nd, 5 hours 14 minutes 54 seconds,0,0,0
73rd, 5 hours 14 minutes 58 seconds,0,0,0
74th, 5 hours 21 minutes 2 seconds,1,0,1
75th, 5 hours 24 minutes 6 seconds,0,0,0
76th, 5 hours 27 minutes 11 seconds,0,0,0
77th, 5 hours 27 minutes 15 seconds,0,0,0
78th, 5 hours 36 minutes 19 seconds,1,0,1
79th, 5 hours 36 minutes 23 seconds,0,0,0
80th, 5 hours 39 minutes 28 seconds,1,0,1
81st, 5 hours 39 minutes 31 seconds,0,0,0
82nd, 5 hours 39 minutes 35 seconds,1,0,1
83rd, 5 hours 44 minutes 54 seconds,1,0,1
84th, 5 hours 56 minutes 59 seconds,2,0,2
85th, 6 hours 2 seconds,1,0,1
86th, 6 hours 7 seconds,2,0,2
87th, 6 hours 11 seconds,0,0,0
88th, 6 hours 12 minutes 16 seconds,1,0,1
89th, 6 hours 18 minutes 21 seconds,1,0,1
90th, 6 hours 18 minutes 26 seconds,0,0,0
91st, 6 hours 21 minutes 30 seconds,0,0,0
92nd, 6 hours 27 minutes 35 seconds,0,0,0
93rd, 6 hours 33 minutes 40 seconds,0,0,0
94th, 6 hours 33 minutes 47 seconds,1,0,1
95th, 6 hours 33 minutes 52 seconds,0,0,0
96th, 6 hours 33 minutes 58 seconds,2,0,2
97th, 6 hours 40 minutes 3 seconds,2,0,2
98th, 6 hours 41 minutes 56 seconds,1,0,1
99th, 6 hours 42 minutes 1 seconds,1,0,1
100th, 6 hours 42 minutes 6 seconds,1,0,1
101st, 6 hours 42 minutes 12 seconds,3,0,3
102nd, 6 hours 45 minutes 18 seconds,2,0,2
103rd, 6 hours 45 minutes 23 seconds,0,0,0
104th, 6 hours 48 minutes 29 seconds,2,0,2
105th, 6 hours 48 minutes 35 seconds,1,0,1
106th, 6 hours 51 minutes 40 seconds,1,0,1
107th, 6 hours 51 minutes 45 seconds,2,0,2
108th, 6 hours 51 minutes 46 seconds,1,0,1
