Generation,Time,All,Acceptable,Unacceptable
1st, 11 seconds,1,1,0
2nd, 16 seconds,0,0,0
3rd, 24 seconds,0,0,0
4th, 35 seconds,0,0,0
5th, 45 seconds,0,0,0
6th, 56 seconds,3,3,0
7th, 1 minutes 8 seconds,0,0,0
8th, 1 minutes 21 seconds,0,0,0
9th, 1 minutes 33 seconds,0,0,0
10th, 1 minutes 46 seconds,1,1,0
11th, 1 minutes 59 seconds,0,0,0
12th, 2 minutes 12 seconds,0,0,0
13th, 2 minutes 25 seconds,0,0,0
14th, 2 minutes 39 seconds,0,0,0
15th, 2 minutes 53 seconds,0,0,0
16th, 6 minutes 8 seconds,0,0,0
17th, 6 minutes 21 seconds,0,0,0
18th, 9 minutes 35 seconds,0,0,0
19th, 9 minutes 48 seconds,0,0,0
20th, 10 minutes 2 seconds,0,0,0
21st, 10 minutes 17 seconds,1,0,1
22nd, 10 minutes 31 seconds,0,0,0
23rd, 10 minutes 45 seconds,0,0,0
24th, 10 minutes 59 seconds,0,0,0
25th, 11 minutes 13 seconds,0,0,0
26th, 11 minutes 27 seconds,0,0,0
27th, 11 minutes 41 seconds,0,0,0
28th, 11 minutes 56 seconds,0,0,0
29th, 15 minutes 12 seconds,0,0,0
30th, 15 minutes 27 seconds,0,0,0
31st, 15 minutes 43 seconds,2,1,1
32nd, 16 minutes 0 seconds,3,2,1
33rd, 19 minutes 15 seconds,1,1,0
34th, 19 minutes 31 seconds,1,0,1
35th, 22 minutes 48 seconds,0,0,0
36th, 26 minutes 4 seconds,0,0,0
37th, 26 minutes 21 seconds,0,0,0
38th, 26 minutes 38 seconds,1,0,1
39th, 29 minutes 54 seconds,0,0,0
40th, 30 minutes 11 seconds,0,0,0
41st, 30 minutes 29 seconds,0,0,0
42nd, 30 minutes 47 seconds,0,0,0
43rd, 31 minutes 4 seconds,0,0,0
44th, 31 minutes 23 seconds,0,0,0
45th, 31 minutes 41 seconds,0,0,0
46th, 32 minutes 0 seconds,0,0,0
47th, 32 minutes 18 seconds,0,0,0
48th, 35 minutes 38 seconds,0,0,0
49th, 35 minutes 57 seconds,0,0,0
50th, 36 minutes 16 seconds,1,1,0
51st, 36 minutes 36 seconds,1,0,1
52nd, 36 minutes 56 seconds,0,0,0
53rd, 37 minutes 17 seconds,0,0,0
54th, 37 minutes 39 seconds,0,0,0
55th, 37 minutes 58 seconds,0,0,0
56th, 38 minutes 19 seconds,0,0,0
57th, 38 minutes 41 seconds,0,0,0
58th, 39 minutes 3 seconds,0,0,0
59th, 39 minutes 24 seconds,0,0,0
60th, 39 minutes 44 seconds,0,0,0
61st, 40 minutes 5 seconds,0,0,0
62nd, 40 minutes 27 seconds,0,0,0
63rd, 40 minutes 50 seconds,0,0,0
64th, 41 minutes 14 seconds,0,0,0
65th, 41 minutes 37 seconds,0,0,0
66th, 41 minutes 59 seconds,0,0,0
67th, 42 minutes 23 seconds,0,0,0
68th, 42 minutes 47 seconds,0,0,0
69th, 43 minutes 9 seconds,0,0,0
70th, 43 minutes 32 seconds,0,0,0
71st, 43 minutes 56 seconds,1,0,1
72nd, 44 minutes 21 seconds,1,0,1
73rd, 44 minutes 45 seconds,2,0,2
74th, 45 minutes 8 seconds,1,0,1
75th, 45 minutes 29 seconds,0,0,0
76th, 45 minutes 52 seconds,2,0,2
77th, 46 minutes 16 seconds,0,0,0
78th, 46 minutes 39 seconds,0,0,0
79th, 47 minutes 5 seconds,4,0,4
80th, 50 minutes 28 seconds,4,0,4
81st, 50 minutes 52 seconds,0,0,0
82nd, 51 minutes 17 seconds,2,0,2
83rd, 51 minutes 41 seconds,2,0,2
84th, 52 minutes 6 seconds,2,0,2
85th, 52 minutes 32 seconds,0,0,0
86th, 52 minutes 58 seconds,0,0,0
87th, 53 minutes 26 seconds,0,0,0
88th, 53 minutes 54 seconds,0,0,0
89th, 54 minutes 20 seconds,0,0,0
90th, 54 minutes 48 seconds,0,0,0
91st, 55 minutes 15 seconds,0,0,0
92nd, 55 minutes 43 seconds,0,0,0
93rd, 56 minutes 11 seconds,1,0,1
94th, 56 minutes 38 seconds,0,0,0
95th, 57 minutes 8 seconds,0,0,0
96th, 57 minutes 36 seconds,0,0,0
97th, 58 minutes 4 seconds,1,0,1
98th, 58 minutes 34 seconds,3,0,3
99th, 59 minutes 3 seconds,2,0,2
100th, 59 minutes 33 seconds,0,0,0
101st, 1 hours 4 seconds,3,0,3
102nd, 1 hours 34 seconds,1,0,1
103rd, 1 hours 1 minutes 5 seconds,0,0,0
104th, 1 hours 1 minutes 35 seconds,0,0,0
