Time,Accumulated All,Accumulated Acceptable,Accumulated Unacceptable
486,188,120,68
487,188,120,68
490,189,120,69
495,189,120,69
496,190,121,69
498,194,122,72
501,197,125,72
502,198,125,73
508,198,125,73
510,201,128,73
515,201,128,73
517,202,129,73
522,202,129,73
523,204,130,74
525,204,130,74
529,204,130,74
536,205,130,75
543,209,131,78
549,210,132,78
556,213,132,81
558,213,132,81
560,213,132,81
563,214,132,82
570,216,132,84
575,216,132,84
576,219,133,86
578,219,133,86
585,219,133,86
588,219,133,86
589,219,133,86
596,219,133,86
602,220,133,87
603,222,133,89
615,222,133,89
616,222,133,89
617,223,133,90
622,223,133,90
623,223,133,90
630,223,133,90
631,223,133,90
632,223,133,90
634,223,133,90
636,224,134,90
642,225,134,91
643,225,134,91
645,225,134,91
647,230,135,95
649,230,135,95
655,231,135,96
656,232,135,97
659,232,135,97
661,232,135,97
662,232,135,97
669,232,135,97
673,232,135,97
675,232,135,97
676,234,137,97
687,234,137,97
689,235,138,97
690,236,138,98
692,237,139,98
695,240,139,101
701,240,139,101
703,240,139,101
708,241,140,101
711,243,140,103
712,243,140,103
716,243,140,103
717,243,140,103
723,243,140,103
725,244,141,103
732,244,141,103
734,244,141,103
740,244,141,103
744,245,141,104
754,252,147,105
755,252,147,105
764,253,147,106
770,253,147,106
772,255,149,106
777,255,149,106
784,256,150,106
785,257,150,107
791,259,151,108
797,259,151,108
799,259,151,108
806,259,151,108
813,260,152,108
819,260,152,108
821,263,155,108
830,263,155,108
837,263,155,108
844,263,155,108
846,263,155,108
854,264,156,108
862,264,156,108
863,264,156,108
865,264,156,108
869,264,156,108
877,264,156,108
878,267,159,108
885,268,159,109
887,268,159,109
890,268,159,109
894,268,159,109
902,268,159,109
904,268,159,109
909,268,159,109
912,268,159,109
913,268,159,109
918,269,160,109
919,269,160,109
920,269,160,109
927,269,160,109
929,269,160,109
933,270,161,109
934,270,161,109
935,270,161,109
939,270,161,109
943,272,162,110
946,272,162,110
949,272,162,110
956,272,162,110
957,272,162,110
960,275,164,111
961,275,164,111
964,275,164,111
972,275,164,111
978,275,164,111
979,275,164,111
988,276,164,112
993,276,164,112
1001,276,164,112
1004,276,164,112
1009,276,164,112
1021,278,166,112
1023,278,166,112
1025,278,166,112
1038,278,166,112
1040,278,166,112
1044,278,166,112
1055,278,166,112
1056,278,166,112
1066,278,166,112
1073,278,166,112
1080,280,166,114
1086,282,166,116
1088,282,166,116
1089,282,166,116
1105,282,166,116
1106,282,166,116
1108,282,166,116
1122,282,166,116
1123,282,166,116
1129,282,166,116
1139,282,166,116
1140,282,166,116
1146,282,166,116
1151,282,166,116
1155,283,167,116
1156,283,167,116
1162,283,167,116
1165,286,167,119
1171,287,167,120
1172,287,167,120
1174,287,167,120
1175,287,167,120
1178,287,167,120
1189,287,167,120
1190,287,167,120
1191,287,167,120
1194,287,167,120
1198,287,167,120
1206,287,167,120
1207,287,167,120
1208,287,167,120
1210,287,167,120
1221,288,167,121
1222,288,167,121
1224,288,167,121
1226,288,167,121
1239,288,167,121
1241,290,167,123
1243,290,167,123
1244,290,167,123
1246,290,167,123
1254,290,167,123
1258,292,168,124
1260,292,168,124
1268,292,168,124
1269,292,168,124
1270,292,168,124
1273,292,168,124
1276,297,172,125
1277,297,172,125
1282,298,173,125
1286,298,173,125
1290,298,173,125
1292,298,173,125
1293,298,173,125
1294,302,175,127
1297,302,175,127
1302,302,175,127
1305,302,175,127
1311,304,176,128
1316,304,176,128
1317,304,176,128
1319,304,176,128
1323,304,176,128
1329,305,177,128
1336,305,177,128
1341,305,177,128
1348,310,179,131
1353,310,179,131
1356,310,179,131
1364,312,179,133
1367,313,179,134
1368,313,179,134
1371,313,179,134
1374,313,179,134
1382,315,179,136
1386,315,179,136
1389,315,179,136
1391,315,179,136
1401,315,179,136
1405,315,179,136
1417,319,179,140
1420,319,179,140
1438,319,179,140
1445,320,179,141
1456,320,179,141
1471,323,179,144
1474,323,179,144
1475,323,179,144
1491,323,179,144
1493,323,179,144
1499,324,179,145
1507,324,179,145
1521,324,179,145
1525,324,179,145
1529,325,179,146
1543,325,179,146
1544,325,179,146
1545,327,181,146
1560,327,181,146
1562,327,181,146
1564,327,181,146
1570,327,181,146
1580,327,181,146
1581,327,181,146
1585,327,181,146
1587,327,181,146
1596,327,181,146
1598,328,181,147
1600,328,181,147
1611,328,181,147
1617,328,181,147
1618,329,181,148
1621,329,181,148
1635,329,181,148
1636,331,181,150
1638,332,181,151
1648,332,181,151
1653,332,181,151
1657,332,181,151
1660,332,181,151
1669,332,181,151
1672,332,181,151
1677,332,181,151
1686,333,181,152
1690,333,181,152
1691,333,181,152
1697,334,181,153
1710,335,181,154
1715,335,181,154
1718,336,181,155
1736,336,181,155
1738,336,181,155
1743,336,181,155
1758,336,181,155
1761,340,183,157
1763,340,183,157
1779,340,183,157
1781,343,183,160
1790,344,183,161
1794,344,183,161
1800,345,183,162
1805,346,183,163
1811,346,183,163
1817,346,183,163
1828,346,183,163
1829,346,183,163
1846,348,183,165
1847,348,183,165
1850,348,183,165
1855,348,183,165
1864,348,183,165
1866,349,184,165
1868,349,184,165
1873,349,184,165
1878,349,184,165
1880,351,186,165
1883,351,186,165
1885,351,186,165
1895,351,186,165
1901,352,186,166
1903,354,186,168
1909,354,186,168
1920,354,186,168
1925,354,186,168
1926,355,186,169
1931,356,186,170
1938,356,186,170
1939,356,186,170
1951,356,186,170
1952,356,186,170
1957,356,186,170
1959,356,186,170
1960,358,186,172
1962,358,186,172
1967,358,186,172
1976,358,186,172
1977,358,186,172
1982,358,186,172
1986,358,186,172
1995,358,186,172
1997,358,186,172
2001,358,186,172
2013,359,186,173
2014,359,186,173
2025,359,186,173
2029,361,188,173
2032,361,188,173
2042,362,188,174
2045,362,188,174
2047,362,188,174
2061,362,188,174
2067,363,188,175
2069,366,188,178
2071,366,188,178
2077,367,188,179
2085,367,188,179
2092,367,188,179
2095,367,188,179
2096,367,188,179
2112,369,188,181
2114,369,188,181
2125,369,188,181
2130,369,188,181
2138,369,188,181
2140,369,188,181
2148,369,188,181
2153,369,188,181
2157,369,188,181
2164,369,188,181
2166,369,188,181
2176,370,189,181
2182,370,189,181
2183,372,189,183
2196,373,189,184
2204,375,189,186
2209,375,189,186
2216,375,189,186
2223,377,191,186
2230,377,191,186
2237,377,191,186
2239,377,191,186
2241,382,191,191
2249,382,191,191
2259,382,191,191
2262,382,191,191
2268,383,191,192
2270,383,191,192
2278,383,191,192
2282,384,191,193
2289,384,191,193
2297,385,191,194
2299,385,191,194
2300,389,192,197
2308,389,192,197
2321,389,192,197
2324,389,192,197
2328,391,194,197
2340,391,194,197
2343,391,194,197
2349,391,194,197
2353,393,194,199
2361,395,194,201
2364,395,194,201
2367,396,194,202
2370,397,194,203
2380,397,194,203
2384,397,194,203
2390,397,194,203
2392,397,194,203
2405,397,194,203
2409,397,194,203
2419,398,194,204
2427,399,194,205
2437,401,194,207
2442,401,194,207
2446,402,194,208
2450,402,194,208
2465,405,195,210
2467,405,195,210
2474,405,195,210
2485,405,195,210
2490,405,195,210
2496,405,195,210
2497,405,195,210
2504,408,195,213
2515,408,195,213
2519,408,195,213
2524,409,195,214
2528,409,195,214
2537,409,195,214
2543,409,195,214
2545,409,195,214
2558,409,195,214
2561,409,195,214
2565,409,195,214
2567,409,195,214
2589,411,195,216
2593,411,195,216
2610,416,196,220
2612,416,196,220
2616,416,196,220
2624,417,196,221
2633,419,196,223
2636,420,196,224
2643,420,196,224
2646,420,196,224
2655,420,196,224
2659,421,196,225
2661,422,196,226
2662,423,197,226
2671,423,197,226
2677,424,198,226
2685,426,198,228
2692,426,198,228
2700,426,198,228
2706,426,198,228
2708,427,198,229
2726,429,198,231
2729,429,198,231
2736,430,198,232
2739,430,198,232
2752,432,198,234
2761,433,198,235
2769,433,198,235
2776,433,198,235
2793,433,198,235
2799,433,198,235
2802,433,198,235
2825,437,198,239
2838,437,198,239
2859,437,198,239
2871,437,198,239
2878,437,198,239
2891,437,198,239
2897,438,199,239
2903,439,199,240
2905,439,199,240
2917,439,199,240
2925,442,199,243
2934,442,199,243
2952,442,199,243
2955,445,199,246
2956,445,199,246
2965,445,199,246
2972,445,199,246
2975,447,199,248
2988,448,199,249
2990,449,199,250
2998,450,199,251
2999,450,199,251
3008,450,199,251
3019,450,199,251
3020,452,199,253
3028,456,199,257
3033,456,199,257
3040,456,199,257
3052,456,199,257
3053,456,199,257
3063,456,199,257
3068,456,199,257
3077,458,199,259
3084,462,199,263
3086,462,199,263
3100,462,199,263
3101,465,199,266
3109,465,199,266
3112,465,199,266
3117,469,199,270
3126,471,199,272
3132,471,199,272
3134,471,199,272
3148,472,199,273
3152,472,199,273
3157,472,199,273
3166,473,199,274
3178,473,199,274
3180,473,199,274
3182,476,199,277
3200,476,199,277
3202,476,199,277
3206,476,199,277
3208,476,199,277
3224,476,199,277
3227,476,199,277
3234,476,199,277
3235,476,199,277
3251,476,199,277
3260,476,199,277
3262,476,199,277
3264,476,199,277
3276,476,199,277
3288,476,199,277
3290,477,199,278
3295,477,199,278
3301,477,199,278
3303,477,199,278
3315,477,199,278
3317,477,199,278
3326,477,199,278
3343,477,199,278
3344,477,199,278
3352,477,199,278
3369,477,199,278
3371,478,199,279
3377,478,199,279
3396,479,199,280
3398,479,199,280
3402,479,199,280
3422,479,199,280
3423,480,199,281
3428,480,199,281
3429,480,199,281
3441,481,199,282
3451,481,199,282
3455,481,199,282
3456,481,199,282
3461,481,199,282
3476,481,199,282
3477,481,199,282
3480,481,199,282
3481,481,199,282
3484,482,199,283
3492,482,199,283
3500,482,199,283
3504,483,199,284
3507,483,199,284
3509,483,199,284
3514,486,199,287
3519,486,199,287
3531,486,199,287
3533,486,199,287
3539,487,199,288
3543,489,199,290
3544,489,199,290
3559,489,199,290
3560,489,199,290
3561,489,199,290
3573,489,199,290
3577,489,199,290
3579,489,199,290
3588,489,199,290
3600,489,199,290
3604,492,199,293
3609,492,199,293
3616,492,199,293
3620,492,199,293
3622,492,199,293
3634,493,199,294
3643,493,199,294
3646,493,199,294
3651,493,199,294
3664,493,199,294
3665,493,199,294
3670,493,199,294
3674,493,199,294
3679,493,199,294
3682,493,199,294
3683,493,199,294
3686,494,199,295
3695,494,199,295
3698,494,199,295
3703,496,199,297
3713,496,199,297
3724,496,199,297
3725,498,199,299
3742,498,199,299
3747,498,199,299
3749,498,199,299
3752,498,199,299
3755,498,199,299
3770,498,199,299
3771,499,199,300
3784,499,199,300
3794,500,200,300
3800,500,200,300
3817,501,200,301
3820,501,200,301
3828,501,200,301
3840,503,200,303
3856,503,200,303
3863,503,200,303
3872,503,200,303
3885,503,200,303
3887,504,200,304
3891,504,200,304
3907,504,200,304
3925,504,200,304
3930,504,200,304
3952,504,200,304
3960,504,200,304
3961,504,200,304
3966,504,200,304
3974,505,200,305
3988,505,200,305
3995,505,200,305
3998,505,200,305
4016,505,200,305
4023,505,200,305
4032,505,200,305
4039,505,200,305
4044,505,200,305
4047,506,200,306
4065,509,200,309
4068,509,200,309
4070,511,200,311
4073,511,200,311
4089,513,200,313
4093,513,200,313
4094,517,200,317
4102,517,200,317
4104,517,200,317
4119,517,200,317
4121,517,200,317
4131,517,200,317
4142,517,200,317
4145,517,200,317
4149,517,200,317
4160,517,200,317
4170,517,200,317
4175,519,200,319
4177,519,200,319
4179,519,200,319
4190,519,200,319
4195,519,200,319
4206,519,200,319
4207,519,200,319
4215,519,200,319
4219,519,200,319
4221,521,200,321
4235,521,200,321
4237,521,200,321
4246,523,200,323
4248,523,200,323
4254,523,200,323
4255,524,200,324
4266,526,200,326
4268,526,200,326
4270,526,200,326
4276,526,200,326
4291,529,200,329
4292,529,200,329
4294,529,200,329
4298,529,200,329
4300,529,200,329
4306,529,200,329
4319,529,200,329
4329,529,200,329
4330,529,200,329
4332,529,200,329
4334,529,200,329
4346,530,200,330
4361,530,200,330
4363,531,200,331
4367,531,200,331
4370,538,200,338
4391,538,200,338
4393,538,200,338
4396,539,200,339
4406,539,200,339
4418,539,200,339
4421,547,200,347
4423,547,200,347
4425,547,200,347
4444,553,200,353
4445,553,200,353
4450,553,200,353
4453,555,200,355
4457,555,200,355
4481,555,200,355
4483,555,200,355
4484,557,200,357
4489,557,200,357
4511,557,200,357
4518,557,200,357
4522,557,200,357
4525,557,200,357
4543,557,200,357
4551,557,200,357
4555,558,200,358
4563,558,200,358
4573,558,200,358
4582,558,200,358
4600,558,200,358
4605,558,200,358
4613,558,200,358
4635,558,200,358
4642,558,200,358
4644,558,200,358
4666,558,200,358
4673,558,200,358
4681,558,200,358
4697,558,200,358
4704,560,200,360
4711,560,200,360
4728,560,200,360
4739,563,200,363
4742,563,200,363
4758,563,200,363
4768,563,200,363
4770,563,200,363
4775,563,200,363
4788,563,200,363
4802,563,200,363
4803,563,200,363
4806,563,200,363
4818,563,200,363
4835,563,200,363
4849,563,200,363
4861,565,200,365
4868,565,200,365
4881,565,200,365
4885,566,200,366
4899,566,200,366
4901,568,200,368
4913,568,200,368
4933,568,200,368
4936,568,200,368
4946,568,200,368
4965,568,200,368
4971,568,200,368
4997,568,200,368
5005,568,200,368
5018,568,200,368
5030,568,200,368
5039,568,200,368
5058,569,200,369
5064,569,200,369
5074,571,200,371
5097,571,200,371
5110,572,200,372
5134,572,200,372
5145,573,200,373
5159,573,200,373
5169,573,200,373
5181,576,200,376
5193,576,200,376
5205,576,200,376
5217,576,200,376
5231,576,200,376
5240,576,200,376
5245,576,200,376
5253,577,200,377
5278,578,200,378
5291,578,200,378
5316,578,200,378
5327,578,200,378
5352,581,200,381
5365,583,200,383
5388,583,200,383
5401,583,200,383
5406,583,200,383
5424,583,200,383
5438,585,200,385
5443,585,200,385
5453,585,200,385
5462,585,200,385
5475,585,200,385
5499,585,200,385
5512,586,200,386
5536,586,200,386
5549,589,200,389
5560,589,200,389
5571,589,200,389
5584,590,200,390
5611,590,200,390
5613,591,200,391
5617,591,200,391
5621,591,200,391
5650,591,200,391
5657,594,200,394
5687,594,200,394
5689,594,200,394
5692,597,200,397
5726,598,200,398
5727,598,200,398
5761,599,200,399
5765,599,200,399
5795,599,200,399
5798,601,200,401
5802,602,200,402
5806,602,200,402
5826,602,200,402
5832,602,200,402
5836,603,200,403
5842,603,200,403
5857,603,200,403
5867,603,200,403
5873,605,200,405
5880,605,200,405
5902,605,200,405
5910,609,200,409
5918,609,200,409
5938,609,200,409
5946,609,200,409
5957,609,200,409
5974,609,200,409
5983,611,200,411
5989,612,200,412
5996,612,200,412
6005,612,200,412
6020,614,200,414
6037,614,200,414
6039,614,200,414
6057,614,200,414
6069,614,200,414
6073,614,200,414
6078,614,200,414
6095,614,200,414
6102,614,200,414
6107,614,200,414
6116,614,200,414
6123,614,200,414
6133,614,200,414
6140,614,200,414
6156,614,200,414
6171,615,200,415
6172,615,200,415
6190,615,200,415
6195,617,200,417
6200,617,200,417
6208,618,200,418
6227,619,200,419
6236,619,200,419
6242,619,200,419
6244,619,200,419
6256,620,200,420
6275,620,200,420
6276,620,200,420
6281,620,200,420
6282,620,200,420
6312,620,200,420
6316,620,200,420
6320,620,200,420
6346,620,200,420
6350,620,200,420
6359,621,200,421
6360,621,200,421
6379,621,200,421
6384,621,200,421
6398,621,200,421
6401,621,200,421
6414,621,200,421
6415,621,200,421
6431,621,200,421
6437,622,200,422
6442,622,200,422
6448,622,200,422
6475,623,200,423
6482,623,200,423
6486,623,200,423
6490,624,200,424
6513,624,200,424
6515,625,200,425
6517,625,200,425
6526,626,200,426
6542,627,200,427
6552,628,200,428
6554,628,200,428
6567,630,200,430
6569,630,200,430
6572,630,200,430
6591,630,200,430
6595,630,200,430
6612,631,200,431
6621,631,200,431
6625,631,200,431
6628,631,200,431
6647,631,200,431
6657,631,200,431
6658,631,200,431
6661,631,200,431
6668,631,200,431
6692,632,200,432
6697,633,200,433
6701,633,200,433
6715,634,200,434
6737,634,200,434
6738,634,200,434
6741,634,200,434
6765,637,200,437
6772,637,200,437
6777,637,200,437
6791,637,200,437
6809,637,200,437
6811,637,200,437
6816,637,200,437
6817,637,200,437
6845,637,200,437
6848,637,200,437
6857,637,200,437
6869,637,200,437
6871,637,200,437
6887,637,200,437
6894,637,200,437
6900,638,200,438
6903,638,200,438
6904,640,200,440
6920,640,200,440
6928,640,200,440
6931,640,200,440
6942,641,200,441
6945,641,200,441
6969,641,200,441
6972,641,200,441
6985,641,200,441
6995,642,200,442
7006,642,200,442
7007,642,200,442
7011,644,200,444
7028,644,200,444
7044,644,200,444
7071,644,200,444
7084,644,200,444
7099,647,201,446
7113,648,202,446
7121,648,202,446
7129,650,203,447
7144,650,203,447
7157,650,203,447
7160,650,203,447
7176,651,203,448
7191,651,203,448
7195,651,203,448
7197,651,203,448
7205,652,204,448
7207,652,204,448
7222,652,204,448
7232,652,204,448
7238,652,204,448
7253,652,204,448
7269,652,204,448
7278,652,204,448
7283,657,204,453
7299,657,204,453
7306,657,204,453
7315,657,204,453
7322,657,204,453
7331,657,204,453
7346,657,204,453
7347,657,204,453
7366,657,204,453
7372,659,204,455
7382,660,204,456
7383,660,204,456
7401,660,204,456
7407,661,204,457
7417,661,204,457
7421,662,204,458
7428,662,204,458
7434,662,204,458
7448,663,204,459
7459,663,204,459
7466,665,204,461
7476,665,204,461
7480,665,204,461
7483,665,204,461
7494,665,204,461
7497,665,204,461
7501,665,204,461
7518,665,204,461
7533,665,204,461
7535,665,204,461
7536,666,204,462
7553,667,204,463
7572,667,204,463
7573,667,204,463
7583,667,204,463
7589,667,204,463
7607,667,204,463
7612,667,204,463
7625,667,204,463
7643,668,204,464
7650,668,204,464
7661,669,204,465
7679,669,204,465
7688,669,204,465
7697,671,204,467
7698,672,204,468
7712,673,204,469
7716,673,204,469
7728,673,204,469
7736,673,204,469
7753,673,204,469
7765,673,204,469
7772,673,204,469
7782,673,204,469
7791,673,204,469
7803,673,204,469
7811,673,204,469
7829,673,204,469
7843,674,204,470
7848,674,204,470
7867,674,204,470
7881,674,204,470
7887,674,204,470
7925,674,204,470
7980,674,204,470
8045,674,204,470
8087,674,204,470
8107,674,204,470
8129,674,204,470
8147,674,204,470
8148,674,204,470
8168,674,204,470
8188,674,204,470
8191,675,204,471
8209,677,204,473
8231,677,204,473
8233,677,204,473
8253,679,204,475
8274,679,204,475
8275,679,204,475
8296,679,204,475
8318,679,204,475
8340,679,204,475
8358,680,205,475
8360,680,205,475
8363,680,205,475
8383,680,205,475
8405,680,205,475
8407,680,205,475
8428,682,205,477
8448,682,205,477
8452,685,205,480
8499,685,205,480
8509,685,205,480
8547,685,205,480
8556,685,205,480
8575,685,205,480
8590,685,205,480
8593,686,206,480
8610,686,206,480
8616,686,206,480
8629,686,206,480
8636,686,206,480
8648,686,206,480
8656,686,206,480
8665,686,206,480
8680,686,206,480
8681,686,206,480
8684,686,206,480
8705,686,206,480
8716,686,206,480
8723,686,206,480
8743,686,206,480
8750,686,206,480
8765,686,206,480
8784,686,206,480
8785,687,206,481
8806,687,206,481
8820,687,206,481
8829,687,206,481
8852,687,206,481
8855,687,206,481
8875,687,206,481
8890,687,206,481
8896,687,206,481
8918,687,206,481
8926,687,206,481
8941,687,206,481
8949,687,206,481
8958,687,206,481
8963,687,206,481
8984,687,206,481
8994,687,206,481
8995,687,206,481
9007,687,206,481
9029,687,206,481
9030,687,206,481
9037,687,206,481
9041,689,206,483
9053,689,206,483
9066,690,206,484
9075,690,206,484
9078,690,206,484
9098,690,206,484
9103,690,206,484
9123,690,206,484
9124,690,206,484
9141,690,206,484
9147,690,206,484
9169,690,206,484
9171,690,206,484
9177,690,206,484
9216,690,206,484
9254,690,206,484
9261,690,206,484
9293,690,206,484
9307,690,206,484
9331,690,206,484
9348,690,206,484
9369,690,206,484
9375,690,206,484
9390,690,206,484
9586,690,206,484
9613,690,206,484
9625,690,206,484
9630,692,206,486
9654,692,206,486
9665,693,206,487
9697,693,206,487
9704,694,206,488
9741,694,206,488
9743,694,206,488
9782,694,206,488
9783,694,206,488
9820,694,206,488
9825,694,206,488
9859,694,206,488
9870,694,206,488
9898,694,206,488
9914,694,206,488
9935,694,206,488
9959,695,206,489
9973,697,206,491
10004,697,206,491
10012,698,206,492
10015,698,206,492
10049,698,206,492
10051,698,206,492
10089,698,206,492
10092,698,206,492
10127,698,206,492
10136,698,206,492
10182,698,206,492
10217,698,206,492
10228,698,206,492
10241,698,206,492
10263,698,206,492
10278,698,206,492
10287,698,206,492
10312,699,206,493
10332,699,206,493
10336,701,206,495
10346,701,206,495
10361,702,206,496
10381,702,206,496
10382,702,206,496
10386,702,206,496
10411,706,206,500
10419,706,206,500
10426,706,206,500
10437,706,206,500
10456,706,206,500
10463,707,206,501
10474,707,206,501
10488,708,206,502
10494,708,206,502
10514,708,206,502
10532,708,206,502
10540,708,206,502
10567,709,206,503
10571,709,206,503
10592,709,206,503
10609,709,206,503
10618,709,206,503
10645,709,206,503
10648,709,206,503
10673,709,206,503
10688,709,206,503
10700,709,206,503
10704,709,206,503
10726,709,206,503
10731,709,206,503
10746,709,206,503
10758,710,206,504
10763,710,206,504
10786,711,206,505
10795,711,206,505
10801,711,206,505
10814,712,206,506
10839,712,206,506
10840,712,206,506
10842,712,206,506
10843,712,206,506
10871,714,206,508
10880,714,206,508
10889,714,206,508
10899,714,206,508
10918,714,206,508
10926,714,206,508
10937,714,206,508
10954,714,206,508
10955,714,206,508
10982,716,206,510
10984,716,206,510
10990,716,206,510
11012,716,206,510
11028,716,206,510
11031,716,206,510
11039,716,206,510
11068,716,206,510
11069,717,206,511
11080,717,206,511
11096,717,206,511
11108,717,206,511
11126,719,206,513
11127,719,206,513
11147,719,206,513
11156,719,206,513
11187,719,206,513
11216,719,206,513
11229,719,206,513
11248,719,206,513
11271,719,206,513
11277,719,206,513
11308,721,206,515
11342,723,206,517
11359,723,206,517
11373,724,206,518
11404,724,206,518
11412,724,206,518
11436,727,206,521
11467,728,206,522
11469,728,206,522
11495,728,206,522
11502,730,206,524
11521,730,206,524
11535,730,206,524
11540,730,206,524
11567,730,206,524
11576,730,206,524
11583,730,206,524
11585,730,206,524
11600,730,206,524
11626,730,206,524
11629,730,206,524
11633,731,206,525
11664,731,206,525
11671,731,206,525
11680,731,206,525
11697,731,206,525
11715,731,206,525
11731,734,206,528
11733,734,206,528
11759,734,206,528
11764,734,206,528
11788,734,206,528
11797,737,206,531
11804,737,206,531
11818,739,206,533
11837,739,206,533
11839,739,206,533
11849,739,206,533
11892,739,206,533
11894,739,206,533
11940,739,206,533
11941,739,206,533
11972,739,206,533
11984,739,206,533
11989,739,206,533
12029,739,206,533
12037,739,206,533
12075,739,206,533
12121,739,206,533
12166,739,206,533
12209,739,206,533
12254,739,206,533
12268,739,206,533
12297,739,206,533
12316,739,206,533
12342,739,206,533
12359,740,206,534
12364,740,206,534
12387,740,206,534
12414,740,206,534
12431,740,206,534
12464,740,206,534
12474,740,206,534
12512,740,206,534
12518,740,206,534
12562,740,206,534
12566,740,206,534
12594,740,206,534
12606,740,206,534
12610,742,206,536
12621,744,206,538
12648,745,206,539
12649,745,206,539
12658,745,206,539
12673,745,206,539
12692,745,206,539
12705,745,206,539
12737,745,206,539
12754,745,206,539
12784,746,206,540
12806,746,206,540
12832,747,206,541
12858,747,206,541
12879,748,206,542
12881,749,206,543
12907,755,206,549
12912,755,206,549
12930,755,206,549
12933,757,206,551
12960,762,206,556
12968,762,206,556
12980,763,206,557
12986,764,206,558
13014,770,206,564
13021,770,206,564
13029,771,206,565
13041,771,206,565
13069,771,206,565
13074,771,206,565
13078,771,206,565
13097,771,206,565
13126,774,206,568
13131,774,206,568
13154,775,206,569
13177,775,206,569
13183,776,206,570
13186,776,206,570
13211,776,206,570
13224,778,206,572
13239,778,206,572
13240,778,206,572
13267,778,206,572
13275,781,206,575
13296,781,206,575
13298,781,206,575
13324,781,206,575
13352,781,206,575
13353,781,206,575
13372,781,206,575
13380,781,206,575
13406,781,206,575
13408,781,206,575
13420,781,206,575
13438,781,206,575
13466,781,206,575
13468,781,206,575
13495,781,206,575
13517,782,206,576
13525,782,206,576
13554,782,206,576
13565,782,206,576
13584,782,206,576
13612,782,206,576
13614,782,206,576
13644,782,206,576
13645,782,206,576
13663,783,206,577
13674,783,206,577
13699,783,206,577
13704,783,206,577
13709,783,206,577
13736,783,206,577
13751,783,206,577
13757,783,206,577
13765,783,206,577
13795,783,206,577
13804,784,206,578
13808,784,206,578
13827,784,206,578
13854,784,206,578
13859,784,206,578
13864,784,206,578
13890,784,206,578
13902,784,206,578
13917,784,206,578
13921,784,206,578
13953,784,206,578
13954,784,206,578
13973,784,206,578
13985,784,206,578
14005,784,206,578
14017,784,206,578
14026,784,206,578
14049,784,206,578
14054,784,206,578
14082,784,206,578
14102,784,206,578
14115,784,206,578
14147,784,206,578
14153,784,206,578
14179,784,206,578
14206,784,206,578
14213,785,206,579
14245,787,206,581
14257,787,206,581
14262,787,206,581
14277,788,206,582
14310,792,206,586
14315,792,206,586
14343,793,206,587
14363,793,206,587
14373,793,206,587
14374,794,206,588
14408,794,206,588
14418,794,206,588
14427,794,206,588
14442,796,206,590
14474,796,206,590
14477,796,206,590
14481,796,206,590
14510,796,206,590
14530,796,206,590
14539,796,206,590
14544,797,206,591
