Generation,Time,All,Acceptable,Unacceptable
1st, 10 seconds,1,1,0
2nd, 17 seconds,0,0,0
3rd, 3 minutes 26 seconds,0,0,0
4th, 6 minutes 40 seconds,0,0,0
5th, 6 minutes 56 seconds,1,1,0
6th, 7 minutes 12 seconds,1,0,1
7th, 7 minutes 27 seconds,0,0,0
8th, 7 minutes 41 seconds,0,0,0
9th, 7 minutes 54 seconds,1,1,0
10th, 8 minutes 7 seconds,0,0,0
11th, 8 minutes 22 seconds,1,0,1
12th, 8 minutes 37 seconds,1,1,0
13th, 8 minutes 49 seconds,0,0,0
14th, 9 minutes 3 seconds,1,1,0
15th, 9 minutes 16 seconds,3,0,3
16th, 9 minutes 30 seconds,2,0,2
17th, 9 minutes 45 seconds,0,0,0
18th, 10 minutes 2 seconds,1,0,1
19th, 10 minutes 17 seconds,0,0,0
20th, 10 minutes 32 seconds,0,0,0
21st, 10 minutes 47 seconds,3,0,3
22nd, 11 minutes 1 seconds,0,0,0
23rd, 11 minutes 16 seconds,0,0,0
24th, 11 minutes 30 seconds,1,0,1
25th, 14 minutes 45 seconds,1,0,1
26th, 18 minutes 0 seconds,2,0,2
27th, 1 hours 24 minutes 18 seconds,1,0,1
28th, 1 hours 33 minutes 33 seconds,1,0,1
29th, 1 hours 39 minutes 49 seconds,1,0,1
30th, 1 hours 55 minutes 4 seconds,2,0,2
31st, 1 hours 58 minutes 19 seconds,3,1,2
32nd, 1 hours 58 minutes 33 seconds,1,1,0
33rd, 1 hours 58 minutes 49 seconds,2,1,1
34th, 1 hours 59 minutes 4 seconds,0,0,0
35th, 1 hours 59 minutes 20 seconds,0,0,0
36th, 1 hours 59 minutes 36 seconds,1,0,1
37th, 1 hours 59 minutes 51 seconds,0,0,0
38th, 2 hours 7 seconds,0,0,0
39th, 2 hours 22 seconds,0,0,0
40th, 2 hours 38 seconds,0,0,0
41st, 2 hours 53 seconds,0,0,0
42nd, 2 hours 1 minutes 9 seconds,0,0,0
43rd, 2 hours 1 minutes 23 seconds,5,0,5
44th, 2 hours 1 minutes 39 seconds,0,0,0
45th, 2 hours 1 minutes 55 seconds,0,0,0
46th, 2 hours 2 minutes 11 seconds,0,0,0
47th, 2 hours 2 minutes 27 seconds,0,0,0
48th, 2 hours 2 minutes 46 seconds,0,0,0
49th, 2 hours 3 minutes 2 seconds,1,0,1
50th, 2 hours 3 minutes 21 seconds,0,0,0
51st, 2 hours 3 minutes 37 seconds,0,0,0
52nd, 2 hours 3 minutes 54 seconds,0,0,0
53rd, 2 hours 4 minutes 8 seconds,1,0,1
54th, 2 hours 4 minutes 26 seconds,2,0,2
55th, 2 hours 4 minutes 43 seconds,0,0,0
56th, 2 hours 5 minutes 1 seconds,0,0,0
57th, 2 hours 5 minutes 18 seconds,0,0,0
58th, 2 hours 5 minutes 36 seconds,1,0,1
59th, 2 hours 5 minutes 53 seconds,1,0,1
60th, 2 hours 6 minutes 12 seconds,0,0,0
61st, 2 hours 6 minutes 29 seconds,0,0,0
62nd, 2 hours 6 minutes 47 seconds,0,0,0
63rd, 2 hours 7 minutes 5 seconds,0,0,0
