Generation,Time,All,Acceptable,Unacceptable
1st, 10 seconds,2,2,0
2nd, 17 seconds,1,1,0
3rd, 25 seconds,2,2,0
4th, 38 seconds,2,2,0
5th, 52 seconds,0,0,0
6th, 1 minutes 4 seconds,2,2,0
7th, 1 minutes 18 seconds,1,1,0
8th, 1 minutes 32 seconds,0,0,0
9th, 1 minutes 46 seconds,0,0,0
10th, 1 minutes 59 seconds,0,0,0
11th, 5 minutes 14 seconds,1,0,1
12th, 8 minutes 28 seconds,0,0,0
13th, 8 minutes 42 seconds,0,0,0
14th, 11 minutes 56 seconds,0,0,0
15th, 15 minutes 9 seconds,0,0,0
16th, 21 minutes 22 seconds,1,1,0
17th, 21 minutes 37 seconds,0,0,0
18th, 27 minutes 52 seconds,0,0,0
19th, 31 minutes 6 seconds,1,1,0
20th, 31 minutes 20 seconds,2,2,0
21st, 31 minutes 35 seconds,0,0,0
22nd, 31 minutes 49 seconds,0,0,0
23rd, 32 minutes 5 seconds,0,0,0
24th, 32 minutes 18 seconds,0,0,0
25th, 32 minutes 32 seconds,0,0,0
26th, 32 minutes 47 seconds,0,0,0
27th, 33 minutes 2 seconds,0,0,0
28th, 33 minutes 17 seconds,0,0,0
29th, 33 minutes 33 seconds,1,0,1
30th, 33 minutes 49 seconds,2,2,0
31st, 34 minutes 5 seconds,0,0,0
32nd, 34 minutes 21 seconds,0,0,0
33rd, 34 minutes 37 seconds,1,0,1
34th, 34 minutes 55 seconds,0,0,0
35th, 35 minutes 12 seconds,2,0,2
36th, 35 minutes 30 seconds,0,0,0
37th, 35 minutes 48 seconds,0,0,0
38th, 36 minutes 6 seconds,0,0,0
39th, 36 minutes 23 seconds,2,0,2
40th, 36 minutes 44 seconds,2,0,2
41st, 37 minutes 3 seconds,2,2,0
42nd, 37 minutes 21 seconds,5,0,5
43rd, 37 minutes 42 seconds,0,0,0
44th, 38 minutes 2 seconds,1,0,1
45th, 38 minutes 20 seconds,4,1,3
46th, 38 minutes 48 seconds,2,2,0
47th, 39 minutes 9 seconds,0,0,0
48th, 39 minutes 30 seconds,1,0,1
49th, 39 minutes 50 seconds,0,0,0
50th, 40 minutes 9 seconds,0,0,0
51st, 40 minutes 27 seconds,1,0,1
52nd, 40 minutes 46 seconds,1,0,1
53rd, 41 minutes 5 seconds,3,1,2
54th, 41 minutes 25 seconds,0,0,0
55th, 41 minutes 44 seconds,3,0,3
56th, 42 minutes 4 seconds,1,0,1
57th, 42 minutes 25 seconds,0,0,0
58th, 42 minutes 45 seconds,0,0,0
59th, 43 minutes 9 seconds,2,0,2
60th, 43 minutes 30 seconds,5,1,4
61st, 43 minutes 53 seconds,2,0,2
62nd, 44 minutes 15 seconds,0,0,0
63rd, 44 minutes 37 seconds,1,1,0
64th, 45 minutes 0 seconds,0,0,0
65th, 48 minutes 23 seconds,1,0,1
66th, 48 minutes 45 seconds,3,0,3
67th, 49 minutes 12 seconds,0,0,0
68th, 49 minutes 35 seconds,2,0,2
69th, 49 minutes 58 seconds,1,0,1
70th, 50 minutes 19 seconds,0,0,0
71st, 50 minutes 40 seconds,0,0,0
72nd, 51 minutes 3 seconds,0,0,0
73rd, 51 minutes 26 seconds,0,0,0
74th, 51 minutes 49 seconds,0,0,0
75th, 52 minutes 12 seconds,0,0,0
76th, 52 minutes 37 seconds,0,0,0
77th, 53 minutes 0 seconds,0,0,0
78th, 53 minutes 22 seconds,0,0,0
79th, 53 minutes 47 seconds,0,0,0
80th, 54 minutes 11 seconds,0,0,0
81st, 54 minutes 36 seconds,0,0,0
82nd, 55 minutes 1 seconds,0,0,0
83rd, 55 minutes 26 seconds,0,0,0
84th, 55 minutes 52 seconds,0,0,0
85th, 56 minutes 17 seconds,0,0,0
86th, 56 minutes 42 seconds,0,0,0
87th, 57 minutes 9 seconds,0,0,0
88th, 57 minutes 35 seconds,0,0,0
89th, 58 minutes 1 seconds,0,0,0
90th, 58 minutes 27 seconds,0,0,0
91st, 58 minutes 53 seconds,0,0,0
92nd, 59 minutes 21 seconds,0,0,0
93rd, 59 minutes 48 seconds,0,0,0
94th, 1 hours 16 seconds,0,0,0
95th, 1 hours 43 seconds,0,0,0
96th, 1 hours 1 minutes 10 seconds,0,0,0
97th, 1 hours 1 minutes 38 seconds,0,0,0
98th, 1 hours 2 minutes 4 seconds,0,0,0
99th, 1 hours 2 minutes 32 seconds,0,0,0
100th, 1 hours 6 minutes 0 seconds,0,0,0
101st, 1 hours 6 minutes 28 seconds,0,0,0
102nd, 1 hours 6 minutes 56 seconds,0,0,0
103rd, 1 hours 7 minutes 24 seconds,0,0,0
104th, 1 hours 7 minutes 53 seconds,0,0,0
105th, 1 hours 8 minutes 22 seconds,0,0,0
106th, 1 hours 8 minutes 51 seconds,0,0,0
107th, 1 hours 9 minutes 20 seconds,0,0,0
108th, 1 hours 9 minutes 50 seconds,0,0,0
109th, 1 hours 10 minutes 19 seconds,0,0,0
110th, 1 hours 10 minutes 48 seconds,0,0,0
111th, 1 hours 11 minutes 16 seconds,0,0,0
112th, 1 hours 11 minutes 46 seconds,0,0,0
113th, 1 hours 12 minutes 14 seconds,0,0,0
114th, 1 hours 12 minutes 41 seconds,0,0,0
115th, 1 hours 13 minutes 11 seconds,0,0,0
116th, 1 hours 13 minutes 38 seconds,0,0,0
117th, 1 hours 14 minutes 10 seconds,0,0,0
118th, 1 hours 14 minutes 41 seconds,0,0,0
119th, 1 hours 15 minutes 11 seconds,0,0,0
120th, 1 hours 15 minutes 43 seconds,0,0,0
121st, 1 hours 16 minutes 13 seconds,0,0,0
122nd, 1 hours 16 minutes 45 seconds,0,0,0
123rd, 1 hours 17 minutes 15 seconds,0,0,0
