Generation,Time,All,Acceptable,Unacceptable
1st, 12 seconds,1,1,0
2nd, 19 seconds,1,1,0
3rd, 28 seconds,1,0,1
4th, 40 seconds,2,2,0
5th, 51 seconds,0,0,0
6th, 4 minutes 2 seconds,1,0,1
7th, 4 minutes 14 seconds,0,0,0
8th, 4 minutes 25 seconds,2,0,2
9th, 4 minutes 36 seconds,1,1,0
10th, 4 minutes 49 seconds,0,0,0
11th, 5 minutes 2 seconds,0,0,0
12th, 5 minutes 15 seconds,0,0,0
13th, 5 minutes 28 seconds,0,0,0
14th, 5 minutes 41 seconds,0,0,0
15th, 5 minutes 54 seconds,0,0,0
16th, 6 minutes 7 seconds,0,0,0
17th, 6 minutes 20 seconds,1,0,1
18th, 6 minutes 35 seconds,1,1,0
19th, 6 minutes 48 seconds,0,0,0
20th, 7 minutes 2 seconds,0,0,0
21st, 7 minutes 17 seconds,0,0,0
22nd, 7 minutes 32 seconds,0,0,0
23rd, 7 minutes 46 seconds,0,0,0
24th, 8 minutes 0 seconds,1,0,1
25th, 8 minutes 16 seconds,1,1,0
26th, 11 minutes 32 seconds,1,1,0
27th, 11 minutes 48 seconds,1,1,0
28th, 12 minutes 3 seconds,0,0,0
29th, 15 minutes 18 seconds,1,1,0
30th, 15 minutes 33 seconds,1,1,0
31st, 18 minutes 49 seconds,0,0,0
32nd, 19 minutes 6 seconds,0,0,0
33rd, 19 minutes 22 seconds,0,0,0
34th, 19 minutes 38 seconds,0,0,0
35th, 19 minutes 54 seconds,0,0,0
36th, 20 minutes 10 seconds,0,0,0
37th, 20 minutes 26 seconds,0,0,0
38th, 20 minutes 43 seconds,0,0,0
39th, 21 minutes 0 seconds,0,0,0
40th, 21 minutes 17 seconds,0,0,0
41st, 24 minutes 35 seconds,0,0,0
42nd, 24 minutes 53 seconds,0,0,0
43rd, 28 minutes 10 seconds,0,0,0
44th, 34 minutes 27 seconds,1,0,1
45th, 34 minutes 45 seconds,0,0,0
46th, 44 minutes 3 seconds,0,0,0
47th, 44 minutes 22 seconds,1,1,0
48th, 47 minutes 39 seconds,0,0,0
49th, 47 minutes 58 seconds,0,0,0
50th, 48 minutes 17 seconds,1,1,0
51st, 48 minutes 37 seconds,0,0,0
52nd, 54 minutes 55 seconds,0,0,0
53rd, 1 hours 1 minutes 14 seconds,0,0,0
54th, 1 hours 19 minutes 35 seconds,0,0,0
55th, 1 hours 31 minutes 52 seconds,0,0,0
56th, 1 hours 47 minutes 11 seconds,0,0,0
57th, 1 hours 53 minutes 29 seconds,0,0,0
58th, 1 hours 56 minutes 46 seconds,0,0,0
59th, 2 hours 5 seconds,1,1,0
60th, 2 hours 6 minutes 23 seconds,0,0,0
61st, 2 hours 9 minutes 42 seconds,0,0,0
62nd, 2 hours 13 minutes 0 seconds,0,0,0
63rd, 2 hours 19 minutes 18 seconds,1,1,0
64th, 2 hours 22 minutes 36 seconds,0,0,0
65th, 2 hours 22 minutes 55 seconds,0,0,0
66th, 2 hours 23 minutes 13 seconds,1,1,0
67th, 2 hours 23 minutes 30 seconds,0,0,0
68th, 2 hours 23 minutes 49 seconds,0,0,0
69th, 2 hours 24 minutes 8 seconds,0,0,0
70th, 2 hours 24 minutes 25 seconds,0,0,0
71st, 2 hours 24 minutes 44 seconds,0,0,0
72nd, 2 hours 25 minutes 5 seconds,0,0,0
73rd, 2 hours 25 minutes 23 seconds,0,0,0
74th, 2 hours 25 minutes 43 seconds,0,0,0
75th, 2 hours 26 minutes 5 seconds,0,0,0
76th, 2 hours 26 minutes 25 seconds,1,0,1
77th, 2 hours 26 minutes 46 seconds,0,0,0
78th, 2 hours 27 minutes 9 seconds,0,0,0
79th, 2 hours 27 minutes 32 seconds,0,0,0
80th, 2 hours 27 minutes 55 seconds,0,0,0
81st, 2 hours 28 minutes 16 seconds,0,0,0
82nd, 2 hours 28 minutes 38 seconds,0,0,0
83rd, 2 hours 29 minutes 1 seconds,0,0,0
84th, 2 hours 29 minutes 23 seconds,0,0,0
85th, 2 hours 29 minutes 44 seconds,0,0,0
86th, 2 hours 30 minutes 7 seconds,0,0,0
87th, 2 hours 30 minutes 30 seconds,0,0,0
88th, 2 hours 30 minutes 53 seconds,0,0,0
89th, 2 hours 31 minutes 15 seconds,0,0,0
90th, 2 hours 31 minutes 38 seconds,0,0,0
91st, 2 hours 32 minutes 3 seconds,0,0,0
92nd, 2 hours 32 minutes 27 seconds,0,0,0
93rd, 2 hours 32 minutes 49 seconds,0,0,0
94th, 2 hours 36 minutes 15 seconds,0,0,0
95th, 3 hours 40 seconds,0,0,0
96th, 3 hours 13 minutes 5 seconds,0,0,0
97th, 3 hours 19 minutes 32 seconds,0,0,0
98th, 3 hours 25 minutes 59 seconds,1,0,1
99th, 3 hours 29 minutes 26 seconds,0,0,0
100th, 3 hours 29 minutes 54 seconds,0,0,0
101st, 3 hours 30 minutes 21 seconds,2,0,2
102nd, 3 hours 30 minutes 48 seconds,1,0,1
103rd, 3 hours 31 minutes 13 seconds,0,0,0
104th, 3 hours 34 minutes 39 seconds,1,0,1
105th, 3 hours 35 minutes 7 seconds,6,0,6
106th, 3 hours 35 minutes 33 seconds,2,0,2
107th, 3 hours 36 minutes 0 seconds,5,0,5
108th, 3 hours 36 minutes 26 seconds,1,0,1
109th, 3 hours 36 minutes 54 seconds,6,0,6
110th, 3 hours 37 minutes 21 seconds,0,0,0
111th, 3 hours 37 minutes 49 seconds,0,0,0
112th, 3 hours 38 minutes 17 seconds,0,0,0
113th, 3 hours 38 minutes 46 seconds,2,0,2
114th, 3 hours 39 minutes 14 seconds,1,0,1
115th, 3 hours 39 minutes 43 seconds,1,0,1
116th, 3 hours 40 minutes 11 seconds,0,0,0
117th, 3 hours 40 minutes 39 seconds,0,0,0
118th, 3 hours 41 minutes 7 seconds,0,0,0
119th, 3 hours 41 minutes 36 seconds,0,0,0
120th, 3 hours 42 minutes 4 seconds,0,0,0
121st, 3 hours 42 minutes 32 seconds,0,0,0
122nd, 3 hours 43 minutes 0 seconds,0,0,0
123rd, 3 hours 43 minutes 28 seconds,0,0,0
124th, 3 hours 43 minutes 58 seconds,0,0,0
125th, 3 hours 44 minutes 26 seconds,0,0,0
126th, 3 hours 44 minutes 55 seconds,0,0,0
127th, 3 hours 45 minutes 25 seconds,0,0,0
128th, 3 hours 45 minutes 54 seconds,0,0,0
129th, 3 hours 46 minutes 24 seconds,0,0,0
130th, 3 hours 46 minutes 54 seconds,0,0,0
131st, 3 hours 47 minutes 25 seconds,0,0,0
132nd, 3 hours 47 minutes 54 seconds,0,0,0
133rd, 3 hours 48 minutes 24 seconds,0,0,0
134th, 3 hours 48 minutes 56 seconds,0,0,0
135th, 3 hours 49 minutes 25 seconds,0,0,0
136th, 3 hours 49 minutes 55 seconds,0,0,0
137th, 3 hours 50 minutes 27 seconds,0,0,0
138th, 3 hours 50 minutes 59 seconds,0,0,0
139th, 3 hours 51 minutes 30 seconds,0,0,0
140th, 3 hours 52 minutes 1 seconds,0,0,0
141st, 3 hours 52 minutes 33 seconds,0,0,0
142nd, 3 hours 53 minutes 5 seconds,0,0,0
143rd, 3 hours 53 minutes 37 seconds,0,0,0
144th, 3 hours 54 minutes 9 seconds,0,0,0
145th, 3 hours 54 minutes 42 seconds,0,0,0
146th, 3 hours 55 minutes 15 seconds,0,0,0
147th, 3 hours 55 minutes 47 seconds,0,0,0
148th, 3 hours 56 minutes 19 seconds,0,0,0
149th, 3 hours 56 minutes 53 seconds,1,0,1
