Generation,Time,All,Acceptable,Unacceptable
1st, 8 seconds,0,0,0
2nd, 15 seconds,1,1,0
3rd, 26 seconds,1,1,0
4th, 37 seconds,0,0,0
5th, 45 seconds,2,1,1
6th, 54 seconds,0,0,0
7th, 1 minutes 5 seconds,2,2,0
8th, 1 minutes 16 seconds,1,1,0
9th, 1 minutes 28 seconds,0,0,0
10th, 16 minutes 39 seconds,1,1,0
11th, 16 minutes 52 seconds,2,1,1
12th, 17 minutes 5 seconds,1,0,1
13th, 17 minutes 19 seconds,1,1,0
14th, 17 minutes 31 seconds,1,1,0
15th, 17 minutes 45 seconds,1,0,1
16th, 17 minutes 58 seconds,1,0,1
17th, 18 minutes 12 seconds,1,0,1
18th, 18 minutes 27 seconds,0,0,0
19th, 18 minutes 42 seconds,1,0,1
20th, 18 minutes 56 seconds,0,0,0
21st, 19 minutes 10 seconds,0,0,0
22nd, 19 minutes 23 seconds,1,0,1
23rd, 19 minutes 37 seconds,1,0,1
24th, 19 minutes 52 seconds,2,0,2
25th, 20 minutes 7 seconds,0,0,0
26th, 20 minutes 21 seconds,1,0,1
27th, 20 minutes 35 seconds,0,0,0
28th, 20 minutes 49 seconds,0,0,0
29th, 21 minutes 4 seconds,1,0,1
30th, 21 minutes 20 seconds,0,0,0
31st, 21 minutes 34 seconds,0,0,0
32nd, 21 minutes 49 seconds,0,0,0
33rd, 22 minutes 3 seconds,0,0,0
34th, 22 minutes 18 seconds,0,0,0
35th, 22 minutes 33 seconds,0,0,0
36th, 22 minutes 47 seconds,0,0,0
37th, 23 minutes 3 seconds,0,0,0
38th, 23 minutes 18 seconds,0,0,0
39th, 23 minutes 35 seconds,0,0,0
40th, 23 minutes 51 seconds,4,2,2
41st, 24 minutes 8 seconds,0,0,0
42nd, 24 minutes 23 seconds,1,0,1
43rd, 24 minutes 39 seconds,0,0,0
44th, 24 minutes 54 seconds,0,0,0
45th, 25 minutes 12 seconds,0,0,0
46th, 25 minutes 29 seconds,2,0,2
47th, 25 minutes 45 seconds,2,0,2
48th, 26 minutes 2 seconds,2,0,2
49th, 26 minutes 18 seconds,0,0,0
50th, 26 minutes 34 seconds,1,0,1
51st, 26 minutes 50 seconds,2,0,2
52nd, 27 minutes 7 seconds,0,0,0
53rd, 27 minutes 24 seconds,2,1,1
54th, 27 minutes 40 seconds,1,0,1
55th, 27 minutes 57 seconds,1,0,1
56th, 28 minutes 14 seconds,2,0,2
57th, 28 minutes 30 seconds,0,0,0
58th, 28 minutes 48 seconds,0,0,0
59th, 29 minutes 6 seconds,2,0,2
60th, 29 minutes 22 seconds,0,0,0
61st, 29 minutes 41 seconds,0,0,0
62nd, 29 minutes 59 seconds,3,0,3
63rd, 54 minutes 17 seconds,0,0,0
64th, 54 minutes 35 seconds,0,0,0
65th, 54 minutes 53 seconds,0,0,0
66th, 55 minutes 10 seconds,1,0,1
67th, 55 minutes 28 seconds,0,0,0
68th, 55 minutes 45 seconds,0,0,0
69th, 1 hours 11 minutes 3 seconds,1,0,1
70th, 1 hours 56 minutes 21 seconds,1,0,1
71st, 1 hours 56 minutes 40 seconds,2,0,2
72nd, 1 hours 56 minutes 57 seconds,0,0,0
73rd, 2 hours 12 minutes 16 seconds,0,0,0
74th, 2 hours 12 minutes 33 seconds,0,0,0
75th, 2 hours 12 minutes 51 seconds,0,0,0
76th, 2 hours 13 minutes 9 seconds,1,0,1
77th, 2 hours 28 minutes 27 seconds,1,0,1
78th, 2 hours 28 minutes 45 seconds,1,0,1
79th, 2 hours 29 minutes 2 seconds,0,0,0
80th, 2 hours 41 minutes 20 seconds,0,0,0
81st, 2 hours 41 minutes 38 seconds,1,0,1
82nd, 2 hours 41 minutes 55 seconds,0,0,0
83rd, 2 hours 42 minutes 15 seconds,0,0,0
84th, 2 hours 42 minutes 33 seconds,0,0,0
85th, 2 hours 42 minutes 51 seconds,1,0,1
86th, 2 hours 43 minutes 10 seconds,0,0,0
87th, 2 hours 43 minutes 30 seconds,1,0,1
88th, 2 hours 43 minutes 47 seconds,0,0,0
89th, 2 hours 44 minutes 8 seconds,1,0,1
90th, 2 hours 53 minutes 28 seconds,0,0,0
91st, 2 hours 53 minutes 49 seconds,1,0,1
92nd, 2 hours 54 minutes 8 seconds,1,0,1
93rd, 2 hours 54 minutes 27 seconds,0,0,0
94th, 2 hours 54 minutes 47 seconds,0,0,0
95th, 3 hours 25 minutes 9 seconds,0,0,0
96th, 3 hours 40 minutes 29 seconds,0,0,0
97th, 3 hours 55 minutes 51 seconds,0,0,0
98th, 3 hours 56 minutes 12 seconds,1,0,1
99th, 4 hours 11 minutes 34 seconds,1,0,1
100th, 4 hours 11 minutes 54 seconds,0,0,0
101st, 4 hours 27 minutes 16 seconds,0,0,0
102nd, 4 hours 27 minutes 37 seconds,0,0,0
103rd, 4 hours 27 minutes 58 seconds,0,0,0
104th, 4 hours 43 minutes 19 seconds,1,0,1
105th, 4 hours 58 minutes 41 seconds,1,0,1
106th, 4 hours 59 minutes 3 seconds,0,0,0
107th, 4 hours 59 minutes 25 seconds,0,0,0
108th, 4 hours 59 minutes 45 seconds,0,0,0
109th, 5 hours 8 seconds,0,0,0
110th, 5 hours 29 seconds,1,0,1
111th, 5 hours 51 seconds,0,0,0
112th, 5 hours 1 minutes 14 seconds,0,0,0
113th, 5 hours 1 minutes 35 seconds,1,0,1
114th, 5 hours 1 minutes 57 seconds,0,0,0
115th, 5 hours 2 minutes 20 seconds,0,0,0
116th, 5 hours 2 minutes 42 seconds,1,0,1
117th, 5 hours 3 minutes 5 seconds,1,0,1
118th, 5 hours 3 minutes 27 seconds,0,0,0
119th, 5 hours 3 minutes 50 seconds,0,0,0
120th, 5 hours 4 minutes 13 seconds,0,0,0
121st, 5 hours 4 minutes 36 seconds,0,0,0
122nd, 5 hours 4 minutes 57 seconds,0,0,0
123rd, 5 hours 5 minutes 22 seconds,0,0,0
124th, 5 hours 5 minutes 45 seconds,0,0,0
125th, 5 hours 6 minutes 9 seconds,1,0,1
126th, 5 hours 6 minutes 34 seconds,1,0,1
127th, 5 hours 7 minutes 1 seconds,0,0,0
128th, 5 hours 7 minutes 24 seconds,0,0,0
129th, 5 hours 7 minutes 50 seconds,0,0,0
130th, 5 hours 8 minutes 14 seconds,1,0,1
131st, 5 hours 8 minutes 40 seconds,1,0,1
132nd, 5 hours 9 minutes 5 seconds,1,0,1
133rd, 5 hours 9 minutes 32 seconds,1,0,1
134th, 5 hours 9 minutes 57 seconds,0,0,0
135th, 5 hours 10 minutes 23 seconds,0,0,0
136th, 5 hours 10 minutes 49 seconds,1,0,1
137th, 5 hours 11 minutes 15 seconds,0,0,0
138th, 5 hours 11 minutes 41 seconds,0,0,0
139th, 5 hours 12 minutes 8 seconds,0,0,0
140th, 5 hours 12 minutes 34 seconds,0,0,0
141st, 5 hours 13 minutes 0 seconds,0,0,0
142nd, 5 hours 13 minutes 27 seconds,0,0,0
143rd, 5 hours 13 minutes 52 seconds,0,0,0
144th, 5 hours 14 minutes 18 seconds,0,0,0
145th, 5 hours 14 minutes 45 seconds,0,0,0
146th, 5 hours 15 minutes 12 seconds,0,0,0
147th, 5 hours 15 minutes 38 seconds,0,0,0
148th, 5 hours 16 minutes 5 seconds,0,0,0
149th, 5 hours 16 minutes 31 seconds,0,0,0
150th, 5 hours 16 minutes 58 seconds,0,0,0
151st, 5 hours 17 minutes 23 seconds,0,0,0
152nd, 5 hours 17 minutes 50 seconds,0,0,0
153rd, 5 hours 18 minutes 18 seconds,1,0,1
154th, 5 hours 18 minutes 44 seconds,0,0,0
155th, 5 hours 19 minutes 10 seconds,0,0,0
156th, 5 hours 19 minutes 36 seconds,1,0,1
157th, 5 hours 20 minutes 2 seconds,0,0,0
158th, 5 hours 20 minutes 30 seconds,1,0,1
159th, 5 hours 20 minutes 57 seconds,0,0,0
160th, 5 hours 21 minutes 27 seconds,0,0,0
161st, 5 hours 21 minutes 55 seconds,1,0,1
162nd, 5 hours 22 minutes 25 seconds,0,0,0
163rd, 5 hours 22 minutes 57 seconds,0,0,0
164th, 5 hours 23 minutes 27 seconds,0,0,0
165th, 5 hours 23 minutes 57 seconds,0,0,0
166th, 5 hours 24 minutes 28 seconds,0,0,0
167th, 5 hours 24 minutes 57 seconds,0,0,0
168th, 5 hours 25 minutes 27 seconds,0,0,0
169th, 5 hours 25 minutes 58 seconds,0,0,0
170th, 5 hours 26 minutes 30 seconds,0,0,0
171st, 5 hours 27 minutes 1 seconds,0,0,0
172nd, 5 hours 27 minutes 33 seconds,0,0,0
173rd, 5 hours 28 minutes 4 seconds,0,0,0
174th, 5 hours 28 minutes 35 seconds,0,0,0
175th, 5 hours 29 minutes 6 seconds,0,0,0
176th, 5 hours 29 minutes 39 seconds,0,0,0
177th, 5 hours 30 minutes 12 seconds,0,0,0
178th, 5 hours 30 minutes 43 seconds,0,0,0
179th, 5 hours 31 minutes 15 seconds,0,0,0
180th, 5 hours 31 minutes 47 seconds,0,0,0
181st, 5 hours 32 minutes 20 seconds,0,0,0
182nd, 5 hours 32 minutes 51 seconds,0,0,0
183rd, 5 hours 33 minutes 24 seconds,0,0,0
184th, 5 hours 33 minutes 56 seconds,1,0,1
185th, 5 hours 34 minutes 28 seconds,0,0,0
186th, 5 hours 35 minutes 0 seconds,0,0,0
187th, 5 hours 35 minutes 34 seconds,1,0,1
188th, 5 hours 36 minutes 8 seconds,0,0,0
189th, 5 hours 36 minutes 40 seconds,0,0,0
190th, 5 hours 37 minutes 12 seconds,0,0,0
191st, 5 hours 37 minutes 43 seconds,0,0,0
192nd, 5 hours 38 minutes 18 seconds,0,0,0
193rd, 5 hours 38 minutes 51 seconds,0,0,0
194th, 5 hours 39 minutes 25 seconds,0,0,0
195th, 5 hours 39 minutes 58 seconds,1,0,1
196th, 5 hours 40 minutes 33 seconds,0,0,0
197th, 5 hours 41 minutes 7 seconds,0,0,0
198th, 5 hours 41 minutes 41 seconds,0,0,0
199th, 5 hours 42 minutes 15 seconds,0,0,0
200th, 5 hours 42 minutes 50 seconds,0,0,0
201st, 5 hours 43 minutes 24 seconds,0,0,0
202nd, 5 hours 43 minutes 59 seconds,0,0,0
203rd, 5 hours 44 minutes 33 seconds,0,0,0
204th, 5 hours 45 minutes 8 seconds,0,0,0
205th, 5 hours 45 minutes 42 seconds,0,0,0
206th, 5 hours 46 minutes 18 seconds,0,0,0
207th, 5 hours 46 minutes 53 seconds,0,0,0
208th, 5 hours 47 minutes 28 seconds,0,0,0
209th, 5 hours 48 minutes 6 seconds,0,0,0
210th, 5 hours 48 minutes 41 seconds,0,0,0
211th, 5 hours 49 minutes 17 seconds,0,0,0
212th, 5 hours 49 minutes 55 seconds,1,0,1
213th, 5 hours 50 minutes 30 seconds,0,0,0
214th, 5 hours 51 minutes 6 seconds,0,0,0
215th, 5 hours 51 minutes 41 seconds,0,0,0
216th, 5 hours 52 minutes 19 seconds,0,0,0
217th, 5 hours 52 minutes 54 seconds,0,0,0
218th, 5 hours 53 minutes 27 seconds,0,0,0
219th, 5 hours 54 minutes 2 seconds,0,0,0
220th, 5 hours 54 minutes 38 seconds,0,0,0
221st, 5 hours 55 minutes 12 seconds,0,0,0
222nd, 5 hours 55 minutes 48 seconds,0,0,0
223rd, 5 hours 56 minutes 25 seconds,0,0,0
224th, 5 hours 57 minutes 2 seconds,0,0,0
225th, 5 hours 57 minutes 36 seconds,0,0,0
226th, 5 hours 58 minutes 12 seconds,0,0,0
227th, 5 hours 58 minutes 48 seconds,0,0,0
228th, 5 hours 59 minutes 25 seconds,0,0,0
229th, 6 hours 1 seconds,0,0,0
230th, 6 hours 39 seconds,0,0,0
231st, 6 hours 1 minutes 17 seconds,0,0,0
232nd, 6 hours 1 minutes 53 seconds,0,0,0
233rd, 6 hours 2 minutes 32 seconds,0,0,0
234th, 6 hours 3 minutes 9 seconds,0,0,0
235th, 6 hours 18 minutes 48 seconds,0,0,0
236th, 6 hours 19 minutes 22 seconds,0,0,0
237th, 6 hours 19 minutes 59 seconds,0,0,0
238th, 6 hours 20 minutes 38 seconds,0,0,0
239th, 6 hours 21 minutes 15 seconds,0,0,0
240th, 6 hours 21 minutes 49 seconds,0,0,0
241st, 6 hours 22 minutes 22 seconds,0,0,0
242nd, 6 hours 23 minutes 0 seconds,0,0,0
243rd, 6 hours 23 minutes 36 seconds,0,0,0
244th, 6 hours 24 minutes 13 seconds,0,0,0
245th, 6 hours 24 minutes 50 seconds,0,0,0
246th, 6 hours 25 minutes 29 seconds,0,0,0
247th, 6 hours 26 minutes 6 seconds,0,0,0
248th, 6 hours 26 minutes 44 seconds,0,0,0
249th, 6 hours 27 minutes 23 seconds,0,0,0
250th, 6 hours 28 minutes 3 seconds,0,0,0
251st, 6 hours 28 minutes 42 seconds,0,0,0
252nd, 6 hours 29 minutes 22 seconds,0,0,0
253rd, 6 hours 30 minutes 2 seconds,0,0,0
254th, 6 hours 30 minutes 44 seconds,0,0,0
255th, 6 hours 31 minutes 23 seconds,0,0,0
256th, 6 hours 32 minutes 5 seconds,0,0,0
257th, 6 hours 32 minutes 48 seconds,0,0,0
258th, 6 hours 33 minutes 29 seconds,0,0,0
259th, 6 hours 34 minutes 10 seconds,0,0,0
260th, 6 hours 34 minutes 51 seconds,0,0,0
261st, 6 hours 35 minutes 31 seconds,0,0,0
262nd, 6 hours 36 minutes 13 seconds,0,0,0
263rd, 6 hours 36 minutes 53 seconds,0,0,0
264th, 6 hours 37 minutes 35 seconds,0,0,0
265th, 6 hours 38 minutes 18 seconds,0,0,0
266th, 6 hours 38 minutes 59 seconds,0,0,0
267th, 6 hours 39 minutes 42 seconds,0,0,0
268th, 6 hours 40 minutes 25 seconds,0,0,0
269th, 6 hours 41 minutes 7 seconds,0,0,0
270th, 6 hours 41 minutes 50 seconds,0,0,0
271st, 6 hours 42 minutes 33 seconds,0,0,0
272nd, 6 hours 43 minutes 15 seconds,1,0,1
273rd, 6 hours 43 minutes 58 seconds,0,0,0
274th, 6 hours 44 minutes 40 seconds,0,0,0
275th, 6 hours 45 minutes 17 seconds,0,0,0
276th, 6 hours 45 minutes 59 seconds,0,0,0
277th, 6 hours 46 minutes 38 seconds,0,0,0
278th, 6 hours 47 minutes 20 seconds,0,0,0
279th, 6 hours 48 minutes 1 seconds,0,0,0
280th, 6 hours 48 minutes 43 seconds,0,0,0
281st, 6 hours 49 minutes 24 seconds,1,0,1
282nd, 6 hours 50 minutes 5 seconds,0,0,0
283rd, 6 hours 50 minutes 47 seconds,1,0,1
284th, 6 hours 51 minutes 27 seconds,0,0,0
285th, 6 hours 52 minutes 9 seconds,0,0,0
286th, 6 hours 52 minutes 51 seconds,0,0,0
287th, 6 hours 53 minutes 34 seconds,0,0,0
288th, 6 hours 54 minutes 16 seconds,0,0,0
289th, 6 hours 55 minutes 2 seconds,0,0,0
290th, 6 hours 55 minutes 47 seconds,0,0,0
291st, 6 hours 56 minutes 31 seconds,0,0,0
292nd, 6 hours 57 minutes 14 seconds,0,0,0
293rd, 6 hours 57 minutes 59 seconds,0,0,0
294th, 6 hours 58 minutes 45 seconds,0,0,0
295th, 6 hours 59 minutes 31 seconds,0,0,0
296th, 7 hours 18 seconds,1,0,1
297th, 7 hours 1 minutes 4 seconds,0,0,0
298th, 7 hours 1 minutes 51 seconds,0,0,0
299th, 7 hours 2 minutes 39 seconds,0,0,0
300th, 7 hours 3 minutes 28 seconds,0,0,0
301st, 7 hours 4 minutes 17 seconds,1,0,1
302nd, 7 hours 5 minutes 5 seconds,1,0,1
303rd, 7 hours 5 minutes 53 seconds,0,0,0
304th, 7 hours 6 minutes 44 seconds,0,0,0
