Generation,Time,All,Acceptable,Unacceptable
1st, 9 seconds,0,0,0
2nd, 16 seconds,0,0,0
3rd, 26 seconds,2,2,0
4th, 36 seconds,1,1,0
5th, 47 seconds,1,1,0
6th, 58 seconds,2,1,1
7th, 1 minutes 7 seconds,0,0,0
8th, 1 minutes 18 seconds,0,0,0
9th, 1 minutes 29 seconds,0,0,0
10th, 1 minutes 41 seconds,0,0,0
11th, 1 minutes 52 seconds,1,1,0
12th, 2 minutes 4 seconds,2,1,1
13th, 2 minutes 15 seconds,1,1,0
14th, 2 minutes 27 seconds,1,0,1
15th, 17 minutes 40 seconds,2,0,2
16th, 17 minutes 53 seconds,0,0,0
17th, 18 minutes 6 seconds,0,0,0
18th, 18 minutes 20 seconds,1,0,1
19th, 18 minutes 35 seconds,1,0,1
20th, 18 minutes 51 seconds,1,0,1
21st, 34 minutes 5 seconds,0,0,0
22nd, 34 minutes 20 seconds,0,0,0
23rd, 49 minutes 35 seconds,3,0,3
24th, 49 minutes 49 seconds,0,0,0
25th, 1 hours 5 minutes 3 seconds,1,0,1
26th, 1 hours 5 minutes 18 seconds,3,1,2
27th, 1 hours 5 minutes 33 seconds,1,0,1
28th, 1 hours 5 minutes 48 seconds,1,0,1
29th, 1 hours 6 minutes 3 seconds,1,0,1
30th, 1 hours 6 minutes 17 seconds,1,0,1
31st, 1 hours 6 minutes 32 seconds,0,0,0
32nd, 1 hours 6 minutes 47 seconds,0,0,0
33rd, 1 hours 7 minutes 2 seconds,2,0,2
34th, 1 hours 7 minutes 17 seconds,3,0,3
35th, 1 hours 7 minutes 32 seconds,0,0,0
36th, 1 hours 7 minutes 47 seconds,1,0,1
37th, 1 hours 8 minutes 4 seconds,2,0,2
38th, 1 hours 8 minutes 19 seconds,1,0,1
39th, 1 hours 8 minutes 34 seconds,1,0,1
40th, 1 hours 14 minutes 51 seconds,0,0,0
41st, 1 hours 15 minutes 7 seconds,0,0,0
42nd, 1 hours 15 minutes 23 seconds,0,0,0
43rd, 1 hours 15 minutes 38 seconds,0,0,0
44th, 1 hours 15 minutes 55 seconds,3,0,3
45th, 1 hours 16 minutes 12 seconds,1,0,1
46th, 1 hours 16 minutes 29 seconds,3,0,3
47th, 1 hours 16 minutes 45 seconds,0,0,0
48th, 1 hours 17 minutes 2 seconds,0,0,0
49th, 1 hours 17 minutes 19 seconds,3,0,3
50th, 1 hours 17 minutes 36 seconds,0,0,0
51st, 1 hours 17 minutes 51 seconds,2,0,2
52nd, 1 hours 18 minutes 8 seconds,0,0,0
53rd, 1 hours 18 minutes 25 seconds,0,0,0
54th, 1 hours 18 minutes 42 seconds,0,0,0
55th, 1 hours 18 minutes 58 seconds,1,0,1
56th, 1 hours 19 minutes 16 seconds,1,0,1
57th, 1 hours 19 minutes 32 seconds,2,0,2
58th, 1 hours 19 minutes 50 seconds,0,0,0
59th, 1 hours 20 minutes 7 seconds,1,0,1
60th, 1 hours 20 minutes 24 seconds,1,0,1
61st, 1 hours 20 minutes 41 seconds,0,0,0
62nd, 1 hours 20 minutes 59 seconds,0,0,0
63rd, 1 hours 21 minutes 16 seconds,1,0,1
64th, 1 hours 21 minutes 33 seconds,0,0,0
65th, 1 hours 21 minutes 50 seconds,0,0,0
66th, 1 hours 22 minutes 7 seconds,0,0,0
67th, 1 hours 22 minutes 24 seconds,0,0,0
68th, 1 hours 22 minutes 42 seconds,2,0,2
69th, 1 hours 22 minutes 59 seconds,0,0,0
70th, 1 hours 23 minutes 18 seconds,0,0,0
71st, 1 hours 23 minutes 35 seconds,0,0,0
72nd, 1 hours 23 minutes 55 seconds,0,0,0
73rd, 1 hours 24 minutes 13 seconds,0,0,0
74th, 1 hours 24 minutes 33 seconds,0,0,0
75th, 1 hours 24 minutes 53 seconds,0,0,0
76th, 1 hours 25 minutes 13 seconds,0,0,0
77th, 1 hours 25 minutes 33 seconds,0,0,0
78th, 1 hours 25 minutes 54 seconds,0,0,0
79th, 1 hours 26 minutes 12 seconds,1,0,1
80th, 1 hours 26 minutes 33 seconds,2,0,2
81st, 1 hours 26 minutes 51 seconds,2,0,2
82nd, 1 hours 27 minutes 11 seconds,1,0,1
83rd, 1 hours 27 minutes 30 seconds,0,0,0
84th, 1 hours 27 minutes 51 seconds,1,0,1
