Generation,Time,All,Acceptable,Unacceptable
1st, 10 seconds,0,0,0
2nd, 16 seconds,0,0,0
3rd, 28 seconds,0,0,0
4th, 39 seconds,0,0,0
5th, 50 seconds,0,0,0
6th, 1 minutes 1 seconds,0,0,0
7th, 1 minutes 14 seconds,0,0,0
8th, 1 minutes 26 seconds,0,0,0
9th, 1 minutes 38 seconds,1,1,0
10th, 1 minutes 51 seconds,1,1,0
11th, 2 minutes 4 seconds,1,0,1
12th, 2 minutes 18 seconds,0,0,0
13th, 2 minutes 30 seconds,0,0,0
14th, 2 minutes 45 seconds,0,0,0
15th, 3 minutes 0 seconds,0,0,0
16th, 3 minutes 14 seconds,0,0,0
17th, 3 minutes 29 seconds,0,0,0
18th, 3 minutes 43 seconds,0,0,0
19th, 3 minutes 58 seconds,0,0,0
20th, 4 minutes 13 seconds,0,0,0
21st, 4 minutes 29 seconds,0,0,0
22nd, 19 minutes 45 seconds,1,0,1
23rd, 20 minutes 0 seconds,1,0,1
24th, 20 minutes 14 seconds,0,0,0
25th, 20 minutes 28 seconds,1,1,0
26th, 20 minutes 42 seconds,2,0,2
27th, 20 minutes 56 seconds,1,0,1
28th, 21 minutes 11 seconds,0,0,0
29th, 21 minutes 26 seconds,1,0,1
30th, 21 minutes 41 seconds,1,0,1
31st, 21 minutes 55 seconds,0,0,0
32nd, 37 minutes 10 seconds,0,0,0
33rd, 37 minutes 24 seconds,0,0,0
34th, 37 minutes 40 seconds,0,0,0
35th, 37 minutes 55 seconds,1,0,1
36th, 38 minutes 11 seconds,0,0,0
37th, 38 minutes 26 seconds,0,0,0
38th, 38 minutes 42 seconds,1,0,1
39th, 38 minutes 59 seconds,1,0,1
40th, 39 minutes 14 seconds,0,0,0
41st, 39 minutes 31 seconds,1,0,1
42nd, 39 minutes 48 seconds,1,0,1
43rd, 40 minutes 6 seconds,1,0,1
44th, 40 minutes 24 seconds,0,0,0
45th, 40 minutes 42 seconds,0,0,0
46th, 40 minutes 59 seconds,0,0,0
47th, 41 minutes 17 seconds,0,0,0
48th, 41 minutes 33 seconds,1,0,1
49th, 41 minutes 51 seconds,1,1,0
50th, 57 minutes 7 seconds,1,0,1
51st, 57 minutes 23 seconds,0,0,0
52nd, 57 minutes 40 seconds,0,0,0
53rd, 57 minutes 58 seconds,0,0,0
54th, 58 minutes 14 seconds,1,0,1
55th, 58 minutes 32 seconds,1,0,1
56th, 58 minutes 50 seconds,1,0,1
57th, 59 minutes 8 seconds,1,0,1
58th, 59 minutes 26 seconds,1,0,1
59th, 59 minutes 47 seconds,1,0,1
60th, 1 hours 6 seconds,1,0,1
61st, 1 hours 26 seconds,0,0,0
62nd, 1 hours 46 seconds,0,0,0
63rd, 1 hours 1 minutes 6 seconds,1,0,1
64th, 1 hours 1 minutes 27 seconds,1,0,1
65th, 1 hours 1 minutes 48 seconds,1,0,1
66th, 1 hours 2 minutes 9 seconds,0,0,0
67th, 1 hours 2 minutes 31 seconds,1,0,1
68th, 1 hours 2 minutes 51 seconds,0,0,0
69th, 1 hours 3 minutes 12 seconds,0,0,0
70th, 1 hours 3 minutes 32 seconds,1,0,1
71st, 1 hours 3 minutes 52 seconds,0,0,0
72nd, 1 hours 4 minutes 11 seconds,1,0,1
73rd, 1 hours 4 minutes 31 seconds,3,0,3
74th, 1 hours 4 minutes 51 seconds,0,0,0
75th, 1 hours 5 minutes 10 seconds,1,0,1
76th, 1 hours 5 minutes 30 seconds,0,0,0
77th, 1 hours 5 minutes 50 seconds,0,0,0
78th, 1 hours 6 minutes 9 seconds,2,0,2
79th, 1 hours 6 minutes 31 seconds,0,0,0
80th, 1 hours 6 minutes 52 seconds,0,0,0
81st, 1 hours 7 minutes 12 seconds,1,0,1
82nd, 1 hours 7 minutes 33 seconds,0,0,0
83rd, 1 hours 7 minutes 54 seconds,0,0,0
84th, 1 hours 8 minutes 15 seconds,0,0,0
85th, 1 hours 8 minutes 34 seconds,0,0,0
86th, 1 hours 8 minutes 55 seconds,1,0,1
87th, 1 hours 9 minutes 16 seconds,0,0,0
88th, 1 hours 9 minutes 37 seconds,0,0,0
89th, 1 hours 9 minutes 59 seconds,0,0,0
90th, 1 hours 10 minutes 21 seconds,1,0,1
91st, 1 hours 10 minutes 43 seconds,0,0,0
92nd, 1 hours 11 minutes 5 seconds,1,0,1
93rd, 1 hours 11 minutes 28 seconds,1,0,1
94th, 1 hours 11 minutes 50 seconds,1,0,1
95th, 1 hours 12 minutes 12 seconds,0,0,0
96th, 1 hours 12 minutes 34 seconds,0,0,0
97th, 1 hours 12 minutes 58 seconds,1,0,1
98th, 1 hours 13 minutes 20 seconds,1,0,1
99th, 1 hours 13 minutes 43 seconds,0,0,0
100th, 1 hours 14 minutes 6 seconds,0,0,0
101st, 1 hours 14 minutes 29 seconds,0,0,0
102nd, 1 hours 14 minutes 53 seconds,0,0,0
103rd, 1 hours 15 minutes 15 seconds,0,0,0
104th, 1 hours 15 minutes 37 seconds,0,0,0
105th, 1 hours 16 minutes 1 seconds,0,0,0
106th, 1 hours 16 minutes 24 seconds,0,0,0
107th, 1 hours 16 minutes 48 seconds,0,0,0
108th, 1 hours 17 minutes 11 seconds,0,0,0
109th, 1 hours 17 minutes 35 seconds,0,0,0
110th, 1 hours 17 minutes 59 seconds,1,0,1
111th, 1 hours 18 minutes 23 seconds,0,0,0
112th, 1 hours 18 minutes 48 seconds,0,0,0
113th, 1 hours 19 minutes 12 seconds,1,0,1
114th, 1 hours 19 minutes 37 seconds,0,0,0
115th, 1 hours 20 minutes 3 seconds,0,0,0
116th, 1 hours 20 minutes 28 seconds,1,0,1
117th, 1 hours 20 minutes 53 seconds,0,0,0
118th, 1 hours 21 minutes 18 seconds,0,0,0
119th, 1 hours 21 minutes 44 seconds,0,0,0
120th, 1 hours 22 minutes 9 seconds,0,0,0
121st, 1 hours 22 minutes 33 seconds,0,0,0
122nd, 1 hours 22 minutes 58 seconds,0,0,0
123rd, 1 hours 23 minutes 24 seconds,0,0,0
124th, 1 hours 23 minutes 51 seconds,0,0,0
125th, 1 hours 24 minutes 17 seconds,0,0,0
126th, 1 hours 24 minutes 42 seconds,1,0,1
127th, 1 hours 25 minutes 8 seconds,0,0,0
128th, 1 hours 25 minutes 34 seconds,0,0,0
129th, 1 hours 26 minutes 0 seconds,0,0,0
130th, 1 hours 26 minutes 26 seconds,0,0,0
131st, 1 hours 26 minutes 53 seconds,0,0,0
132nd, 1 hours 27 minutes 20 seconds,0,0,0
