Generation,Time,All,Acceptable,Unacceptable
1st, 33 minutes 6 seconds,0,0,0
2nd, 33 minutes 11 seconds,0,0,0
3rd, 33 minutes 25 seconds,1,0,1
4th, 33 minutes 37 seconds,0,0,0
5th, 33 minutes 48 seconds,0,0,0
6th, 34 minutes 3 seconds,1,0,1
7th, 34 minutes 14 seconds,0,0,0
8th, 34 minutes 31 seconds,0,0,0
9th, 34 minutes 45 seconds,1,0,1
10th, 35 minutes 1 seconds,1,0,1
11th, 1 hours 8 minutes 18 seconds,0,0,0
12th, 1 hours 41 minutes 35 seconds,0,0,0
13th, 1 hours 41 minutes 54 seconds,0,0,0
14th, 1 hours 42 minutes 12 seconds,0,0,0
15th, 2 hours 15 minutes 30 seconds,1,0,1
16th, 2 hours 48 minutes 51 seconds,0,0,0
17th, 2 hours 49 minutes 11 seconds,0,0,0
18th, 2 hours 49 minutes 30 seconds,0,0,0
19th, 2 hours 49 minutes 49 seconds,0,0,0
20th, 3 hours 23 minutes 7 seconds,0,0,0
21st, 3 hours 23 minutes 27 seconds,0,0,0
22nd, 3 hours 56 minutes 47 seconds,0,0,0
23rd, 5 hours 3 minutes 10 seconds,0,0,0
24th, 5 hours 36 minutes 29 seconds,0,0,0
25th, 6 hours 9 minutes 51 seconds,0,0,0
26th, 6 hours 10 minutes 13 seconds,0,0,0
27th, 6 hours 43 minutes 37 seconds,0,0,0
28th, 6 hours 44 minutes 2 seconds,0,0,0
29th, 7 hours 26 minutes 32 seconds,0,0,0
30th, 8 hours 45 minutes 15 seconds,0,0,0
31st, 8 hours 45 minutes 48 seconds,0,0,0
32nd, 9 hours 19 minutes 28 seconds,0,0,0
33rd, 9 hours 56 minutes 17 seconds,0,0,0
34th, 10 hours 30 minutes 19 seconds,0,0,0
35th, 10 hours 31 minutes 7 seconds,0,0,0
36th, 11 hours 5 minutes 21 seconds,0,0,0
37th, 11 hours 39 minutes 56 seconds,0,0,0
38th, 11 hours 41 minutes 24 seconds,1,0,1
39th, 11 hours 43 minutes 4 seconds,0,0,0
40th, 11 hours 44 minutes 33 seconds,0,0,0
41st, 12 hours 18 minutes 59 seconds,0,0,0
42nd, 14 hours 41 minutes 35 seconds,0,0,0
43rd, 15 hours 16 minutes 1 seconds,0,0,0
44th, 15 hours 17 minutes 15 seconds,0,0,0
45th, 15 hours 18 minutes 35 seconds,0,0,0
46th, 15 hours 20 minutes 6 seconds,0,0,0
47th, 15 hours 21 minutes 44 seconds,0,0,0
48th, 16 hours 29 minutes 30 seconds,0,0,0
49th, 17 hours 3 minutes 49 seconds,0,0,0
50th, 17 hours 5 minutes 25 seconds,0,0,0
51st, 17 hours 40 minutes 4 seconds,0,0,0
52nd, 17 hours 41 minutes 55 seconds,1,0,1
53rd, 17 hours 43 minutes 35 seconds,1,0,1
54th, 17 hours 45 minutes 22 seconds,0,0,0
55th, 17 hours 46 minutes 43 seconds,0,0,0
56th, 18 hours 21 minutes 4 seconds,0,0,0
57th, 18 hours 55 minutes 48 seconds,0,0,0
58th, 18 hours 57 minutes 9 seconds,0,0,0
59th, 19 hours 30 minutes 59 seconds,0,0,0
60th, 19 hours 32 minutes 8 seconds,0,0,0
61st, 20 hours 5 minutes 55 seconds,0,0,0
62nd, 20 hours 6 minutes 41 seconds,1,0,1
63rd, 21 hours 46 minutes 44 seconds,0,0,0
64th, 21 hours 47 minutes 25 seconds,0,0,0
65th, 21 hours 48 minutes 3 seconds,1,0,1
66th, 21 hours 48 minutes 54 seconds,0,0,0
67th, 22 hours 22 minutes 32 seconds,0,0,0
68th, 22 hours 23 minutes 6 seconds,0,0,0
69th, 22 hours 23 minutes 33 seconds,0,0,0
70th, 22 hours 23 minutes 59 seconds,0,0,0
71st, 23 hours 30 minutes 24 seconds,0,0,0
72nd, 23 hours 30 minutes 49 seconds,0,0,0
73rd, 24 hours 4 minutes 16 seconds,0,0,0
