Generation,Time,All,Acceptable,Unacceptable
1st, 4 seconds,0,0,0
2nd, 10 seconds,0,0,0
3rd, 23 seconds,0,0,0
4th, 36 seconds,0,0,0
5th, 33 minutes 52 seconds,0,0,0
6th, 34 minutes 7 seconds,0,0,0
7th, 34 minutes 18 seconds,0,0,0
8th, 1 hours 7 minutes 33 seconds,0,0,0
9th, 1 hours 40 minutes 49 seconds,0,0,0
10th, 2 hours 14 minutes 5 seconds,0,0,0
11th, 2 hours 14 minutes 24 seconds,0,0,0
12th, 2 hours 14 minutes 41 seconds,0,0,0
13th, 2 hours 15 minutes 1 seconds,1,1,0
14th, 2 hours 48 minutes 20 seconds,0,0,0
15th, 2 hours 48 minutes 42 seconds,0,0,0
16th, 4 hours 28 minutes 4 seconds,0,0,0
17th, 5 hours 34 minutes 23 seconds,0,0,0
18th, 5 hours 34 minutes 44 seconds,0,0,0
19th, 5 hours 35 minutes 5 seconds,0,0,0
20th, 6 hours 17 minutes 25 seconds,0,0,0
21st, 6 hours 17 minutes 48 seconds,0,0,0
22nd, 6 hours 51 minutes 10 seconds,0,0,0
23rd, 7 hours 24 minutes 33 seconds,0,0,0
24th, 7 hours 24 minutes 58 seconds,0,0,0
25th, 8 hours 31 minutes 23 seconds,0,0,0
26th, 8 hours 31 minutes 47 seconds,0,0,0
27th, 9 hours 41 minutes 10 seconds,0,0,0
28th, 9 hours 41 minutes 34 seconds,0,0,0
29th, 9 hours 41 minutes 58 seconds,0,0,0
30th, 9 hours 42 minutes 23 seconds,0,0,0
31st, 9 hours 42 minutes 46 seconds,0,0,0
32nd, 9 hours 43 minutes 10 seconds,0,0,0
33rd, 9 hours 43 minutes 34 seconds,0,0,0
34th, 9 hours 43 minutes 58 seconds,1,0,1
35th, 9 hours 44 minutes 22 seconds,0,0,0
36th, 9 hours 44 minutes 47 seconds,0,0,0
37th, 10 hours 18 minutes 13 seconds,0,0,0
38th, 10 hours 18 minutes 39 seconds,0,0,0
39th, 10 hours 19 minutes 4 seconds,0,0,0
40th, 11 hours 25 minutes 29 seconds,0,0,0
41st, 11 hours 25 minutes 53 seconds,0,0,0
42nd, 11 hours 26 minutes 20 seconds,1,0,1
43rd, 12 hours 32 minutes 48 seconds,0,0,0
44th, 12 hours 33 minutes 15 seconds,0,0,0
45th, 12 hours 33 minutes 41 seconds,0,0,0
46th, 12 hours 34 minutes 6 seconds,0,0,0
47th, 13 hours 7 minutes 33 seconds,0,0,0
48th, 13 hours 8 minutes 1 seconds,0,0,0
49th, 13 hours 8 minutes 29 seconds,1,0,1
50th, 13 hours 8 minutes 54 seconds,0,0,0
51st, 13 hours 42 minutes 21 seconds,0,0,0
52nd, 13 hours 42 minutes 49 seconds,0,0,0
53rd, 14 hours 16 minutes 15 seconds,0,0,0
54th, 14 hours 16 minutes 43 seconds,0,0,0
55th, 14 hours 17 minutes 8 seconds,2,0,2
56th, 14 hours 17 minutes 34 seconds,0,0,0
57th, 14 hours 18 minutes 2 seconds,0,0,0
58th, 14 hours 18 minutes 27 seconds,1,0,1
59th, 15 hours 33 minutes 53 seconds,0,0,0
60th, 15 hours 34 minutes 21 seconds,0,0,0
61st, 15 hours 34 minutes 48 seconds,0,0,0
62nd, 15 hours 35 minutes 15 seconds,0,0,0
63rd, 15 hours 35 minutes 42 seconds,0,0,0
64th, 15 hours 36 minutes 9 seconds,0,0,0
65th, 16 hours 9 minutes 37 seconds,0,0,0
66th, 16 hours 10 minutes 4 seconds,0,0,0
67th, 16 hours 43 minutes 31 seconds,0,0,0
68th, 16 hours 43 minutes 56 seconds,0,0,0
69th, 16 hours 44 minutes 21 seconds,0,0,0
70th, 16 hours 44 minutes 47 seconds,0,0,0
71st, 16 hours 45 minutes 14 seconds,0,0,0
72nd, 16 hours 45 minutes 39 seconds,0,0,0
73rd, 16 hours 46 minutes 7 seconds,0,0,0
74th, 17 hours 22 minutes 34 seconds,0,0,0
75th, 17 hours 23 minutes 1 seconds,0,0,0
76th, 17 hours 23 minutes 28 seconds,0,0,0
77th, 17 hours 23 minutes 54 seconds,0,0,0
78th, 17 hours 24 minutes 21 seconds,0,0,0
79th, 17 hours 24 minutes 48 seconds,0,0,0
80th, 17 hours 58 minutes 17 seconds,0,0,0
81st, 19 hours 4 minutes 44 seconds,0,0,0
82nd, 19 hours 5 minutes 11 seconds,0,0,0
83rd, 19 hours 5 minutes 38 seconds,0,0,0
84th, 19 hours 39 minutes 4 seconds,0,0,0
85th, 20 hours 12 minutes 32 seconds,1,0,1
86th, 20 hours 12 minutes 57 seconds,0,0,0
87th, 20 hours 13 minutes 25 seconds,0,0,0
88th, 20 hours 13 minutes 51 seconds,0,0,0
89th, 20 hours 14 minutes 16 seconds,0,0,0
90th, 20 hours 14 minutes 41 seconds,0,0,0
91st, 20 hours 48 minutes 5 seconds,0,0,0
92nd, 21 hours 21 minutes 30 seconds,0,0,0
93rd, 21 hours 21 minutes 57 seconds,1,0,1
94th, 21 hours 22 minutes 25 seconds,0,0,0
95th, 21 hours 55 minutes 51 seconds,0,0,0
96th, 21 hours 56 minutes 17 seconds,0,0,0
97th, 21 hours 56 minutes 45 seconds,1,0,1
98th, 22 hours 30 minutes 12 seconds,0,0,0
99th, 22 hours 30 minutes 42 seconds,0,0,0
100th, 23 hours 4 minutes 8 seconds,0,0,0
101st, 23 hours 4 minutes 35 seconds,0,0,0
102nd, 23 hours 38 minutes 5 seconds,0,0,0
103rd, 24 hours 11 minutes 34 seconds,0,0,0
