Generation,Time,All,Acceptable,Unacceptable
1st, 5 seconds,0,0,0
2nd, 11 seconds,0,0,0
3rd, 23 seconds,2,1,1
4th, 35 seconds,1,0,1
5th, 33 minutes 48 seconds,3,0,3
6th, 34 minutes 1 seconds,3,0,3
7th, 34 minutes 15 seconds,4,0,4
8th, 34 minutes 29 seconds,2,0,2
9th, 1 hours 7 minutes 44 seconds,2,0,2
10th, 1 hours 40 minutes 58 seconds,1,0,1
11th, 2 hours 47 minutes 14 seconds,1,0,1
12th, 2 hours 47 minutes 29 seconds,1,1,0
13th, 3 hours 20 minutes 46 seconds,2,1,1
14th, 3 hours 54 minutes 2 seconds,2,2,0
15th, 3 hours 54 minutes 19 seconds,2,0,2
16th, 3 hours 54 minutes 38 seconds,0,0,0
17th, 4 hours 27 minutes 57 seconds,6,1,5
18th, 5 hours 34 minutes 18 seconds,4,0,4
19th, 5 hours 34 minutes 40 seconds,0,0,0
20th, 5 hours 35 minutes 2 seconds,0,0,0
21st, 6 hours 8 minutes 21 seconds,0,0,0
22nd, 6 hours 8 minutes 42 seconds,0,0,0
23rd, 6 hours 42 minutes 4 seconds,0,0,0
24th, 7 hours 15 minutes 27 seconds,0,0,0
25th, 7 hours 15 minutes 48 seconds,0,0,0
26th, 7 hours 49 minutes 11 seconds,0,0,0
27th, 7 hours 49 minutes 33 seconds,0,0,0
28th, 7 hours 49 minutes 56 seconds,0,0,0
29th, 7 hours 50 minutes 18 seconds,0,0,0
30th, 7 hours 50 minutes 41 seconds,0,0,0
31st, 8 hours 24 minutes 3 seconds,0,0,0
32nd, 8 hours 24 minutes 23 seconds,0,0,0
33rd, 8 hours 24 minutes 43 seconds,0,0,0
34th, 8 hours 58 minutes 4 seconds,0,0,0
35th, 9 hours 31 minutes 26 seconds,1,0,1
36th, 9 hours 31 minutes 48 seconds,0,0,0
37th, 9 hours 32 minutes 10 seconds,0,0,0
38th, 9 hours 32 minutes 33 seconds,0,0,0
39th, 9 hours 32 minutes 57 seconds,0,0,0
40th, 9 hours 33 minutes 20 seconds,0,0,0
41st, 9 hours 33 minutes 43 seconds,0,0,0
42nd, 10 hours 7 minutes 4 seconds,0,0,0
43rd, 10 hours 40 minutes 26 seconds,0,0,0
44th, 10 hours 40 minutes 47 seconds,0,0,0
45th, 10 hours 41 minutes 11 seconds,0,0,0
46th, 11 hours 14 minutes 33 seconds,0,0,0
47th, 11 hours 14 minutes 56 seconds,0,0,0
48th, 11 hours 48 minutes 18 seconds,0,0,0
49th, 11 hours 48 minutes 42 seconds,0,0,0
50th, 12 hours 22 minutes 3 seconds,0,0,0
51st, 13 hours 28 minutes 28 seconds,0,0,0
52nd, 13 hours 28 minutes 52 seconds,0,0,0
53rd, 13 hours 29 minutes 16 seconds,0,0,0
54th, 13 hours 29 minutes 40 seconds,0,0,0
55th, 13 hours 30 minutes 6 seconds,0,0,0
56th, 13 hours 30 minutes 31 seconds,0,0,0
57th, 13 hours 30 minutes 56 seconds,0,0,0
58th, 13 hours 31 minutes 20 seconds,0,0,0
59th, 13 hours 31 minutes 44 seconds,0,0,0
60th, 13 hours 32 minutes 8 seconds,1,0,1
61st, 13 hours 32 minutes 31 seconds,1,0,1
62nd, 13 hours 32 minutes 57 seconds,0,0,0
63rd, 13 hours 33 minutes 21 seconds,0,0,0
64th, 14 hours 6 minutes 44 seconds,0,0,0
65th, 14 hours 7 minutes 10 seconds,1,0,1
66th, 14 hours 40 minutes 35 seconds,0,0,0
67th, 14 hours 40 minutes 56 seconds,0,0,0
68th, 14 hours 41 minutes 20 seconds,1,0,1
69th, 14 hours 41 minutes 43 seconds,0,0,0
70th, 14 hours 42 minutes 8 seconds,1,0,1
71st, 14 hours 42 minutes 33 seconds,0,0,0
72nd, 15 hours 15 minutes 57 seconds,0,0,0
73rd, 15 hours 16 minutes 21 seconds,0,0,0
74th, 15 hours 16 minutes 45 seconds,0,0,0
75th, 15 hours 17 minutes 10 seconds,0,0,0
76th, 15 hours 17 minutes 34 seconds,1,0,1
77th, 15 hours 18 minutes 3 seconds,1,0,1
78th, 15 hours 18 minutes 31 seconds,1,0,1
79th, 15 hours 19 minutes 0 seconds,0,0,0
80th, 15 hours 19 minutes 26 seconds,0,0,0
81st, 15 hours 52 minutes 50 seconds,0,0,0
82nd, 16 hours 59 minutes 16 seconds,0,0,0
83rd, 16 hours 59 minutes 40 seconds,0,0,0
84th, 17 hours 33 minutes 7 seconds,0,0,0
85th, 17 hours 33 minutes 33 seconds,1,0,1
86th, 18 hours 7 minutes 1 seconds,0,0,0
87th, 18 hours 7 minutes 26 seconds,0,0,0
88th, 18 hours 7 minutes 52 seconds,0,0,0
89th, 18 hours 41 minutes 16 seconds,0,0,0
90th, 18 hours 41 minutes 43 seconds,0,0,0
91st, 18 hours 42 minutes 11 seconds,1,0,1
92nd, 18 hours 42 minutes 37 seconds,0,0,0
93rd, 19 hours 16 minutes 6 seconds,0,0,0
94th, 19 hours 16 minutes 35 seconds,0,0,0
95th, 19 hours 17 minutes 2 seconds,0,0,0
96th, 19 hours 50 minutes 31 seconds,1,0,1
97th, 19 hours 50 minutes 59 seconds,0,0,0
98th, 19 hours 51 minutes 27 seconds,0,0,0
99th, 20 hours 57 minutes 57 seconds,0,0,0
100th, 20 hours 58 minutes 27 seconds,0,0,0
101st, 20 hours 58 minutes 56 seconds,0,0,0
102nd, 20 hours 59 minutes 23 seconds,0,0,0
103rd, 21 hours 32 minutes 52 seconds,0,0,0
104th, 21 hours 33 minutes 20 seconds,0,0,0
105th, 21 hours 33 minutes 48 seconds,1,0,1
106th, 21 hours 34 minutes 16 seconds,0,0,0
107th, 22 hours 7 minutes 46 seconds,0,0,0
108th, 22 hours 8 minutes 15 seconds,0,0,0
109th, 22 hours 8 minutes 43 seconds,0,0,0
110th, 22 hours 9 minutes 12 seconds,0,0,0
111th, 22 hours 42 minutes 40 seconds,0,0,0
112th, 22 hours 43 minutes 8 seconds,0,0,0
113th, 22 hours 43 minutes 37 seconds,0,0,0
114th, 22 hours 44 minutes 8 seconds,0,0,0
115th, 23 hours 17 minutes 37 seconds,0,0,0
116th, 23 hours 18 minutes 4 seconds,0,0,0
117th, 23 hours 18 minutes 35 seconds,0,0,0
118th, 23 hours 19 minutes 3 seconds,0,0,0
119th, 23 hours 19 minutes 32 seconds,0,0,0
120th, 23 hours 20 minutes 0 seconds,0,0,0
121st, 23 hours 20 minutes 30 seconds,0,0,0
122nd, 23 hours 54 minutes 0 seconds,0,0,0
123rd, 23 hours 54 minutes 28 seconds,0,0,0
124th, 23 hours 54 minutes 59 seconds,0,0,0
125th, 23 hours 55 minutes 27 seconds,0,0,0
126th, 23 hours 55 minutes 58 seconds,0,0,0
127th, 23 hours 56 minutes 30 seconds,0,0,0
128th, 24 hours 30 minutes 0 seconds,0,0,0
