Generation,Time,All,Acceptable,Unacceptable
1st, 33 minutes 5 seconds,0,0,0
2nd, 33 minutes 12 seconds,0,0,0
3rd, 2 hours 24 minutes 25 seconds,0,0,0
4th, 2 hours 24 minutes 37 seconds,0,0,0
5th, 2 hours 24 minutes 49 seconds,0,0,0
6th, 2 hours 24 minutes 58 seconds,0,0,0
7th, 2 hours 25 minutes 7 seconds,0,0,0
8th, 2 hours 25 minutes 20 seconds,1,1,0
9th, 2 hours 58 minutes 32 seconds,0,0,0
10th, 2 hours 58 minutes 46 seconds,0,0,0
11th, 2 hours 58 minutes 58 seconds,0,0,0
12th, 3 hours 5 minutes 11 seconds,0,0,0
13th, 3 hours 5 minutes 28 seconds,0,0,0
14th, 3 hours 38 minutes 43 seconds,0,0,0
15th, 3 hours 39 minutes 0 seconds,0,0,0
16th, 3 hours 39 minutes 19 seconds,0,0,0
17th, 3 hours 39 minutes 39 seconds,0,0,0
18th, 4 hours 49 minutes 1 seconds,0,0,0
19th, 4 hours 49 minutes 22 seconds,0,0,0
20th, 5 hours 25 minutes 43 seconds,0,0,0
21st, 5 hours 26 minutes 3 seconds,0,0,0
22nd, 5 hours 44 minutes 25 seconds,1,0,1
23rd, 6 hours 8 minutes 47 seconds,1,0,1
24th, 7 hours 15 minutes 8 seconds,0,0,0
25th, 7 hours 15 minutes 28 seconds,0,0,0
26th, 7 hours 15 minutes 49 seconds,1,0,1
27th, 7 hours 49 minutes 11 seconds,0,0,0
28th, 8 hours 25 minutes 35 seconds,0,0,0
29th, 8 hours 25 minutes 56 seconds,0,0,0
30th, 8 hours 26 minutes 17 seconds,0,0,0
31st, 8 hours 26 minutes 37 seconds,0,0,0
32nd, 8 hours 26 minutes 58 seconds,0,0,0
33rd, 9 hours 9 minutes 20 seconds,0,0,0
34th, 9 hours 9 minutes 41 seconds,0,0,0
35th, 9 hours 10 minutes 4 seconds,0,0,0
36th, 9 hours 43 minutes 23 seconds,0,0,0
37th, 10 hours 16 minutes 46 seconds,0,0,0
38th, 10 hours 17 minutes 7 seconds,0,0,0
39th, 10 hours 17 minutes 29 seconds,0,0,0
40th, 10 hours 17 minutes 52 seconds,0,0,0
41st, 11 hours 24 minutes 16 seconds,0,0,0
42nd, 11 hours 57 minutes 39 seconds,0,0,0
43rd, 11 hours 58 minutes 1 seconds,0,0,0
44th, 12 hours 31 minutes 22 seconds,0,0,0
45th, 12 hours 31 minutes 46 seconds,0,0,0
46th, 12 hours 32 minutes 10 seconds,0,0,0
47th, 13 hours 38 minutes 35 seconds,1,1,0
48th, 13 hours 38 minutes 58 seconds,0,0,0
49th, 13 hours 39 minutes 22 seconds,0,0,0
50th, 14 hours 12 minutes 47 seconds,1,0,1
51st, 14 hours 13 minutes 12 seconds,0,0,0
52nd, 14 hours 13 minutes 37 seconds,0,0,0
53rd, 14 hours 14 minutes 0 seconds,0,0,0
54th, 14 hours 14 minutes 25 seconds,0,0,0
55th, 14 hours 20 minutes 51 seconds,0,0,0
56th, 14 hours 21 minutes 15 seconds,0,0,0
57th, 14 hours 54 minutes 42 seconds,0,0,0
58th, 15 hours 28 minutes 7 seconds,0,0,0
59th, 15 hours 28 minutes 32 seconds,1,0,1
60th, 15 hours 28 minutes 59 seconds,1,0,1
61st, 15 hours 29 minutes 24 seconds,0,0,0
62nd, 15 hours 29 minutes 49 seconds,0,0,0
63rd, 15 hours 30 minutes 15 seconds,0,0,0
64th, 16 hours 3 minutes 41 seconds,0,0,0
65th, 16 hours 4 minutes 7 seconds,0,0,0
66th, 16 hours 37 minutes 34 seconds,0,0,0
67th, 16 hours 37 minutes 59 seconds,0,0,0
68th, 17 hours 11 minutes 26 seconds,0,0,0
69th, 17 hours 44 minutes 54 seconds,0,0,0
70th, 17 hours 45 minutes 21 seconds,0,0,0
71st, 17 hours 45 minutes 45 seconds,0,0,0
72nd, 17 hours 46 minutes 12 seconds,0,0,0
73rd, 17 hours 46 minutes 39 seconds,1,0,1
74th, 17 hours 47 minutes 6 seconds,0,0,0
75th, 17 hours 53 minutes 33 seconds,0,0,0
76th, 19 hours 0 seconds,0,0,0
77th, 19 hours 29 seconds,0,0,0
78th, 19 hours 57 seconds,0,0,0
79th, 19 hours 1 minutes 23 seconds,0,0,0
80th, 19 hours 1 minutes 53 seconds,0,0,0
81st, 19 hours 35 minutes 23 seconds,1,0,1
82nd, 19 hours 41 minutes 51 seconds,0,0,0
83rd, 20 hours 15 minutes 19 seconds,0,0,0
84th, 20 hours 15 minutes 46 seconds,0,0,0
85th, 20 hours 49 minutes 15 seconds,0,0,0
86th, 23 hours 1 minutes 41 seconds,1,0,1
87th, 23 hours 2 minutes 8 seconds,0,0,0
88th, 23 hours 2 minutes 35 seconds,0,0,0
89th, 23 hours 3 minutes 4 seconds,0,0,0
90th, 23 hours 36 minutes 31 seconds,0,0,0
91st, 23 hours 36 minutes 58 seconds,0,0,0
92nd, 24 hours 43 minutes 24 seconds,0,0,0
