Generation,Time,All,Acceptable,Unacceptable
1st, 33 minutes 5 seconds,0,0,0
2nd, 33 minutes 11 seconds,0,0,0
3rd, 1 hours 39 minutes 25 seconds,0,0,0
4th, 1 hours 39 minutes 39 seconds,0,0,0
5th, 1 hours 39 minutes 51 seconds,0,0,0
6th, 2 hours 13 minutes 7 seconds,0,0,0
7th, 2 hours 46 minutes 22 seconds,1,0,1
8th, 2 hours 46 minutes 35 seconds,0,0,0
9th, 3 hours 19 minutes 51 seconds,0,0,0
10th, 3 hours 53 minutes 6 seconds,0,0,0
11th, 4 hours 26 minutes 25 seconds,0,0,0
12th, 4 hours 26 minutes 44 seconds,1,1,0
13th, 5 hours 3 seconds,0,0,0
14th, 5 hours 20 seconds,0,0,0
15th, 5 hours 40 seconds,0,0,0
16th, 5 hours 34 minutes 0 seconds,0,0,0
17th, 7 hours 16 minutes 20 seconds,0,0,0
18th, 7 hours 16 minutes 42 seconds,0,0,0
19th, 7 hours 17 minutes 2 seconds,0,0,0
20th, 8 hours 23 minutes 23 seconds,2,0,2
21st, 8 hours 23 minutes 43 seconds,0,0,0
22nd, 8 hours 57 minutes 3 seconds,0,0,0
23rd, 8 hours 57 minutes 27 seconds,0,0,0
24th, 9 hours 30 minutes 49 seconds,0,0,0
25th, 10 hours 4 minutes 12 seconds,0,0,0
26th, 10 hours 37 minutes 39 seconds,0,0,0
27th, 11 hours 11 minutes 6 seconds,0,0,0
28th, 11 hours 44 minutes 31 seconds,0,0,0
29th, 11 hours 45 minutes 0 seconds,0,0,0
30th, 12 hours 18 minutes 28 seconds,0,0,0
31st, 12 hours 18 minutes 54 seconds,0,0,0
32nd, 12 hours 19 minutes 21 seconds,0,0,0
33rd, 12 hours 19 minutes 47 seconds,0,0,0
34th, 12 hours 20 minutes 15 seconds,0,0,0
35th, 12 hours 20 minutes 47 seconds,0,0,0
36th, 12 hours 21 minutes 18 seconds,0,0,0
37th, 12 hours 21 minutes 43 seconds,0,0,0
38th, 12 hours 22 minutes 11 seconds,0,0,0
39th, 12 hours 55 minutes 42 seconds,0,0,0
40th, 12 hours 56 minutes 12 seconds,0,0,0
41st, 13 hours 29 minutes 43 seconds,0,0,0
42nd, 14 hours 3 minutes 13 seconds,0,0,0
43rd, 14 hours 3 minutes 42 seconds,0,0,0
44th, 14 hours 4 minutes 11 seconds,0,0,0
45th, 15 hours 10 minutes 37 seconds,1,0,1
46th, 15 hours 11 minutes 2 seconds,1,0,1
47th, 15 hours 11 minutes 28 seconds,1,0,1
48th, 15 hours 44 minutes 52 seconds,1,0,1
49th, 15 hours 45 minutes 13 seconds,0,0,0
50th, 16 hours 18 minutes 39 seconds,0,0,0
51st, 16 hours 52 minutes 5 seconds,0,0,0
52nd, 17 hours 25 minutes 30 seconds,0,0,0
53rd, 18 hours 31 minutes 53 seconds,0,0,0
54th, 18 hours 32 minutes 15 seconds,0,0,0
55th, 18 hours 32 minutes 39 seconds,0,0,0
56th, 19 hours 6 minutes 5 seconds,0,0,0
57th, 19 hours 6 minutes 30 seconds,0,0,0
58th, 20 hours 12 minutes 57 seconds,0,0,0
59th, 20 hours 46 minutes 24 seconds,0,0,0
60th, 20 hours 46 minutes 54 seconds,0,0,0
61st, 20 hours 47 minutes 20 seconds,0,0,0
62nd, 20 hours 47 minutes 44 seconds,0,0,0
63rd, 20 hours 48 minutes 10 seconds,0,0,0
64th, 20 hours 48 minutes 36 seconds,0,0,0
65th, 20 hours 49 minutes 1 seconds,0,0,0
66th, 20 hours 49 minutes 27 seconds,0,0,0
67th, 20 hours 49 minutes 54 seconds,0,0,0
68th, 21 hours 23 minutes 22 seconds,0,0,0
69th, 21 hours 23 minutes 51 seconds,0,0,0
70th, 21 hours 24 minutes 19 seconds,0,0,0
71st, 21 hours 24 minutes 51 seconds,0,0,0
72nd, 21 hours 25 minutes 21 seconds,0,0,0
73rd, 22 hours 31 minutes 51 seconds,0,0,0
74th, 23 hours 5 minutes 19 seconds,0,0,0
75th, 23 hours 5 minutes 47 seconds,0,0,0
76th, 23 hours 6 minutes 12 seconds,0,0,0
77th, 23 hours 39 minutes 40 seconds,0,0,0
78th, 24 hours 13 minutes 7 seconds,0,0,0
