Generation,Time,All,Acceptable,Unacceptable
1st, 5 seconds,0,0,0
2nd, 12 seconds,0,0,0
3rd, 25 seconds,0,0,0
4th, 38 seconds,0,0,0
5th, 50 seconds,0,0,0
6th, 1 minutes 4 seconds,0,0,0
7th, 1 hours 7 minutes 17 seconds,0,0,0
8th, 1 hours 7 minutes 32 seconds,0,0,0
9th, 1 hours 40 minutes 47 seconds,0,0,0
10th, 1 hours 41 minutes 7 seconds,1,0,1
11th, 1 hours 41 minutes 23 seconds,0,0,0
12th, 1 hours 41 minutes 41 seconds,0,0,0
13th, 2 hours 15 minutes 2 seconds,0,0,0
14th, 2 hours 15 minutes 24 seconds,0,0,0
15th, 2 hours 15 minutes 45 seconds,0,0,0
16th, 2 hours 16 minutes 8 seconds,0,0,0
17th, 2 hours 16 minutes 30 seconds,0,0,0
18th, 2 hours 16 minutes 50 seconds,0,0,0
19th, 2 hours 50 minutes 12 seconds,0,0,0
20th, 2 hours 50 minutes 36 seconds,0,0,0
21st, 3 hours 23 minutes 58 seconds,0,0,0
22nd, 3 hours 57 minutes 21 seconds,0,0,0
23rd, 3 hours 57 minutes 45 seconds,0,0,0
24th, 4 hours 31 minutes 9 seconds,0,0,0
25th, 4 hours 31 minutes 31 seconds,0,0,0
26th, 5 hours 4 minutes 56 seconds,0,0,0
27th, 5 hours 38 minutes 20 seconds,0,0,0
28th, 5 hours 38 minutes 43 seconds,0,0,0
29th, 6 hours 12 minutes 8 seconds,0,0,0
30th, 6 hours 12 minutes 33 seconds,0,0,0
31st, 6 hours 12 minutes 56 seconds,0,0,0
32nd, 6 hours 46 minutes 19 seconds,1,0,1
33rd, 6 hours 46 minutes 44 seconds,0,0,0
34th, 7 hours 20 minutes 8 seconds,0,0,0
35th, 7 hours 53 minutes 30 seconds,0,0,0
36th, 7 hours 53 minutes 55 seconds,0,0,0
37th, 8 hours 27 minutes 20 seconds,1,0,1
38th, 9 hours 42 seconds,0,0,0
39th, 9 hours 1 minutes 8 seconds,0,0,0
40th, 9 hours 34 minutes 33 seconds,0,0,0
41st, 9 hours 34 minutes 56 seconds,0,0,0
42nd, 10 hours 8 minutes 18 seconds,0,0,0
43rd, 10 hours 8 minutes 43 seconds,0,0,0
44th, 10 hours 9 minutes 6 seconds,0,0,0
45th, 10 hours 9 minutes 27 seconds,0,0,0
46th, 10 hours 42 minutes 51 seconds,0,0,0
47th, 10 hours 43 minutes 17 seconds,0,0,0
48th, 10 hours 43 minutes 42 seconds,0,0,0
49th, 10 hours 44 minutes 6 seconds,0,0,0
50th, 10 hours 44 minutes 32 seconds,0,0,0
51st, 10 hours 44 minutes 58 seconds,1,0,1
52nd, 11 hours 51 minutes 22 seconds,0,0,0
53rd, 11 hours 51 minutes 42 seconds,0,0,0
54th, 12 hours 58 minutes 5 seconds,0,0,0
55th, 12 hours 58 minutes 27 seconds,0,0,0
56th, 12 hours 58 minutes 50 seconds,1,0,1
57th, 12 hours 59 minutes 14 seconds,0,0,0
58th, 13 hours 32 minutes 37 seconds,0,0,0
59th, 13 hours 33 minutes 1 seconds,0,0,0
60th, 13 hours 33 minutes 27 seconds,0,0,0
61st, 13 hours 33 minutes 48 seconds,0,0,0
62nd, 13 hours 34 minutes 14 seconds,0,0,0
63rd, 13 hours 34 minutes 38 seconds,1,0,1
64th, 14 hours 8 minutes 3 seconds,0,0,0
65th, 14 hours 8 minutes 29 seconds,0,0,0
66th, 14 hours 41 minutes 55 seconds,0,0,0
67th, 14 hours 42 minutes 20 seconds,0,0,0
68th, 15 hours 15 minutes 46 seconds,0,0,0
69th, 15 hours 16 minutes 11 seconds,0,0,0
70th, 15 hours 16 minutes 38 seconds,0,0,0
71st, 15 hours 50 minutes 6 seconds,0,0,0
72nd, 15 hours 50 minutes 33 seconds,0,0,0
73rd, 16 hours 24 minutes 0 seconds,0,0,0
74th, 16 hours 24 minutes 26 seconds,0,0,0
75th, 16 hours 24 minutes 54 seconds,0,0,0
76th, 16 hours 25 minutes 22 seconds,0,0,0
77th, 16 hours 25 minutes 51 seconds,1,0,1
78th, 17 hours 32 minutes 17 seconds,0,0,0
79th, 18 hours 5 minutes 45 seconds,0,0,0
80th, 18 hours 39 minutes 15 seconds,0,0,0
81st, 18 hours 39 minutes 45 seconds,0,0,0
82nd, 19 hours 13 minutes 13 seconds,0,0,0
83rd, 19 hours 13 minutes 41 seconds,1,0,1
84th, 19 hours 14 minutes 9 seconds,1,0,1
