Generation,Time,All,Acceptable,Unacceptable
1st, 6 minutes 48 seconds,1,1,0
2nd, 19 minutes 30 seconds,3,2,1
3rd, 2 hours 5 minutes 47 seconds,0,0,0
4th, 2 hours 10 minutes 2 seconds,4,3,1
5th, 2 hours 17 minutes 12 seconds,1,1,0
6th, 2 hours 27 minutes 28 seconds,2,1,1
7th, 2 hours 34 minutes 50 seconds,2,2,0
8th, 2 hours 51 minutes 15 seconds,2,1,1
9th, 3 hours 32 minutes 21 seconds,2,2,0
10th, 3 hours 43 minutes 9 seconds,1,1,0
11th, 4 hours 11 minutes 45 seconds,1,0,1
12th, 4 hours 49 minutes 22 seconds,0,0,0
13th, 5 hours 3 minutes 2 seconds,2,0,2
14th, 5 hours 7 minutes 41 seconds,0,0,0
15th, 5 hours 18 minutes 17 seconds,1,1,0
16th, 5 hours 28 minutes 58 seconds,1,0,1
17th, 5 hours 30 minutes 31 seconds,2,0,2
18th, 6 hours 5 minutes 13 seconds,0,0,0
19th, 6 hours 6 minutes 55 seconds,1,0,1
20th, 6 hours 11 minutes 38 seconds,2,0,2
21st, 6 hours 22 minutes 16 seconds,1,0,1
22nd, 6 hours 36 minutes 5 seconds,1,1,0
23rd, 7 hours 4 minutes 45 seconds,6,3,3
24th, 7 hours 36 minutes 25 seconds,1,0,1
25th, 7 hours 59 minutes 9 seconds,1,1,0
26th, 8 hours 30 minutes 51 seconds,0,0,0
27th, 9 hours 8 minutes 53 seconds,2,2,0
28th, 10 hours 13 minutes 44 seconds,0,0,0
29th, 11 hours 35 seconds,0,0,0
30th, 11 hours 47 minutes 21 seconds,2,0,2
31st, 13 hours 1 minutes 15 seconds,4,3,1
32nd, 14 hours 12 minutes 9 seconds,4,0,4
33rd, 15 hours 13 minutes 59 seconds,3,0,3
34th, 16 hours 3 minutes 45 seconds,1,1,0
35th, 16 hours 53 minutes 36 seconds,1,1,0
36th, 17 hours 43 minutes 27 seconds,2,1,1
37th, 18 hours 39 minutes 16 seconds,1,1,0
38th, 19 hours 8 minutes 9 seconds,1,0,1
39th, 19 hours 37 minutes 14 seconds,1,0,1
40th, 20 hours 15 minutes 2 seconds,0,0,0
41st, 20 hours 55 minutes 59 seconds,1,0,1
42nd, 21 hours 36 minutes 43 seconds,1,0,1
43rd, 22 hours 29 minutes 41 seconds,1,0,1
44th, 22 hours 40 minutes 54 seconds,1,0,1
45th, 23 hours 9 minutes 47 seconds,2,0,2
46th, 23 hours 41 minutes 47 seconds,2,1,1
47th, 24 hours 10 minutes 40 seconds,2,1,1
48th, 24 hours 24 minutes 41 seconds,0,0,0
49th, 24 hours 47 minutes 25 seconds,3,0,3
50th, 25 hours 22 minutes 8 seconds,1,0,1
51st, 26 hours 6 minutes 8 seconds,1,1,0
52nd, 26 hours 28 minutes 56 seconds,0,0,0
53rd, 27 hours 3 minutes 46 seconds,2,1,1
54th, 27 hours 32 minutes 40 seconds,6,0,6
55th, 28 hours 1 minutes 38 seconds,0,0,0
56th, 28 hours 20 minutes 29 seconds,2,1,1
57th, 28 hours 46 minutes 26 seconds,2,1,1
58th, 29 hours 6 minutes 23 seconds,2,0,2
59th, 29 hours 17 minutes 20 seconds,0,0,0
60th, 30 hours 4 minutes 10 seconds,2,2,0
61st, 30 hours 33 minutes 10 seconds,4,1,3
62nd, 31 hours 8 minutes 1 seconds,0,0,0
63rd, 31 hours 48 minutes 45 seconds,4,2,2
64th, 31 hours 55 minutes 1 seconds,1,0,1
