Generation,Time,All,Acceptable,Unacceptable
1st, 33 seconds,1,1,0
2nd, 1 minutes 3 seconds,0,0,0
3rd, 5 minutes 18 seconds,1,1,0
4th, 9 minutes 33 seconds,1,1,0
5th, 16 minutes 45 seconds,2,1,1
6th, 33 minutes 0 seconds,1,1,0
7th, 46 minutes 22 seconds,1,0,1
8th, 1 hours 14 minutes 52 seconds,0,0,0
9th, 1 hours 22 minutes 24 seconds,1,0,1
10th, 1 hours 32 minutes 55 seconds,0,0,0
11th, 1 hours 43 minutes 36 seconds,2,2,0
12th, 2 hours 3 minutes 16 seconds,1,1,0
13th, 2 hours 16 minutes 54 seconds,2,2,0
14th, 2 hours 24 minutes 34 seconds,1,1,0
15th, 2 hours 32 minutes 16 seconds,1,0,1
16th, 2 hours 42 minutes 58 seconds,1,0,1
17th, 2 hours 53 minutes 51 seconds,3,2,1
18th, 3 hours 10 minutes 32 seconds,2,0,2
19th, 3 hours 12 minutes 19 seconds,1,0,1
20th, 3 hours 23 minutes 10 seconds,2,0,2
21st, 3 hours 27 minutes 54 seconds,2,0,2
22nd, 3 hours 41 minutes 35 seconds,2,1,1
23rd, 4 hours 25 minutes 29 seconds,0,0,0
24th, 4 hours 48 minutes 14 seconds,0,0,0
25th, 5 hours 20 minutes 6 seconds,3,1,2
26th, 5 hours 48 minutes 46 seconds,1,0,1
27th, 6 hours 14 minutes 24 seconds,4,2,2
28th, 7 hours 4 minutes 10 seconds,4,1,3
29th, 7 hours 35 minutes 53 seconds,5,1,4
30th, 8 hours 10 minutes 35 seconds,2,0,2
31st, 9 hours 6 minutes 19 seconds,1,0,1
32nd, 9 hours 53 minutes 9 seconds,2,2,0
33rd, 10 hours 22 minutes 10 seconds,1,0,1
34th, 10 hours 47 minutes 59 seconds,2,1,1
35th, 11 hours 13 minutes 59 seconds,2,0,2
36th, 11 hours 36 minutes 49 seconds,0,0,0
37th, 12 hours 23 minutes 45 seconds,3,0,3
38th, 12 hours 31 minutes 37 seconds,3,1,2
39th, 12 hours 48 minutes 24 seconds,1,1,0
40th, 13 hours 8 minutes 24 seconds,1,0,1
41st, 13 hours 19 minutes 12 seconds,1,0,1
42nd, 13 hours 24 minutes 3 seconds,2,0,2
43rd, 13 hours 46 minutes 57 seconds,1,0,1
44th, 14 hours 6 minutes 55 seconds,0,0,0
45th, 14 hours 21 minutes 1 seconds,0,0,0
46th, 15 hours 1 minutes 59 seconds,3,2,1
47th, 15 hours 30 minutes 59 seconds,3,2,1
48th, 16 hours 8 minutes 55 seconds,2,1,1
49th, 16 hours 52 minutes 48 seconds,2,0,2
50th, 17 hours 54 minutes 38 seconds,1,0,1
51st, 18 hours 35 minutes 44 seconds,1,0,1
52nd, 19 hours 28 minutes 43 seconds,2,0,2
53rd, 20 hours 27 minutes 35 seconds,0,0,0
54th, 20 hours 59 minutes 26 seconds,3,2,1
55th, 21 hours 49 minutes 10 seconds,0,0,0
56th, 22 hours 35 minutes 56 seconds,2,0,2
57th, 23 hours 7 minutes 51 seconds,1,0,1
58th, 23 hours 37 minutes 3 seconds,3,1,2
59th, 23 hours 59 minutes 57 seconds,3,0,3
60th, 24 hours 37 minutes 47 seconds,3,0,3
