Generation,Time,All,Acceptable,Unacceptable
1st, 8 seconds,0,0,0
2nd, 16 seconds,1,0,1
3rd, 26 seconds,0,0,0
4th, 36 seconds,1,0,1
5th, 49 seconds,0,0,0
6th, 1 minutes 5 seconds,2,0,2
7th, 1 minutes 15 seconds,0,0,0
8th, 1 minutes 29 seconds,2,2,0
9th, 1 minutes 41 seconds,0,0,0
10th, 1 minutes 53 seconds,1,0,1
11th, 2 minutes 5 seconds,1,0,1
12th, 2 minutes 18 seconds,2,0,2
13th, 2 minutes 34 seconds,1,0,1
14th, 2 minutes 48 seconds,3,0,3
15th, 3 minutes 1 seconds,0,0,0
16th, 3 minutes 17 seconds,1,0,1
17th, 3 minutes 30 seconds,0,0,0
18th, 3 minutes 43 seconds,2,0,2
19th, 3 minutes 58 seconds,0,0,0
20th, 4 minutes 17 seconds,2,0,2
21st, 4 minutes 34 seconds,0,0,0
22nd, 4 minutes 53 seconds,1,0,1
23rd, 5 minutes 10 seconds,2,0,2
24th, 5 minutes 29 seconds,2,0,2
25th, 5 minutes 46 seconds,0,0,0
26th, 6 minutes 0 seconds,0,0,0
27th, 6 minutes 13 seconds,0,0,0
28th, 6 minutes 24 seconds,0,0,0
29th, 6 minutes 37 seconds,0,0,0
30th, 6 minutes 53 seconds,0,0,0
31st, 7 minutes 9 seconds,2,0,2
32nd, 7 minutes 30 seconds,1,0,1
33rd, 7 minutes 48 seconds,0,0,0
34th, 8 minutes 8 seconds,0,0,0
35th, 8 minutes 32 seconds,0,0,0
36th, 8 minutes 58 seconds,1,0,1
37th, 9 minutes 19 seconds,0,0,0
38th, 9 minutes 40 seconds,1,0,1
39th, 10 minutes 6 seconds,2,0,2
40th, 10 minutes 22 seconds,1,0,1
41st, 10 minutes 35 seconds,0,0,0
42nd, 10 minutes 47 seconds,1,0,1
43rd, 11 minutes 1 seconds,0,0,0
44th, 11 minutes 15 seconds,3,0,3
45th, 11 minutes 26 seconds,4,0,4
46th, 11 minutes 39 seconds,0,0,0
47th, 11 minutes 53 seconds,1,0,1
48th, 12 minutes 3 seconds,1,0,1
49th, 12 minutes 12 seconds,2,0,2
50th, 12 minutes 27 seconds,0,0,0
51st, 12 minutes 38 seconds,1,0,1
52nd, 12 minutes 52 seconds,1,0,1
