Generation,Time,All,Acceptable,Unacceptable
1st, 8 seconds,0,0,0
2nd, 17 seconds,1,0,1
3rd, 28 seconds,0,0,0
4th, 38 seconds,1,0,1
5th, 52 seconds,0,0,0
6th, 1 minutes 4 seconds,1,0,1
7th, 1 minutes 20 seconds,3,0,3
8th, 1 minutes 35 seconds,1,0,1
9th, 1 minutes 47 seconds,1,0,1
10th, 2 minutes 0 seconds,0,0,0
11th, 2 minutes 13 seconds,0,0,0
12th, 2 minutes 28 seconds,0,0,0
13th, 2 minutes 35 seconds,0,0,0
14th, 2 minutes 44 seconds,0,0,0
15th, 2 minutes 58 seconds,2,0,2
16th, 3 minutes 11 seconds,1,1,0
17th, 3 minutes 25 seconds,1,0,1
18th, 3 minutes 35 seconds,0,0,0
19th, 3 minutes 51 seconds,0,0,0
20th, 4 minutes 8 seconds,0,0,0
21st, 4 minutes 20 seconds,2,0,2
22nd, 4 minutes 29 seconds,1,0,1
23rd, 4 minutes 42 seconds,1,0,1
24th, 4 minutes 54 seconds,0,0,0
25th, 5 minutes 8 seconds,0,0,0
26th, 5 minutes 28 seconds,0,0,0
27th, 5 minutes 49 seconds,1,0,1
28th, 6 minutes 6 seconds,1,0,1
29th, 6 minutes 21 seconds,0,0,0
30th, 6 minutes 41 seconds,0,0,0
31st, 6 minutes 58 seconds,0,0,0
32nd, 7 minutes 18 seconds,1,0,1
33rd, 7 minutes 38 seconds,0,0,0
34th, 7 minutes 59 seconds,0,0,0
35th, 8 minutes 23 seconds,1,1,0
36th, 8 minutes 43 seconds,2,0,2
37th, 9 minutes 2 seconds,0,0,0
38th, 9 minutes 21 seconds,0,0,0
39th, 9 minutes 38 seconds,1,0,1
40th, 9 minutes 54 seconds,1,0,1
41st, 10 minutes 8 seconds,1,0,1
42nd, 10 minutes 23 seconds,0,0,0
43rd, 10 minutes 35 seconds,1,0,1
44th, 10 minutes 51 seconds,0,0,0
45th, 11 minutes 6 seconds,1,0,1
46th, 11 minutes 21 seconds,0,0,0
47th, 11 minutes 40 seconds,0,0,0
48th, 11 minutes 53 seconds,0,0,0
