Generation,Time,All,Acceptable,Unacceptable
1st, 11 seconds,0,0,0
2nd, 19 seconds,0,0,0
3rd, 37 seconds,0,0,0
4th, 54 seconds,1,0,1
5th, 1 minutes 13 seconds,1,0,1
6th, 1 minutes 29 seconds,0,0,0
7th, 1 minutes 44 seconds,1,1,0
8th, 2 minutes 2 seconds,1,1,0
9th, 2 minutes 18 seconds,2,0,2
10th, 2 minutes 33 seconds,4,1,3
11th, 2 minutes 50 seconds,1,0,1
12th, 3 minutes 5 seconds,1,0,1
13th, 3 minutes 20 seconds,0,0,0
14th, 3 minutes 39 seconds,0,0,0
15th, 3 minutes 55 seconds,0,0,0
16th, 4 minutes 13 seconds,0,0,0
17th, 4 minutes 34 seconds,1,0,1
18th, 4 minutes 53 seconds,0,0,0
19th, 5 minutes 13 seconds,1,0,1
20th, 5 minutes 33 seconds,1,0,1
21st, 5 minutes 53 seconds,1,0,1
22nd, 6 minutes 16 seconds,0,0,0
23rd, 6 minutes 36 seconds,2,0,2
24th, 6 minutes 56 seconds,0,0,0
25th, 7 minutes 15 seconds,1,0,1
26th, 7 minutes 37 seconds,0,0,0
27th, 7 minutes 56 seconds,0,0,0
28th, 8 minutes 18 seconds,0,0,0
29th, 8 minutes 44 seconds,0,0,0
30th, 9 minutes 4 seconds,0,0,0
31st, 9 minutes 23 seconds,0,0,0
32nd, 9 minutes 42 seconds,0,0,0
33rd, 10 minutes 2 seconds,0,0,0
34th, 10 minutes 23 seconds,0,0,0
35th, 10 minutes 40 seconds,0,0,0
36th, 10 minutes 59 seconds,0,0,0
37th, 11 minutes 21 seconds,1,0,1
38th, 11 minutes 43 seconds,0,0,0
39th, 12 minutes 5 seconds,1,0,1
40th, 12 minutes 26 seconds,0,0,0
41st, 12 minutes 52 seconds,0,0,0
42nd, 13 minutes 13 seconds,0,0,0
43rd, 13 minutes 39 seconds,0,0,0
44th, 13 minutes 58 seconds,1,0,1
45th, 14 minutes 14 seconds,1,0,1
46th, 14 minutes 36 seconds,1,0,1
47th, 14 minutes 58 seconds,0,0,0
48th, 15 minutes 25 seconds,2,0,2
49th, 15 minutes 47 seconds,0,0,0
50th, 16 minutes 6 seconds,1,0,1
51st, 16 minutes 25 seconds,0,0,0
52nd, 16 minutes 49 seconds,0,0,0
53rd, 17 minutes 9 seconds,1,0,1
54th, 17 minutes 38 seconds,0,0,0
55th, 17 minutes 55 seconds,0,0,0
56th, 18 minutes 17 seconds,1,0,1
57th, 18 minutes 40 seconds,0,0,0
58th, 19 minutes 4 seconds,1,0,1
59th, 19 minutes 27 seconds,0,0,0
60th, 19 minutes 47 seconds,2,0,2
61st, 20 minutes 5 seconds,0,0,0
62nd, 20 minutes 25 seconds,2,0,2
63rd, 20 minutes 45 seconds,1,0,1
64th, 21 minutes 4 seconds,0,0,0
65th, 21 minutes 26 seconds,1,0,1
66th, 21 minutes 45 seconds,0,0,0
67th, 22 minutes 6 seconds,0,0,0
68th, 22 minutes 25 seconds,1,0,1
69th, 22 minutes 40 seconds,0,0,0
70th, 22 minutes 58 seconds,0,0,0
71st, 23 minutes 19 seconds,1,0,1
72nd, 23 minutes 43 seconds,3,0,3
73rd, 24 minutes 0 seconds,0,0,0
74th, 24 minutes 23 seconds,0,0,0
75th, 24 minutes 45 seconds,1,0,1
76th, 25 minutes 6 seconds,0,0,0
77th, 25 minutes 23 seconds,0,0,0
78th, 25 minutes 43 seconds,0,0,0
79th, 25 minutes 59 seconds,0,0,0
80th, 26 minutes 21 seconds,1,0,1
81st, 26 minutes 38 seconds,0,0,0
82nd, 26 minutes 57 seconds,1,0,1
83rd, 27 minutes 14 seconds,0,0,0
84th, 27 minutes 32 seconds,0,0,0
85th, 27 minutes 51 seconds,0,0,0
86th, 28 minutes 9 seconds,0,0,0
87th, 28 minutes 27 seconds,0,0,0
88th, 28 minutes 43 seconds,1,0,1
89th, 28 minutes 58 seconds,1,0,1
90th, 29 minutes 16 seconds,0,0,0
91st, 29 minutes 36 seconds,2,0,2
92nd, 29 minutes 57 seconds,1,0,1
93rd, 30 minutes 19 seconds,0,0,0
94th, 30 minutes 40 seconds,2,0,2
95th, 31 minutes 5 seconds,1,0,1
96th, 31 minutes 27 seconds,0,0,0
97th, 31 minutes 44 seconds,0,0,0
98th, 32 minutes 0 seconds,0,0,0
99th, 32 minutes 11 seconds,0,0,0
100th, 32 minutes 27 seconds,1,0,1
101st, 32 minutes 41 seconds,0,0,0
102nd, 33 minutes 0 seconds,0,0,0
103rd, 33 minutes 12 seconds,1,0,1
104th, 33 minutes 24 seconds,0,0,0
105th, 33 minutes 40 seconds,1,0,1
106th, 33 minutes 49 seconds,0,0,0
107th, 34 minutes 0 seconds,0,0,0
108th, 34 minutes 14 seconds,0,0,0
109th, 34 minutes 25 seconds,0,0,0
110th, 34 minutes 35 seconds,0,0,0
111th, 34 minutes 50 seconds,0,0,0
112th, 35 minutes 2 seconds,1,0,1
113th, 35 minutes 17 seconds,0,0,0
114th, 35 minutes 29 seconds,0,0,0
115th, 35 minutes 45 seconds,0,0,0
116th, 36 minutes 4 seconds,0,0,0
117th, 36 minutes 21 seconds,1,0,1
118th, 36 minutes 38 seconds,1,0,1
119th, 36 minutes 51 seconds,0,0,0
120th, 37 minutes 0 seconds,0,0,0
121st, 37 minutes 10 seconds,0,0,0
122nd, 37 minutes 22 seconds,0,0,0
123rd, 37 minutes 32 seconds,0,0,0
124th, 37 minutes 43 seconds,0,0,0
125th, 37 minutes 55 seconds,1,0,1
126th, 38 minutes 9 seconds,1,0,1
127th, 38 minutes 21 seconds,1,0,1
128th, 38 minutes 34 seconds,0,0,0
129th, 38 minutes 49 seconds,0,0,0
130th, 39 minutes 1 seconds,0,0,0
131st, 39 minutes 14 seconds,0,0,0
132nd, 39 minutes 25 seconds,0,0,0
133rd, 39 minutes 36 seconds,0,0,0
134th, 39 minutes 47 seconds,1,0,1
135th, 39 minutes 57 seconds,1,0,1
136th, 40 minutes 8 seconds,1,0,1
137th, 40 minutes 19 seconds,0,0,0
138th, 40 minutes 29 seconds,0,0,0
139th, 40 minutes 39 seconds,0,0,0
140th, 40 minutes 49 seconds,0,0,0
141st, 40 minutes 58 seconds,0,0,0
142nd, 41 minutes 7 seconds,0,0,0
143rd, 41 minutes 17 seconds,0,0,0
144th, 41 minutes 29 seconds,0,0,0
145th, 41 minutes 38 seconds,1,0,1
146th, 41 minutes 48 seconds,0,0,0
147th, 41 minutes 59 seconds,1,0,1
148th, 42 minutes 9 seconds,0,0,0
149th, 42 minutes 19 seconds,1,0,1
150th, 42 minutes 30 seconds,1,0,1
151st, 42 minutes 42 seconds,1,0,1
152nd, 42 minutes 54 seconds,1,0,1
153rd, 43 minutes 8 seconds,1,0,1
154th, 43 minutes 17 seconds,0,0,0
155th, 43 minutes 29 seconds,1,0,1
156th, 43 minutes 39 seconds,0,0,0
157th, 43 minutes 48 seconds,0,0,0
158th, 43 minutes 55 seconds,0,0,0
159th, 44 minutes 7 seconds,2,0,2
160th, 44 minutes 22 seconds,1,0,1
161st, 44 minutes 36 seconds,1,0,1
162nd, 44 minutes 46 seconds,0,0,0
163rd, 44 minutes 58 seconds,0,0,0
164th, 45 minutes 9 seconds,0,0,0
165th, 45 minutes 21 seconds,0,0,0
166th, 45 minutes 33 seconds,0,0,0
167th, 45 minutes 44 seconds,0,0,0
168th, 45 minutes 54 seconds,0,0,0
169th, 46 minutes 7 seconds,0,0,0
170th, 46 minutes 16 seconds,0,0,0
171st, 46 minutes 23 seconds,0,0,0
172nd, 46 minutes 32 seconds,0,0,0
173rd, 46 minutes 40 seconds,0,0,0
174th, 46 minutes 51 seconds,1,0,1
175th, 47 minutes 1 seconds,1,0,1
176th, 47 minutes 12 seconds,0,0,0
177th, 47 minutes 23 seconds,0,0,0
178th, 47 minutes 34 seconds,0,0,0
179th, 47 minutes 44 seconds,0,0,0
180th, 47 minutes 53 seconds,1,0,1
181st, 48 minutes 3 seconds,2,0,2
182nd, 48 minutes 14 seconds,1,0,1
183rd, 48 minutes 25 seconds,0,0,0
184th, 48 minutes 36 seconds,0,0,0
185th, 48 minutes 45 seconds,0,0,0
186th, 48 minutes 54 seconds,0,0,0
187th, 49 minutes 4 seconds,0,0,0
188th, 49 minutes 15 seconds,0,0,0
189th, 49 minutes 25 seconds,0,0,0
190th, 49 minutes 36 seconds,0,0,0
191st, 49 minutes 48 seconds,0,0,0
192nd, 49 minutes 59 seconds,0,0,0
193rd, 50 minutes 12 seconds,0,0,0
194th, 50 minutes 25 seconds,1,0,1
195th, 50 minutes 37 seconds,0,0,0
