Generation,Time,All,Acceptable,Unacceptable
1st, 7 seconds,0,0,0
2nd, 16 seconds,1,1,0
3rd, 26 seconds,1,0,1
4th, 37 seconds,0,0,0
5th, 49 seconds,0,0,0
6th, 1 minutes 1 seconds,0,0,0
7th, 1 minutes 11 seconds,1,0,1
8th, 1 minutes 18 seconds,0,0,0
9th, 1 minutes 28 seconds,2,0,2
10th, 1 minutes 40 seconds,0,0,0
11th, 1 minutes 51 seconds,0,0,0
12th, 2 minutes 5 seconds,0,0,0
13th, 2 minutes 17 seconds,0,0,0
14th, 2 minutes 28 seconds,0,0,0
15th, 2 minutes 38 seconds,0,0,0
16th, 2 minutes 46 seconds,0,0,0
17th, 2 minutes 54 seconds,0,0,0
18th, 3 minutes 9 seconds,0,0,0
19th, 3 minutes 22 seconds,0,0,0
20th, 3 minutes 37 seconds,0,0,0
21st, 3 minutes 52 seconds,0,0,0
22nd, 4 minutes 5 seconds,0,0,0
23rd, 4 minutes 20 seconds,1,0,1
24th, 4 minutes 34 seconds,0,0,0
25th, 4 minutes 46 seconds,0,0,0
26th, 5 minutes 3 seconds,0,0,0
27th, 5 minutes 23 seconds,0,0,0
28th, 5 minutes 39 seconds,1,0,1
29th, 5 minutes 55 seconds,0,0,0
30th, 6 minutes 7 seconds,0,0,0
31st, 6 minutes 19 seconds,0,0,0
32nd, 6 minutes 34 seconds,0,0,0
33rd, 6 minutes 50 seconds,1,0,1
34th, 7 minutes 11 seconds,0,0,0
35th, 7 minutes 32 seconds,0,0,0
36th, 8 minutes 0 seconds,1,0,1
37th, 8 minutes 23 seconds,0,0,0
38th, 8 minutes 46 seconds,0,0,0
39th, 9 minutes 4 seconds,0,0,0
40th, 9 minutes 24 seconds,0,0,0
41st, 9 minutes 48 seconds,0,0,0
42nd, 10 minutes 13 seconds,0,0,0
43rd, 10 minutes 34 seconds,1,0,1
44th, 10 minutes 59 seconds,1,0,1
45th, 11 minutes 26 seconds,0,0,0
46th, 11 minutes 56 seconds,0,0,0
47th, 12 minutes 28 seconds,1,0,1
48th, 13 minutes 5 seconds,1,0,1
49th, 13 minutes 32 seconds,2,0,2
50th, 14 minutes 3 seconds,1,0,1
51st, 14 minutes 22 seconds,0,0,0
52nd, 14 minutes 44 seconds,0,0,0
53rd, 15 minutes 6 seconds,2,0,2
54th, 15 minutes 26 seconds,0,0,0
55th, 15 minutes 50 seconds,0,0,0
56th, 16 minutes 15 seconds,0,0,0
57th, 16 minutes 35 seconds,1,1,0
58th, 16 minutes 57 seconds,0,0,0
59th, 17 minutes 11 seconds,0,0,0
60th, 17 minutes 29 seconds,0,0,0
61st, 17 minutes 54 seconds,0,0,0
62nd, 18 minutes 17 seconds,0,0,0
63rd, 18 minutes 44 seconds,0,0,0
64th, 19 minutes 4 seconds,0,0,0
65th, 19 minutes 23 seconds,1,0,1
66th, 19 minutes 44 seconds,0,0,0
67th, 20 minutes 1 seconds,0,0,0
68th, 20 minutes 27 seconds,1,0,1
69th, 20 minutes 50 seconds,1,0,1
70th, 21 minutes 14 seconds,2,0,2
71st, 21 minutes 44 seconds,0,0,0
72nd, 22 minutes 16 seconds,3,0,3
73rd, 22 minutes 38 seconds,0,0,0
74th, 23 minutes 2 seconds,0,0,0
75th, 23 minutes 27 seconds,0,0,0
76th, 23 minutes 45 seconds,3,0,3
77th, 24 minutes 6 seconds,0,0,0
78th, 24 minutes 26 seconds,0,0,0
79th, 24 minutes 47 seconds,0,0,0
80th, 25 minutes 3 seconds,0,0,0
81st, 25 minutes 19 seconds,0,0,0
82nd, 25 minutes 40 seconds,0,0,0
83rd, 26 minutes 4 seconds,0,0,0
84th, 26 minutes 22 seconds,1,0,1
85th, 26 minutes 37 seconds,0,0,0
86th, 26 minutes 59 seconds,1,0,1
87th, 27 minutes 23 seconds,0,0,0
88th, 27 minutes 43 seconds,0,0,0
89th, 28 minutes 6 seconds,2,0,2
90th, 28 minutes 30 seconds,1,0,1
91st, 28 minutes 53 seconds,0,0,0
92nd, 29 minutes 13 seconds,0,0,0
93rd, 29 minutes 33 seconds,1,0,1
