Time,Accumulated All,Accumulated Acceptable,Accumulated Unacceptable
1507,501,31,470
1510,501,31,470
1512,501,31,470
1513,503,31,472
1514,504,31,473
1516,504,31,473
1517,504,31,473
1518,504,31,473
1519,504,31,473
1520,504,31,473
1521,505,31,474
1523,505,31,474
1526,506,31,475
1527,506,31,475
1529,506,31,475
1532,506,31,475
1533,506,31,475
1534,506,31,475
1537,507,31,476
1538,507,31,476
1540,507,31,476
1541,507,31,476
1542,507,31,476
1543,508,31,477
1545,509,31,478
1546,510,31,479
1548,511,31,480
1551,512,31,481
1553,512,31,481
1555,513,31,482
1556,514,31,483
1558,516,31,485
1559,516,31,485
1562,516,31,485
1564,516,31,485
1565,517,31,486
1569,518,31,487
1570,518,31,487
1571,519,31,488
1573,519,31,488
1575,519,31,488
1576,519,31,488
1577,519,31,488
1578,519,31,488
1581,520,31,489
1582,522,31,491
1583,524,31,493
1586,526,31,495
1587,528,31,497
1590,530,31,499
1595,530,31,499
1596,530,31,499
1597,530,31,499
1598,530,31,499
1599,530,31,499
1602,532,31,501
1603,532,31,501
1605,533,31,502
1606,533,31,502
1609,533,31,502
1611,534,31,503
1612,535,31,504
1615,535,31,504
1616,535,31,504
1617,536,31,505
1619,539,31,508
1622,540,31,509
1623,540,31,509
1624,543,31,512
1625,544,31,513
1630,545,31,514
1633,545,31,514
1634,546,31,515
1635,547,31,516
1636,547,31,516
1640,547,31,516
1643,547,31,516
1644,547,31,516
1645,547,31,516
1646,548,31,517
1647,549,31,518
1651,549,31,518
1652,549,31,518
1654,550,31,519
1655,550,31,519
1657,550,31,519
1658,550,31,519
1660,550,31,519
1662,550,31,519
1663,550,31,519
1666,550,31,519
1670,552,31,521
1671,552,31,521
1672,552,31,521
1674,554,31,523
1676,554,31,523
1677,554,31,523
1680,554,31,523
1683,554,31,523
1684,554,31,523
1685,554,31,523
1686,556,31,525
1689,556,31,525
1690,556,31,525
1691,556,31,525
1692,556,31,525
1693,556,31,525
1696,556,31,525
1697,556,31,525
1700,556,31,525
1701,558,31,527
1703,558,31,527
1707,559,31,528
1708,560,31,529
1709,560,31,529
1710,562,31,531
1713,563,31,532
1718,564,31,533
1719,564,31,533
1720,564,31,533
1722,564,31,533
1723,566,31,535
1727,566,31,535
1729,567,31,536
1730,568,31,537
1731,568,31,537
1733,568,31,537
1736,568,31,537
1737,568,31,537
1738,569,31,538
1740,569,31,538
1742,570,31,539
1744,570,31,539
1747,570,31,539
1748,570,31,539
1750,570,31,539
1751,572,31,541
1753,572,31,541
1756,572,31,541
1757,572,31,541
1758,572,31,541
1760,573,31,542
1763,573,31,542
1764,573,31,542
1765,573,31,542
1769,573,31,542
1770,573,31,542
1771,574,31,543
1772,574,31,543
1773,575,31,544
1774,575,31,544
1776,577,31,546
1779,577,31,546
1780,577,31,546
1782,577,31,546
1783,577,31,546
1784,577,31,546
1785,578,31,547
1788,579,31,548
1789,579,31,548
1791,579,31,548
1793,579,31,548
1794,579,31,548
1795,579,31,548
1796,579,31,548
1797,581,31,550
1798,581,31,550
1800,581,31,550
1804,581,31,550
1805,581,31,550
1806,582,31,551
1808,582,31,551
1810,582,31,551
1811,582,31,551
1814,582,31,551
1815,584,31,553
1816,585,31,554
1819,586,31,555
1822,587,31,556
1823,587,31,556
1824,587,31,556
1827,587,31,556
1828,589,31,558
1830,589,31,558
1831,589,31,558
1833,589,31,558
1838,589,31,558
1839,589,31,558
1840,591,31,560
1843,591,31,560
1845,592,32,560
1847,592,32,560
1848,592,32,560
1849,592,32,560
1853,592,32,560
1855,592,32,560
1856,592,32,560
1857,592,32,560
1859,592,32,560
1862,592,32,560
1863,592,32,560
1864,592,32,560
1865,593,32,561
1866,593,32,561
1868,593,32,561
1872,593,32,561
1873,594,32,562
1874,594,32,562
1876,594,32,562
1877,594,32,562
1878,594,32,562
1881,594,32,562
1883,595,32,563
1887,595,32,563
1888,596,32,564
1890,596,32,564
1892,597,32,565
1894,597,32,565
1897,597,32,565
1902,601,32,569
1903,601,32,569
1904,601,32,569
1906,602,32,570
1907,602,32,570
1910,603,32,571
1911,603,32,571
1912,603,32,571
1913,603,32,571
1914,604,32,572
1915,606,32,574
1920,606,32,574
1923,608,32,576
1924,608,32,576
1926,608,32,576
1927,608,32,576
1931,608,32,576
1933,608,32,576
1935,608,32,576
1936,608,32,576
1937,608,32,576
1938,608,32,576
1942,609,32,577
1944,609,32,577
1946,609,32,577
1947,610,32,578
1950,611,32,579
1951,611,32,579
1952,611,32,579
1953,611,32,579
1957,611,32,579
1958,611,32,579
1959,611,32,579
1961,611,32,579
1964,612,32,580
1965,612,32,580
1966,612,32,580
1968,617,32,585
1970,617,32,585
1972,619,32,587
1973,619,32,587
1976,620,32,588
1977,620,32,588
1978,621,32,589
1980,621,32,589
1981,622,32,590
1982,623,32,591
1985,624,32,592
1987,624,32,592
1988,625,32,593
1990,625,32,593
1992,626,32,594
1994,626,32,594
1995,626,32,594
1996,626,32,594
1997,627,32,595
1999,627,32,595
2000,627,32,595
2003,627,32,595
2004,627,32,595
2008,627,32,595
2010,627,32,595
2012,628,32,596
2013,630,32,598
2014,630,32,598
2015,632,32,600
2017,632,32,600
2018,632,32,600
2019,632,32,600
2020,633,32,601
2022,634,32,602
2023,634,32,602
2024,635,32,603
2026,636,32,604
2027,637,32,605
2029,637,32,605
2030,638,32,606
2034,640,32,608
2036,640,32,608
2038,640,32,608
2039,642,32,610
2040,642,32,610
2046,643,32,611
2047,643,32,611
2050,643,32,611
2051,645,32,613
2052,645,32,613
2053,645,32,613
2054,645,32,613
2057,645,32,613
2058,645,32,613
2060,645,32,613
2061,645,32,613
2065,645,32,613
2066,648,32,616
2067,648,32,616
2068,648,32,616
2069,649,32,617
2070,649,32,617
2071,649,32,617
2073,649,32,617
2075,649,32,617
2077,649,32,617
2078,649,32,617
2081,649,32,617
2082,649,32,617
2083,649,32,617
2084,649,32,617
2086,649,32,617
2089,649,32,617
2090,649,32,617
2092,649,32,617
2093,649,32,617
2096,650,32,618
2097,650,32,618
2098,650,32,618
2101,650,32,618
2102,651,32,619
2104,651,32,619
2106,651,32,619
2107,651,32,619
2109,651,32,619
2111,651,32,619
2114,652,32,620
2115,654,32,622
2116,654,32,622
2117,654,32,622
2118,654,32,622
2120,654,32,622
2124,654,32,622
2125,654,32,622
2126,654,32,622
2127,654,32,622
2128,654,32,622
2129,655,32,623
2130,655,32,623
2133,655,32,623
2135,656,32,624
2136,657,32,625
2138,657,32,625
2139,657,32,625
2141,657,32,625
2144,659,32,627
2145,659,32,627
2146,659,32,627
2149,659,32,627
2151,659,32,627
2154,659,32,627
2156,660,32,628
2157,661,32,629
2161,661,32,629
2162,661,32,629
2163,662,32,630
2164,662,32,630
2165,663,32,631
2168,663,32,631
2169,664,32,632
2170,664,32,632
2173,664,32,632
2177,664,32,632
2179,664,32,632
2180,665,32,633
2181,669,32,637
2182,669,32,637
2183,669,32,637
2184,670,32,638
2185,670,32,638
2188,670,32,638
2190,670,32,638
2193,672,32,640
2194,672,32,640
2197,672,32,640
2198,673,32,641
2199,673,32,641
2201,673,32,641
2204,673,32,641
2207,673,32,641
2209,673,32,641
2210,674,32,642
2211,675,32,643
2213,675,32,643
2215,675,32,643
2217,675,32,643
2219,675,32,643
2220,675,32,643
2224,676,32,644
2225,677,32,645
2226,677,32,645
2227,677,32,645
2228,677,32,645
2230,677,32,645
2231,677,32,645
2235,678,32,646
2236,678,32,646
2237,678,32,646
2238,678,32,646
2242,678,32,646
2244,678,32,646
2246,678,32,646
2247,679,32,647
2250,679,32,647
2252,680,32,648
2254,680,32,648
2255,680,32,648
2258,680,32,648
2260,681,32,649
2261,682,32,650
2262,683,32,651
2263,683,32,651
2265,683,32,651
2266,683,32,651
2269,683,32,651
2271,683,32,651
2272,683,32,651
2275,685,32,653
2278,685,32,653
2282,685,32,653
2285,686,32,654
2287,687,32,655
2288,688,32,656
2289,689,32,657
2290,690,32,658
2291,691,32,659
2292,691,32,659
2297,691,32,659
2299,691,32,659
2300,693,32,661
2301,694,32,662
2303,695,32,663
2305,695,32,663
2306,695,32,663
2308,695,32,663
2310,695,32,663
2311,696,32,664
2314,696,32,664
2315,696,32,664
2318,696,32,664
2319,696,32,664
2320,697,32,665
2322,698,32,666
2323,698,32,666
2326,698,32,666
2327,698,32,666
2329,698,32,666
2331,698,32,666
2334,699,32,667
2335,699,32,667
2336,699,32,667
2340,700,32,668
2341,700,32,668
2343,700,32,668
2345,700,32,668
2346,701,32,669
2350,701,32,669
2352,701,32,669
2354,702,32,670
2357,702,32,670
2358,703,32,671
2360,704,32,672
2361,705,32,673
2365,705,32,673
2369,705,32,673
2370,705,32,673
2371,705,32,673
2373,705,32,673
2374,705,32,673
2375,705,32,673
2376,705,32,673
2378,705,32,673
2379,705,32,673
2380,705,32,673
2383,705,32,673
2386,705,32,673
2387,706,32,674
2389,708,32,676
2395,708,32,676
2396,709,32,677
2397,710,32,678
2398,710,32,678
2399,710,32,678
2402,710,32,678
2406,710,32,678
2407,710,32,678
2408,711,32,679
2413,711,32,679
2414,711,32,679
2415,712,32,680
2417,713,32,681
2418,714,32,682
2419,714,32,682
2420,714,32,682
2422,714,32,682
2423,714,32,682
2425,714,32,682
2426,714,32,682
2429,714,32,682
2431,714,32,682
2433,714,32,682
2434,714,32,682
2435,714,32,682
2436,715,32,683
2437,715,32,683
2439,715,32,683
2441,715,32,683
2443,715,32,683
2445,717,32,685
2449,717,32,685
2451,717,32,685
2452,717,32,685
2456,717,32,685
2457,718,32,686
2458,718,32,686
2459,719,32,687
2461,720,32,688
2466,721,32,689
2467,721,32,689
2468,721,32,689
2469,722,32,690
2470,722,32,690
2471,722,32,690
2472,723,32,691
2473,723,32,691
2477,723,32,691
2478,723,32,691
2479,723,32,691
2480,723,32,691
2481,723,32,691
2483,723,32,691
2484,723,32,691
2487,723,32,691
2489,723,32,691
2490,723,32,691
2493,723,32,691
2496,723,32,691
2497,724,32,692
2498,725,32,693
2499,725,32,693
2501,725,32,693
2504,725,32,693
2506,726,32,694
2507,726,32,694
2508,726,32,694
2510,727,32,695
2511,727,32,695
2512,728,32,696
2514,728,32,696
2515,728,32,696
2517,728,32,696
2519,729,32,697
2522,730,32,698
2523,732,32,700
2525,732,32,700
2527,732,32,700
2529,732,32,700
2531,733,32,701
2532,733,32,701
2533,733,32,701
2539,734,32,702
2542,736,32,704
2545,737,32,705
2546,738,32,706
2550,739,32,707
2551,739,32,707
2552,740,32,708
2555,741,32,709
2558,741,32,709
2560,744,32,712
2561,746,32,714
2562,747,32,715
2565,747,32,715
2566,748,32,716
2568,748,32,716
2569,748,32,716
2572,748,32,716
2573,748,32,716
2574,749,32,717
2576,749,32,717
2577,749,32,717
2582,749,32,717
2583,749,32,717
2584,750,32,718
2585,750,32,718
2586,752,32,720
2588,754,32,722
2589,755,32,723
2593,755,32,723
2595,755,32,723
2596,755,32,723
2597,755,32,723
2600,755,32,723
2601,755,32,723
2605,755,32,723
2606,755,32,723
2607,757,32,725
2609,758,32,726
2612,758,32,726
2615,758,32,726
2617,758,32,726
2618,759,32,727
2619,759,32,727
2620,760,32,728
2622,760,32,728
2623,760,32,728
2625,760,32,728
2628,760,32,728
2629,761,32,729
2631,761,32,729
2632,762,32,730
2635,762,32,730
2636,762,32,730
2638,762,32,730
2639,764,32,732
2641,764,32,732
2643,765,32,733
2647,767,32,735
2649,768,32,736
2651,769,32,737
2652,769,32,737
2653,769,32,737
2655,770,32,738
2658,773,32,741
2661,773,32,741
2662,774,32,742
2663,775,32,743
2664,775,32,743
2665,775,32,743
2667,775,32,743
2668,775,32,743
2669,775,32,743
2670,776,32,744
2674,776,32,744
2675,776,32,744
2676,777,32,745
2677,778,32,746
2679,778,32,746
2681,778,32,746
2682,779,32,747
2686,779,32,747
2690,779,32,747
2692,780,32,748
2696,780,32,748
2697,781,32,749
2698,781,32,749
2699,781,32,749
2703,782,32,750
2706,782,32,750
2707,782,32,750
2709,783,32,751
2711,783,32,751
2713,783,32,751
2716,783,32,751
2717,783,32,751
2718,783,32,751
2719,783,32,751
2720,783,32,751
2721,783,32,751
2724,783,32,751
2727,783,32,751
2728,783,32,751
2730,783,32,751
2731,783,32,751
2732,783,32,751
2733,783,32,751
2737,785,32,753
2739,785,32,753
2740,785,32,753
2742,785,32,753
2744,785,32,753
2747,785,32,753
2749,785,32,753
2750,785,32,753
2752,785,32,753
2754,785,32,753
2756,785,32,753
2757,786,32,754
2760,786,32,754
2762,787,32,755
2763,788,32,756
2766,788,32,756
2767,788,32,756
2771,788,32,756
2772,788,32,756
2773,788,32,756
2774,788,32,756
2775,789,32,757
2776,789,32,757
2779,789,32,757
2782,789,32,757
2783,789,32,757
2785,791,32,759
2786,791,32,759
2788,791,32,759
2792,791,32,759
2794,792,32,760
2797,794,32,762
2799,794,32,762
2800,794,32,762
2801,794,32,762
2804,794,32,762
2805,795,32,763
2809,795,32,763
2810,795,32,763
2811,796,32,764
2813,796,32,764
2814,796,32,764
2818,797,32,765
2819,797,32,765
2821,799,32,767
2822,799,32,767
2826,799,32,767
2827,800,32,768
2830,800,32,768
2832,800,32,768
2833,800,32,768
2837,800,32,768
2838,800,32,768
2839,801,32,769
2841,802,32,770
2843,803,32,771
2846,803,32,771
2847,804,32,772
2849,805,32,773
2854,807,32,775
2856,807,32,775
2858,807,32,775
2860,807,32,775
2861,808,32,776
2863,808,32,776
2864,808,32,776
2867,808,32,776
2869,808,32,776
2870,809,32,777
2872,809,32,777
2873,810,32,778
2875,811,32,779
2876,811,32,779
2877,811,32,779
2879,811,32,779
2882,811,32,779
2883,813,32,781
2886,815,32,783
2887,816,32,784
2888,816,32,784
2889,816,32,784
2891,816,32,784
2894,817,32,785
2895,818,32,786
2899,818,32,786
2900,818,32,786
2901,818,32,786
2902,818,32,786
2904,819,32,787
2905,819,32,787
2909,819,32,787
2910,821,32,789
2916,821,32,789
2918,822,32,790
2919,822,32,790
2920,823,32,791
2925,823,32,791
2928,825,32,793
2929,825,32,793
2934,825,32,793
2935,825,32,793
2936,825,32,793
2937,825,32,793
2940,825,32,793
2941,825,32,793
2943,825,32,793
2944,825,32,793
2946,825,32,793
2949,825,32,793
2950,825,32,793
2951,825,32,793
2955,825,32,793
2958,825,32,793
2959,828,33,795
2960,830,33,797
2961,830,33,797
2962,830,33,797
2965,830,33,797
2967,830,33,797
2971,831,33,798
2972,831,33,798
2974,831,33,798
2976,831,33,798
2979,832,33,799
2980,832,33,799
2981,832,33,799
2983,832,33,799
2986,832,33,799
2988,832,33,799
2989,833,33,800
2990,833,33,800
2991,833,33,800
2999,833,33,800
3000,833,33,800
3002,833,33,800
3005,833,33,800
3009,833,33,800
3011,835,33,802
3012,835,33,802
3016,835,33,802
3021,835,33,802
3024,835,33,802
3025,836,33,803
3026,837,33,804
3033,837,33,804
3034,839,34,805
3036,839,34,805
3037,839,34,805
3038,839,34,805
3041,839,34,805
3044,839,34,805
3048,839,34,805
3050,839,34,805
3054,839,34,805
3055,839,34,805
3058,839,34,805
3061,839,34,805
3064,839,34,805
3065,839,34,805
3066,839,34,805
3070,839,34,805
3074,839,34,805
3076,839,34,805
3077,839,34,805
3078,839,34,805
3082,839,34,805
3083,839,34,805
3087,839,34,805
3088,839,34,805
3093,840,34,806
3094,840,34,806
3095,841,34,807
3097,841,34,807
3106,841,34,807
3107,841,34,807
3108,842,34,808
3113,842,34,808
3115,842,34,808
3118,842,34,808
3119,842,34,808
3120,842,34,808
3126,843,34,809
3128,843,34,809
3129,844,34,810
3130,845,34,811
3134,846,34,812
3135,846,34,812
3137,846,34,812
