Generation,Time,All,Acceptable,Unacceptable
1st, 5 seconds,0,0,0
2nd, 13 seconds,0,0,0
3rd, 26 seconds,2,1,1
4th, 40 seconds,0,0,0
5th, 51 seconds,0,0,0
6th, 1 minutes 1 seconds,1,1,0
7th, 1 minutes 12 seconds,0,0,0
8th, 1 minutes 22 seconds,2,1,1
9th, 1 minutes 30 seconds,1,0,1
10th, 1 minutes 38 seconds,1,1,0
11th, 1 minutes 50 seconds,1,0,1
12th, 2 minutes 9 seconds,0,0,0
13th, 2 minutes 28 seconds,3,0,3
14th, 2 minutes 45 seconds,0,0,0
15th, 3 minutes 8 seconds,0,0,0
16th, 3 minutes 26 seconds,3,0,3
17th, 3 minutes 49 seconds,1,0,1
18th, 4 minutes 7 seconds,2,0,2
19th, 4 minutes 26 seconds,0,0,0
20th, 4 minutes 51 seconds,1,0,1
21st, 5 minutes 13 seconds,0,0,0
22nd, 5 minutes 36 seconds,0,0,0
23rd, 6 minutes 0 seconds,2,0,2
24th, 6 minutes 21 seconds,0,0,0
25th, 6 minutes 40 seconds,0,0,0
26th, 6 minutes 54 seconds,1,0,1
27th, 7 minutes 8 seconds,0,0,0
28th, 7 minutes 21 seconds,0,0,0
29th, 7 minutes 42 seconds,1,0,1
30th, 8 minutes 1 seconds,2,0,2
31st, 8 minutes 16 seconds,0,0,0
32nd, 8 minutes 27 seconds,0,0,0
33rd, 8 minutes 48 seconds,1,0,1
34th, 9 minutes 10 seconds,0,0,0
35th, 9 minutes 34 seconds,1,0,1
36th, 9 minutes 59 seconds,0,0,0
37th, 10 minutes 24 seconds,0,0,0
38th, 10 minutes 53 seconds,0,0,0
39th, 11 minutes 15 seconds,0,0,0
40th, 11 minutes 32 seconds,1,0,1
41st, 11 minutes 48 seconds,0,0,0
42nd, 12 minutes 4 seconds,1,0,1
43rd, 12 minutes 21 seconds,0,0,0
44th, 12 minutes 36 seconds,0,0,0
45th, 12 minutes 53 seconds,2,0,2
46th, 13 minutes 4 seconds,0,0,0
47th, 13 minutes 18 seconds,0,0,0
48th, 13 minutes 30 seconds,1,0,1
49th, 13 minutes 42 seconds,0,0,0
50th, 13 minutes 54 seconds,2,0,2
51st, 14 minutes 5 seconds,0,0,0
52nd, 14 minutes 19 seconds,0,0,0
53rd, 14 minutes 32 seconds,1,0,1
54th, 14 minutes 44 seconds,0,0,0
55th, 14 minutes 55 seconds,0,0,0
56th, 15 minutes 4 seconds,1,0,1
57th, 15 minutes 12 seconds,0,0,0
58th, 15 minutes 24 seconds,1,0,1
59th, 15 minutes 35 seconds,0,0,0
60th, 15 minutes 45 seconds,0,0,0
61st, 15 minutes 55 seconds,1,0,1
62nd, 16 minutes 4 seconds,0,0,0
63rd, 16 minutes 15 seconds,0,0,0
64th, 16 minutes 27 seconds,0,0,0
65th, 16 minutes 36 seconds,2,0,2
66th, 16 minutes 46 seconds,0,0,0
67th, 16 minutes 57 seconds,0,0,0
68th, 17 minutes 8 seconds,0,0,0
69th, 17 minutes 20 seconds,1,0,1
70th, 17 minutes 33 seconds,1,0,1
71st, 17 minutes 44 seconds,1,0,1
72nd, 17 minutes 57 seconds,0,0,0
73rd, 18 minutes 7 seconds,0,0,0
74th, 18 minutes 19 seconds,1,0,1
75th, 18 minutes 30 seconds,0,0,0
76th, 18 minutes 42 seconds,0,0,0
77th, 19 minutes 4 seconds,0,0,0
78th, 19 minutes 26 seconds,0,0,0
79th, 19 minutes 44 seconds,0,0,0
80th, 20 minutes 1 seconds,1,0,1
81st, 20 minutes 14 seconds,0,0,0
82nd, 20 minutes 25 seconds,0,0,0
83rd, 20 minutes 36 seconds,1,0,1
84th, 20 minutes 44 seconds,0,0,0
85th, 20 minutes 52 seconds,0,0,0
86th, 21 minutes 1 seconds,0,0,0
87th, 21 minutes 7 seconds,0,0,0
88th, 21 minutes 15 seconds,0,0,0
89th, 21 minutes 23 seconds,0,0,0
90th, 21 minutes 33 seconds,1,0,1
91st, 21 minutes 42 seconds,0,0,0
92nd, 21 minutes 51 seconds,0,0,0
93rd, 22 minutes 1 seconds,0,0,0
94th, 22 minutes 10 seconds,0,0,0
95th, 22 minutes 18 seconds,0,0,0
96th, 22 minutes 26 seconds,0,0,0
97th, 22 minutes 30 seconds,0,0,0
98th, 22 minutes 39 seconds,0,0,0
99th, 22 minutes 49 seconds,0,0,0
100th, 23 minutes 1 seconds,0,0,0
101st, 23 minutes 13 seconds,0,0,0
102nd, 23 minutes 26 seconds,0,0,0
103rd, 23 minutes 35 seconds,0,0,0
104th, 23 minutes 47 seconds,0,0,0
105th, 23 minutes 58 seconds,0,0,0
106th, 24 minutes 7 seconds,0,0,0
107th, 24 minutes 18 seconds,0,0,0
108th, 24 minutes 27 seconds,0,0,0
109th, 24 minutes 34 seconds,0,0,0
110th, 24 minutes 43 seconds,0,0,0
111th, 24 minutes 51 seconds,0,0,0
112th, 25 minutes 1 seconds,0,0,0
113th, 25 minutes 12 seconds,0,0,0
114th, 25 minutes 21 seconds,1,0,1
115th, 25 minutes 34 seconds,0,0,0
116th, 25 minutes 43 seconds,1,0,1
117th, 25 minutes 53 seconds,0,0,0
118th, 26 minutes 5 seconds,0,0,0
119th, 26 minutes 16 seconds,0,0,0
120th, 26 minutes 30 seconds,1,0,1
121st, 26 minutes 42 seconds,2,0,2
122nd, 26 minutes 56 seconds,0,0,0
123rd, 27 minutes 10 seconds,1,0,1
124th, 27 minutes 20 seconds,0,0,0
125th, 27 minutes 31 seconds,0,0,0
126th, 27 minutes 40 seconds,0,0,0
127th, 27 minutes 50 seconds,2,0,2
128th, 28 minutes 5 seconds,0,0,0
129th, 28 minutes 16 seconds,0,0,0
130th, 28 minutes 29 seconds,0,0,0
131st, 28 minutes 42 seconds,0,0,0
132nd, 28 minutes 58 seconds,0,0,0
133rd, 29 minutes 7 seconds,0,0,0
134th, 29 minutes 17 seconds,0,0,0
135th, 29 minutes 24 seconds,0,0,0
136th, 29 minutes 33 seconds,0,0,0
137th, 29 minutes 44 seconds,0,0,0
138th, 29 minutes 54 seconds,0,0,0
139th, 30 minutes 4 seconds,0,0,0
140th, 30 minutes 14 seconds,0,0,0
141st, 30 minutes 23 seconds,0,0,0
142nd, 30 minutes 31 seconds,0,0,0
143rd, 30 minutes 40 seconds,0,0,0
144th, 30 minutes 49 seconds,0,0,0
145th, 30 minutes 59 seconds,0,0,0
146th, 31 minutes 8 seconds,0,0,0
147th, 31 minutes 18 seconds,0,0,0
148th, 31 minutes 28 seconds,0,0,0
149th, 31 minutes 37 seconds,0,0,0
150th, 31 minutes 46 seconds,0,0,0
151st, 31 minutes 53 seconds,0,0,0
152nd, 32 minutes 3 seconds,0,0,0
153rd, 32 minutes 15 seconds,0,0,0
154th, 32 minutes 24 seconds,0,0,0
155th, 32 minutes 32 seconds,0,0,0
156th, 32 minutes 41 seconds,0,0,0
157th, 32 minutes 50 seconds,0,0,0
158th, 32 minutes 57 seconds,0,0,0
159th, 33 minutes 7 seconds,0,0,0
160th, 33 minutes 16 seconds,0,0,0
161st, 33 minutes 28 seconds,0,0,0
162nd, 33 minutes 38 seconds,0,0,0
163rd, 33 minutes 49 seconds,0,0,0
164th, 33 minutes 59 seconds,0,0,0
165th, 34 minutes 12 seconds,0,0,0
166th, 34 minutes 21 seconds,0,0,0
167th, 34 minutes 30 seconds,0,0,0
168th, 34 minutes 38 seconds,0,0,0
169th, 34 minutes 46 seconds,0,0,0
170th, 34 minutes 53 seconds,0,0,0
171st, 35 minutes 1 seconds,0,0,0
172nd, 35 minutes 11 seconds,0,0,0
173rd, 35 minutes 20 seconds,0,0,0
174th, 35 minutes 26 seconds,0,0,0
175th, 35 minutes 33 seconds,0,0,0
176th, 35 minutes 39 seconds,0,0,0
177th, 35 minutes 46 seconds,0,0,0
178th, 35 minutes 56 seconds,0,0,0
179th, 36 minutes 5 seconds,0,0,0
180th, 36 minutes 13 seconds,0,0,0
181st, 36 minutes 23 seconds,0,0,0
182nd, 36 minutes 30 seconds,0,0,0
183rd, 36 minutes 39 seconds,0,0,0
184th, 36 minutes 49 seconds,0,0,0
185th, 37 minutes 0 seconds,0,0,0
186th, 37 minutes 11 seconds,0,0,0
187th, 37 minutes 24 seconds,0,0,0
188th, 37 minutes 40 seconds,0,0,0
189th, 37 minutes 49 seconds,0,0,0
190th, 38 minutes 2 seconds,0,0,0
191st, 38 minutes 10 seconds,0,0,0
192nd, 38 minutes 17 seconds,0,0,0
193rd, 38 minutes 26 seconds,0,0,0
194th, 38 minutes 35 seconds,0,0,0
195th, 38 minutes 43 seconds,0,0,0
196th, 38 minutes 51 seconds,0,0,0
197th, 39 minutes 0 seconds,0,0,0
198th, 39 minutes 12 seconds,0,0,0
199th, 39 minutes 20 seconds,0,0,0
200th, 39 minutes 30 seconds,0,0,0
201st, 39 minutes 39 seconds,0,0,0
202nd, 39 minutes 46 seconds,0,0,0
203rd, 39 minutes 55 seconds,0,0,0
204th, 40 minutes 2 seconds,0,0,0
205th, 40 minutes 13 seconds,0,0,0
206th, 40 minutes 22 seconds,0,0,0
207th, 40 minutes 29 seconds,0,0,0
