Generation,Time,All,Acceptable,Unacceptable
1st, 9 seconds,0,0,0
2nd, 17 seconds,0,0,0
3rd, 29 seconds,1,0,1
4th, 44 seconds,0,0,0
5th, 1 minutes 5 seconds,1,0,1
6th, 1 minutes 18 seconds,0,0,0
7th, 1 minutes 32 seconds,0,0,0
8th, 1 minutes 46 seconds,1,0,1
9th, 1 minutes 58 seconds,0,0,0
10th, 2 minutes 12 seconds,2,0,2
11th, 2 minutes 30 seconds,1,0,1
12th, 2 minutes 43 seconds,0,0,0
13th, 2 minutes 58 seconds,0,0,0
14th, 3 minutes 17 seconds,1,0,1
15th, 3 minutes 34 seconds,0,0,0
16th, 3 minutes 50 seconds,1,0,1
17th, 4 minutes 8 seconds,1,0,1
18th, 4 minutes 25 seconds,0,0,0
19th, 4 minutes 44 seconds,2,1,1
20th, 5 minutes 5 seconds,1,0,1
21st, 5 minutes 23 seconds,0,0,0
22nd, 5 minutes 47 seconds,0,0,0
23rd, 6 minutes 5 seconds,0,0,0
24th, 6 minutes 28 seconds,2,0,2
25th, 6 minutes 47 seconds,0,0,0
26th, 7 minutes 9 seconds,1,0,1
27th, 7 minutes 37 seconds,1,0,1
28th, 8 minutes 10 seconds,0,0,0
29th, 8 minutes 31 seconds,0,0,0
30th, 8 minutes 54 seconds,0,0,0
31st, 9 minutes 13 seconds,0,0,0
32nd, 9 minutes 29 seconds,2,0,2
33rd, 9 minutes 47 seconds,4,0,4
34th, 10 minutes 4 seconds,0,0,0
35th, 10 minutes 18 seconds,0,0,0
36th, 10 minutes 37 seconds,1,0,1
37th, 10 minutes 57 seconds,3,0,3
38th, 11 minutes 15 seconds,3,0,3
39th, 11 minutes 37 seconds,1,0,1
40th, 11 minutes 55 seconds,3,0,3
41st, 12 minutes 12 seconds,1,0,1
42nd, 12 minutes 28 seconds,0,0,0
43rd, 12 minutes 45 seconds,0,0,0
44th, 12 minutes 59 seconds,0,0,0
45th, 13 minutes 14 seconds,0,0,0
46th, 13 minutes 29 seconds,0,0,0
47th, 13 minutes 41 seconds,0,0,0
48th, 13 minutes 56 seconds,0,0,0
49th, 14 minutes 9 seconds,0,0,0
50th, 14 minutes 23 seconds,0,0,0
51st, 14 minutes 45 seconds,1,0,1
52nd, 14 minutes 59 seconds,0,0,0
53rd, 15 minutes 12 seconds,2,0,2
54th, 15 minutes 27 seconds,0,0,0
55th, 15 minutes 40 seconds,0,0,0
56th, 15 minutes 56 seconds,1,0,1
57th, 16 minutes 9 seconds,0,0,0
58th, 16 minutes 21 seconds,1,0,1
59th, 16 minutes 35 seconds,1,0,1
60th, 16 minutes 49 seconds,0,0,0
61st, 17 minutes 1 seconds,0,0,0
62nd, 17 minutes 13 seconds,0,0,0
63rd, 17 minutes 23 seconds,0,0,0
64th, 17 minutes 33 seconds,0,0,0
65th, 17 minutes 44 seconds,0,0,0
66th, 17 minutes 56 seconds,0,0,0
67th, 18 minutes 11 seconds,2,0,2
68th, 18 minutes 22 seconds,2,0,2
69th, 18 minutes 34 seconds,0,0,0
70th, 18 minutes 47 seconds,0,0,0
71st, 19 minutes 1 seconds,0,0,0
72nd, 19 minutes 13 seconds,1,0,1
73rd, 19 minutes 22 seconds,0,0,0
74th, 19 minutes 34 seconds,0,0,0
75th, 19 minutes 45 seconds,0,0,0
76th, 19 minutes 56 seconds,0,0,0
77th, 20 minutes 4 seconds,0,0,0
78th, 20 minutes 11 seconds,0,0,0
79th, 20 minutes 18 seconds,0,0,0
80th, 20 minutes 26 seconds,0,0,0
81st, 20 minutes 36 seconds,0,0,0
82nd, 20 minutes 44 seconds,0,0,0
83rd, 20 minutes 51 seconds,0,0,0
84th, 21 minutes 1 seconds,0,0,0
85th, 21 minutes 12 seconds,0,0,0
86th, 21 minutes 18 seconds,1,0,1
87th, 21 minutes 24 seconds,0,0,0
88th, 21 minutes 35 seconds,0,0,0
89th, 21 minutes 43 seconds,1,0,1
90th, 21 minutes 48 seconds,0,0,0
91st, 21 minutes 57 seconds,0,0,0
92nd, 22 minutes 7 seconds,0,0,0
93rd, 22 minutes 14 seconds,0,0,0
94th, 22 minutes 23 seconds,0,0,0
95th, 22 minutes 32 seconds,1,0,1
96th, 22 minutes 39 seconds,0,0,0
97th, 22 minutes 49 seconds,0,0,0
98th, 22 minutes 57 seconds,0,0,0
99th, 23 minutes 6 seconds,0,0,0
100th, 23 minutes 20 seconds,1,0,1
101st, 23 minutes 29 seconds,0,0,0
102nd, 23 minutes 36 seconds,0,0,0
103rd, 23 minutes 45 seconds,0,0,0
104th, 23 minutes 57 seconds,0,0,0
105th, 24 minutes 5 seconds,0,0,0
106th, 24 minutes 14 seconds,0,0,0
107th, 24 minutes 27 seconds,0,0,0
108th, 24 minutes 38 seconds,0,0,0
109th, 24 minutes 47 seconds,0,0,0
110th, 24 minutes 54 seconds,0,0,0
111th, 25 minutes 3 seconds,0,0,0
112th, 25 minutes 13 seconds,0,0,0
113th, 25 minutes 18 seconds,0,0,0
114th, 25 minutes 27 seconds,0,0,0
115th, 25 minutes 34 seconds,0,0,0
116th, 25 minutes 42 seconds,0,0,0
117th, 25 minutes 51 seconds,1,0,1
118th, 25 minutes 58 seconds,0,0,0
119th, 26 minutes 4 seconds,0,0,0
120th, 26 minutes 13 seconds,0,0,0
121st, 26 minutes 22 seconds,1,0,1
122nd, 26 minutes 30 seconds,1,0,1
123rd, 26 minutes 39 seconds,0,0,0
124th, 26 minutes 52 seconds,0,0,0
125th, 27 minutes 4 seconds,1,0,1
126th, 27 minutes 15 seconds,0,0,0
127th, 27 minutes 26 seconds,1,0,1
128th, 27 minutes 35 seconds,0,0,0
129th, 27 minutes 42 seconds,0,0,0
130th, 27 minutes 54 seconds,2,0,2
131st, 28 minutes 4 seconds,0,0,0
132nd, 28 minutes 13 seconds,0,0,0
133rd, 28 minutes 23 seconds,0,0,0
134th, 28 minutes 33 seconds,1,0,1
135th, 28 minutes 43 seconds,1,0,1
136th, 28 minutes 50 seconds,1,0,1
137th, 28 minutes 58 seconds,0,0,0
138th, 29 minutes 8 seconds,0,0,0
139th, 29 minutes 17 seconds,0,0,0
140th, 29 minutes 25 seconds,0,0,0
141st, 29 minutes 34 seconds,0,0,0
142nd, 29 minutes 43 seconds,0,0,0
143rd, 29 minutes 53 seconds,0,0,0
144th, 30 minutes 6 seconds,1,0,1
145th, 30 minutes 16 seconds,0,0,0
146th, 30 minutes 28 seconds,2,0,2
147th, 30 minutes 38 seconds,0,0,0
148th, 30 minutes 47 seconds,0,0,0
149th, 31 minutes 3 seconds,0,0,0
150th, 31 minutes 14 seconds,0,0,0
151st, 31 minutes 23 seconds,1,0,1
152nd, 31 minutes 34 seconds,0,0,0
153rd, 31 minutes 46 seconds,1,0,1
154th, 31 minutes 54 seconds,1,0,1
155th, 32 minutes 3 seconds,1,0,1
156th, 32 minutes 16 seconds,0,0,0
157th, 32 minutes 26 seconds,0,0,0
158th, 32 minutes 37 seconds,0,0,0
159th, 32 minutes 48 seconds,3,0,3
160th, 32 minutes 58 seconds,1,0,1
161st, 33 minutes 8 seconds,1,0,1
162nd, 33 minutes 20 seconds,0,0,0
163rd, 33 minutes 32 seconds,1,0,1
164th, 33 minutes 44 seconds,1,0,1
165th, 33 minutes 54 seconds,0,0,0
166th, 34 minutes 7 seconds,0,0,0
167th, 34 minutes 18 seconds,0,0,0
168th, 34 minutes 29 seconds,1,0,1
169th, 34 minutes 38 seconds,0,0,0
170th, 34 minutes 49 seconds,0,0,0
171st, 35 minutes 4 seconds,0,0,0
172nd, 35 minutes 16 seconds,0,0,0
173rd, 35 minutes 24 seconds,0,0,0
174th, 35 minutes 36 seconds,1,0,1
175th, 35 minutes 44 seconds,1,0,1
176th, 35 minutes 57 seconds,1,0,1
177th, 36 minutes 8 seconds,0,0,0
178th, 36 minutes 20 seconds,1,0,1
179th, 36 minutes 33 seconds,0,0,0
180th, 36 minutes 44 seconds,0,0,0
181st, 36 minutes 53 seconds,0,0,0
182nd, 37 minutes 4 seconds,0,0,0
183rd, 37 minutes 15 seconds,1,0,1
184th, 37 minutes 27 seconds,1,0,1
185th, 37 minutes 41 seconds,1,0,1
186th, 37 minutes 55 seconds,0,0,0
187th, 38 minutes 10 seconds,1,0,1
188th, 38 minutes 23 seconds,1,0,1
189th, 38 minutes 34 seconds,0,0,0
190th, 38 minutes 46 seconds,0,0,0
191st, 39 minutes 1 seconds,0,0,0
192nd, 39 minutes 10 seconds,0,0,0
193rd, 39 minutes 21 seconds,1,0,1
194th, 39 minutes 33 seconds,0,0,0
195th, 39 minutes 43 seconds,0,0,0
196th, 39 minutes 55 seconds,0,0,0
197th, 40 minutes 6 seconds,0,0,0
198th, 40 minutes 20 seconds,0,0,0
199th, 40 minutes 36 seconds,1,0,1
200th, 40 minutes 49 seconds,0,0,0
201st, 41 minutes 1 seconds,1,0,1
202nd, 41 minutes 11 seconds,0,0,0
203rd, 41 minutes 20 seconds,0,0,0
204th, 41 minutes 30 seconds,0,0,0
205th, 41 minutes 41 seconds,0,0,0
206th, 41 minutes 52 seconds,1,0,1
207th, 42 minutes 2 seconds,1,0,1
208th, 42 minutes 12 seconds,0,0,0
209th, 42 minutes 26 seconds,1,0,1
210th, 42 minutes 35 seconds,1,0,1
211th, 42 minutes 45 seconds,0,0,0
212th, 42 minutes 53 seconds,0,0,0
213th, 43 minutes 2 seconds,0,0,0
214th, 43 minutes 13 seconds,0,0,0
215th, 43 minutes 25 seconds,0,0,0
216th, 43 minutes 37 seconds,0,0,0
217th, 43 minutes 49 seconds,1,0,1
218th, 43 minutes 59 seconds,2,0,2
219th, 44 minutes 11 seconds,1,0,1
220th, 44 minutes 23 seconds,1,0,1
221st, 44 minutes 35 seconds,0,0,0
222nd, 44 minutes 46 seconds,0,0,0
223rd, 44 minutes 57 seconds,1,0,1
224th, 45 minutes 6 seconds,0,0,0
225th, 45 minutes 19 seconds,0,0,0
226th, 45 minutes 31 seconds,0,0,0
227th, 45 minutes 42 seconds,0,0,0
228th, 45 minutes 52 seconds,0,0,0
