Generation,Time,All,Acceptable,Unacceptable
1st, 7 seconds,0,0,0
2nd, 15 seconds,0,0,0
3rd, 26 seconds,0,0,0
4th, 42 seconds,0,0,0
5th, 1 minutes 2 seconds,0,0,0
6th, 1 minutes 19 seconds,0,0,0
7th, 1 minutes 35 seconds,2,0,2
8th, 1 minutes 48 seconds,3,0,3
9th, 2 minutes 2 seconds,0,0,0
10th, 2 minutes 21 seconds,1,0,1
11th, 2 minutes 39 seconds,1,0,1
12th, 2 minutes 58 seconds,1,0,1
13th, 3 minutes 12 seconds,0,0,0
14th, 3 minutes 34 seconds,2,0,2
15th, 3 minutes 52 seconds,0,0,0
16th, 4 minutes 12 seconds,0,0,0
17th, 4 minutes 35 seconds,0,0,0
18th, 4 minutes 59 seconds,2,0,2
19th, 5 minutes 21 seconds,1,0,1
20th, 5 minutes 40 seconds,2,0,2
21st, 6 minutes 3 seconds,2,1,1
22nd, 6 minutes 20 seconds,3,0,3
23rd, 6 minutes 42 seconds,0,0,0
24th, 7 minutes 1 seconds,0,0,0
25th, 7 minutes 24 seconds,0,0,0
26th, 7 minutes 48 seconds,1,0,1
27th, 8 minutes 14 seconds,1,0,1
28th, 8 minutes 36 seconds,0,0,0
29th, 9 minutes 4 seconds,1,0,1
30th, 9 minutes 27 seconds,0,0,0
31st, 9 minutes 50 seconds,1,0,1
32nd, 10 minutes 9 seconds,0,0,0
33rd, 10 minutes 28 seconds,1,0,1
34th, 10 minutes 50 seconds,0,0,0
35th, 11 minutes 14 seconds,0,0,0
36th, 11 minutes 31 seconds,1,0,1
37th, 11 minutes 49 seconds,0,0,0
38th, 12 minutes 12 seconds,0,0,0
39th, 12 minutes 36 seconds,2,0,2
40th, 13 minutes 5 seconds,2,0,2
41st, 13 minutes 30 seconds,0,0,0
42nd, 13 minutes 51 seconds,0,0,0
43rd, 14 minutes 12 seconds,0,0,0
44th, 14 minutes 32 seconds,1,0,1
45th, 14 minutes 49 seconds,1,0,1
46th, 15 minutes 2 seconds,0,0,0
47th, 15 minutes 15 seconds,0,0,0
48th, 15 minutes 31 seconds,0,0,0
49th, 15 minutes 42 seconds,1,0,1
50th, 16 minutes 0 seconds,1,0,1
51st, 16 minutes 13 seconds,1,1,0
52nd, 16 minutes 26 seconds,1,0,1
53rd, 16 minutes 42 seconds,2,0,2
54th, 16 minutes 56 seconds,1,0,1
55th, 17 minutes 10 seconds,1,0,1
56th, 17 minutes 23 seconds,1,0,1
57th, 17 minutes 35 seconds,1,0,1
58th, 17 minutes 51 seconds,1,0,1
59th, 18 minutes 7 seconds,0,0,0
60th, 18 minutes 23 seconds,1,0,1
61st, 18 minutes 35 seconds,0,0,0
62nd, 18 minutes 46 seconds,0,0,0
63rd, 18 minutes 59 seconds,0,0,0
64th, 19 minutes 14 seconds,0,0,0
65th, 19 minutes 30 seconds,2,0,2
66th, 19 minutes 44 seconds,2,0,2
67th, 19 minutes 58 seconds,0,0,0
68th, 20 minutes 14 seconds,0,0,0
69th, 20 minutes 25 seconds,0,0,0
70th, 20 minutes 32 seconds,0,0,0
71st, 20 minutes 39 seconds,1,0,1
72nd, 20 minutes 48 seconds,0,0,0
73rd, 20 minutes 59 seconds,0,0,0
74th, 21 minutes 9 seconds,1,0,1
75th, 21 minutes 20 seconds,1,0,1
76th, 21 minutes 30 seconds,0,0,0
77th, 21 minutes 46 seconds,0,0,0
78th, 22 minutes 2 seconds,0,0,0
79th, 22 minutes 14 seconds,0,0,0
80th, 22 minutes 28 seconds,0,0,0
81st, 22 minutes 38 seconds,1,0,1
82nd, 22 minutes 53 seconds,0,0,0
83rd, 23 minutes 8 seconds,2,0,2
84th, 23 minutes 19 seconds,1,0,1
85th, 23 minutes 35 seconds,0,0,0
86th, 23 minutes 49 seconds,1,0,1
87th, 24 minutes 4 seconds,0,0,0
88th, 24 minutes 20 seconds,1,0,1
89th, 24 minutes 34 seconds,1,0,1
90th, 24 minutes 46 seconds,0,0,0
