Generation,Time,All,Acceptable,Unacceptable
1st, 6 minutes 4 seconds,1,0,1
2nd, 32 minutes 43 seconds,2,0,2
3rd, 2 hours 4 minutes 44 seconds,2,0,2
4th, 3 hours 4 minutes 53 seconds,1,0,1
5th, 3 hours 32 minutes 3 seconds,8,0,8
6th, 3 hours 44 minutes 12 seconds,5,0,5
7th, 4 hours 23 minutes 21 seconds,2,0,2
8th, 4 hours 51 minutes 45 seconds,5,1,4
9th, 5 hours 3 minutes 57 seconds,8,0,8
10th, 5 hours 16 minutes 7 seconds,3,0,3
11th, 5 hours 22 minutes 51 seconds,5,0,5
12th, 5 hours 47 minutes 3 seconds,6,0,6
13th, 5 hours 53 minutes 14 seconds,6,0,6
14th, 5 hours 59 minutes 27 seconds,1,0,1
15th, 6 hours 11 minutes 40 seconds,2,0,2
16th, 6 hours 20 minutes 55 seconds,4,1,3
17th, 6 hours 27 minutes 10 seconds,7,0,7
18th, 6 hours 45 minutes 26 seconds,3,0,3
19th, 6 hours 45 minutes 42 seconds,4,0,4
20th, 7 hours 9 minutes 56 seconds,4,0,4
21st, 7 hours 22 minutes 10 seconds,4,0,4
22nd, 7 hours 28 minutes 24 seconds,4,0,4
23rd, 7 hours 38 minutes 52 seconds,3,0,3
24th, 7 hours 54 minutes 7 seconds,1,0,1
25th, 8 hours 45 seconds,6,0,6
26th, 8 hours 1 minutes 1 seconds,2,0,2
27th, 8 hours 1 minutes 2 seconds,1,0,1
