Generation,Time,All,Acceptable,Unacceptable
1st, 6 minutes 5 seconds,1,0,1
2nd, 27 minutes 9 seconds,2,0,2
3rd, 2 hours 3 minutes 17 seconds,7,0,7
4th, 3 hours 57 minutes 27 seconds,3,0,3
5th, 4 hours 3 minutes 37 seconds,9,0,9
6th, 4 hours 15 minutes 47 seconds,11,0,11
7th, 4 hours 30 minutes 57 seconds,5,0,5
8th, 5 hours 7 minutes 8 seconds,7,0,7
9th, 5 hours 19 minutes 20 seconds,2,0,2
10th, 5 hours 22 minutes 31 seconds,1,0,1
11th, 5 hours 31 minutes 43 seconds,6,0,6
12th, 5 hours 37 minutes 55 seconds,2,0,2
13th, 5 hours 47 minutes 7 seconds,5,0,5
14th, 5 hours 59 minutes 20 seconds,6,1,5
15th, 6 hours 5 minutes 33 seconds,2,0,2
16th, 6 hours 29 minutes 47 seconds,7,0,7
17th, 6 hours 45 minutes 1 seconds,1,0,1
18th, 6 hours 57 minutes 17 seconds,3,0,3
19th, 7 hours 12 minutes 31 seconds,4,0,4
20th, 7 hours 27 minutes 47 seconds,3,0,3
21st, 7 hours 31 minutes 4 seconds,3,0,3
22nd, 7 hours 37 minutes 19 seconds,3,0,3
23rd, 7 hours 37 minutes 34 seconds,6,0,6
24th, 7 hours 43 minutes 48 seconds,0,0,0
25th, 7 hours 43 minutes 49 seconds,1,0,1
