Generation,Time,All,Acceptable,Unacceptable
1st, 3 minutes 4 seconds,1,0,1
2nd, 27 minutes 8 seconds,3,0,3
3rd, 2 hours 58 minutes 33 seconds,2,0,2
4th, 4 hours 7 minutes 42 seconds,4,0,4
5th, 5 hours 52 minutes 52 seconds,2,0,2
6th, 6 hours 4 minutes 35 seconds,4,0,4
7th, 6 hours 5 minutes 3 seconds,2,0,2
8th, 6 hours 8 minutes 14 seconds,5,0,5
9th, 6 hours 23 minutes 26 seconds,1,0,1
10th, 6 hours 23 minutes 39 seconds,3,0,3
11th, 6 hours 29 minutes 52 seconds,2,1,1
12th, 6 hours 33 minutes 21 seconds,6,0,6
13th, 6 hours 36 minutes 51 seconds,4,0,4
14th, 6 hours 43 minutes 5 seconds,3,0,3
15th, 6 hours 58 minutes 19 seconds,2,0,2
16th, 7 hours 1 minutes 34 seconds,7,0,7
17th, 7 hours 13 minutes 46 seconds,4,0,4
18th, 7 hours 27 minutes 30 seconds,4,0,4
19th, 7 hours 50 minutes 41 seconds,2,0,2
20th, 7 hours 59 minutes 55 seconds,1,0,1
21st, 8 hours 9 minutes 10 seconds,3,0,3
22nd, 8 hours 13 minutes 55 seconds,3,0,3
23rd, 8 hours 29 minutes 9 seconds,3,0,3
24th, 8 hours 38 minutes 23 seconds,5,0,5
25th, 8 hours 56 minutes 37 seconds,5,1,4
26th, 9 hours 11 minutes 52 seconds,6,0,6
27th, 9 hours 15 minutes 6 seconds,6,0,6
28th, 9 hours 21 minutes 22 seconds,4,0,4
29th, 9 hours 30 minutes 36 seconds,2,0,2
30th, 9 hours 30 minutes 36 seconds,1,0,1
