Generation,Time,All,Acceptable,Unacceptable
1st, 3 minutes 4 seconds,1,0,1
2nd, 15 minutes 9 seconds,2,0,2
3rd, 1 hours 33 minutes 19 seconds,1,0,1
4th, 1 hours 45 minutes 28 seconds,4,0,4
5th, 1 hours 51 minutes 36 seconds,3,0,3
6th, 2 hours 45 seconds,6,0,6
7th, 2 hours 27 minutes 54 seconds,3,0,3
8th, 2 hours 52 minutes 4 seconds,7,0,7
9th, 2 hours 55 minutes 16 seconds,0,0,0
10th, 3 hours 4 minutes 28 seconds,4,0,4
11th, 3 hours 19 minutes 40 seconds,7,0,7
12th, 3 hours 25 minutes 53 seconds,3,0,3
13th, 3 hours 50 minutes 6 seconds,5,0,5
14th, 4 hours 2 minutes 19 seconds,5,0,5
15th, 4 hours 12 minutes 49 seconds,4,0,4
16th, 4 hours 14 minutes 20 seconds,2,0,2
17th, 4 hours 26 minutes 35 seconds,4,0,4
18th, 4 hours 35 minutes 50 seconds,6,0,6
19th, 4 hours 39 minutes 4 seconds,4,0,4
20th, 4 hours 45 minutes 18 seconds,3,0,3
21st, 4 hours 54 minutes 31 seconds,4,0,4
22nd, 5 hours 45 seconds,4,0,4
23rd, 5 hours 9 minutes 58 seconds,3,0,3
24th, 5 hours 22 minutes 13 seconds,3,0,3
25th, 5 hours 34 minutes 26 seconds,3,0,3
26th, 5 hours 52 minutes 40 seconds,1,0,1
27th, 5 hours 58 minutes 55 seconds,4,0,4
28th, 6 hours 34 minutes 58 seconds,4,0,4
