Generation,Time,All,Acceptable,Unacceptable
1st, 9 minutes 4 seconds,2,1,1
2nd, 51 minutes 8 seconds,2,0,2
3rd, 5 hours 17 seconds,1,0,1
4th, 6 hours 42 minutes 25 seconds,2,0,2
5th, 8 hours 18 minutes 34 seconds,3,0,3
6th, 8 hours 39 minutes 43 seconds,4,0,4
7th, 8 hours 45 minutes 53 seconds,2,0,2
8th, 8 hours 55 minutes 3 seconds,1,0,1
9th, 9 hours 1 minutes 14 seconds,4,0,4
10th, 9 hours 13 minutes 25 seconds,2,0,2
11th, 9 hours 28 minutes 36 seconds,3,0,3
12th, 9 hours 36 minutes 4 seconds,4,0,4
13th, 9 hours 48 minutes 16 seconds,4,0,4
14th, 10 hours 7 minutes 19 seconds,3,0,3
15th, 10 hours 14 minutes 50 seconds,4,0,4
16th, 10 hours 27 minutes 3 seconds,6,0,6
17th, 10 hours 39 minutes 17 seconds,3,0,3
18th, 10 hours 51 minutes 4 seconds,7,0,7
19th, 10 hours 54 minutes 17 seconds,3,0,3
20th, 10 hours 58 minutes 21 seconds,3,0,3
21st, 11 hours 4 minutes 34 seconds,2,0,2
22nd, 11 hours 6 minutes 6 seconds,5,0,5
23rd, 11 hours 12 minutes 20 seconds,3,0,3
24th, 11 hours 18 minutes 33 seconds,5,0,5
25th, 11 hours 27 minutes 46 seconds,2,0,2
26th, 11 hours 37 minutes 0 seconds,1,0,1
27th, 12 hours 7 minutes 13 seconds,4,0,4
28th, 12 hours 28 minutes 27 seconds,7,0,7
29th, 13 hours 10 minutes 43 seconds,2,0,2
30th, 13 hours 19 minutes 58 seconds,5,0,5
31st, 13 hours 19 minutes 58 seconds,1,0,1
