Generation,Time,All,Acceptable,Unacceptable
119th, 5 hours 52 minutes 50 seconds,0,0,0
120th, 5 hours 53 minutes 14 seconds,0,0,0
121st, 6 hours 2 minutes 37 seconds,0,0,0
122nd, 6 hours 3 minutes 0 seconds,0,0,0
123rd, 6 hours 12 minutes 23 seconds,0,0,0
124th, 6 hours 30 minutes 42 seconds,0,0,0
125th, 6 hours 31 minutes 7 seconds,0,0,0
126th, 6 hours 31 minutes 32 seconds,0,0,0
127th, 6 hours 31 minutes 57 seconds,0,0,0
128th, 6 hours 59 minutes 14 seconds,0,0,0
129th, 7 hours 17 minutes 35 seconds,0,0,0
130th, 7 hours 17 minutes 59 seconds,0,0,0
131st, 7 hours 18 minutes 24 seconds,0,0,0
132nd, 7 hours 18 minutes 48 seconds,0,0,0
133rd, 7 hours 19 minutes 12 seconds,0,0,0
134th, 7 hours 19 minutes 35 seconds,0,0,0
135th, 7 hours 20 minutes 1 seconds,0,0,0
136th, 7 hours 20 minutes 25 seconds,0,0,0
137th, 7 hours 20 minutes 50 seconds,0,0,0
138th, 7 hours 21 minutes 16 seconds,0,0,0
139th, 7 hours 21 minutes 42 seconds,0,0,0
140th, 7 hours 22 minutes 7 seconds,0,0,0
141st, 7 hours 22 minutes 33 seconds,0,0,0
142nd, 7 hours 22 minutes 58 seconds,0,0,0
143rd, 7 hours 23 minutes 23 seconds,0,0,0
144th, 7 hours 23 minutes 48 seconds,0,0,0
145th, 7 hours 24 minutes 12 seconds,0,0,0
146th, 7 hours 24 minutes 38 seconds,0,0,0
147th, 7 hours 25 minutes 3 seconds,0,0,0
148th, 7 hours 25 minutes 29 seconds,0,0,0
149th, 7 hours 25 minutes 56 seconds,0,0,0
150th, 7 hours 26 minutes 23 seconds,0,0,0
151st, 7 hours 35 minutes 47 seconds,0,0,0
152nd, 8 hours 14 minutes 42 seconds,0,0,0
153rd, 8 hours 33 minutes 7 seconds,0,0,0
154th, 8 hours 42 minutes 32 seconds,0,0,0
155th, 8 hours 42 minutes 59 seconds,0,0,0
156th, 8 hours 43 minutes 25 seconds,0,0,0
157th, 8 hours 43 minutes 51 seconds,0,0,0
158th, 8 hours 44 minutes 21 seconds,0,0,0
159th, 9 hours 11 minutes 43 seconds,0,0,0
160th, 9 hours 12 minutes 12 seconds,0,0,0
161st, 9 hours 12 minutes 40 seconds,0,0,0
162nd, 9 hours 13 minutes 10 seconds,0,0,0
163rd, 9 hours 13 minutes 38 seconds,0,0,0
164th, 9 hours 14 minutes 6 seconds,0,0,0
165th, 9 hours 14 minutes 35 seconds,0,0,0
166th, 9 hours 15 minutes 3 seconds,0,0,0
167th, 9 hours 15 minutes 32 seconds,0,0,0
168th, 9 hours 25 minutes 2 seconds,0,0,0
169th, 10 hours 1 minutes 23 seconds,0,0,0
170th, 10 hours 1 minutes 53 seconds,0,0,0
171st, 10 hours 20 minutes 15 seconds,0,0,0
172nd, 10 hours 38 minutes 40 seconds,0,0,0
173rd, 10 hours 48 minutes 4 seconds,0,0,0
174th, 10 hours 48 minutes 31 seconds,1,0,1
175th, 10 hours 49 minutes 0 seconds,0,0,0
176th, 10 hours 49 minutes 29 seconds,0,0,0
177th, 11 hours 7 minutes 52 seconds,1,0,1
178th, 11 hours 8 minutes 19 seconds,0,0,0
179th, 11 hours 8 minutes 49 seconds,0,0,0
180th, 11 hours 9 minutes 18 seconds,0,0,0
181st, 11 hours 9 minutes 47 seconds,0,0,0
182nd, 11 hours 19 minutes 13 seconds,0,0,0
183rd, 11 hours 19 minutes 43 seconds,0,0,0
184th, 11 hours 38 minutes 2 seconds,0,0,0
185th, 11 hours 56 minutes 28 seconds,0,0,0
186th, 12 hours 5 minutes 56 seconds,0,0,0
187th, 12 hours 33 minutes 14 seconds,0,0,0
188th, 13 hours 9 minutes 37 seconds,0,0,0
189th, 13 hours 19 minutes 4 seconds,0,0,0
190th, 13 hours 28 minutes 34 seconds,0,0,0
191st, 13 hours 55 minutes 57 seconds,0,0,0
192nd, 14 hours 41 minutes 10 seconds,0,0,0
193rd, 15 hours 44 minutes 23 seconds,0,0,0
194th, 15 hours 53 minutes 52 seconds,0,0,0
195th, 16 hours 21 minutes 17 seconds,0,0,0
196th, 16 hours 21 minutes 51 seconds,0,0,0
197th, 16 hours 49 minutes 17 seconds,0,0,0
198th, 17 hours 25 minutes 40 seconds,0,0,0
199th, 17 hours 26 minutes 15 seconds,0,0,0
200th, 17 hours 26 minutes 49 seconds,0,0,0
201st, 17 hours 27 minutes 22 seconds,0,0,0
202nd, 17 hours 27 minutes 57 seconds,0,0,0
203rd, 17 hours 28 minutes 30 seconds,0,0,0
204th, 17 hours 29 minutes 4 seconds,0,0,0
205th, 17 hours 38 minutes 35 seconds,0,0,0
206th, 17 hours 56 minutes 59 seconds,0,0,0
207th, 18 hours 6 minutes 32 seconds,0,0,0
208th, 18 hours 33 minutes 48 seconds,0,0,0
209th, 18 hours 34 minutes 22 seconds,0,0,0
210th, 18 hours 34 minutes 55 seconds,0,0,0
211th, 18 hours 35 minutes 29 seconds,0,0,0
212th, 18 hours 36 minutes 3 seconds,0,0,0
213th, 19 hours 12 minutes 22 seconds,0,0,0
214th, 19 hours 12 minutes 56 seconds,0,0,0
215th, 19 hours 58 minutes 4 seconds,0,0,0
216th, 20 hours 7 minutes 29 seconds,0,0,0
217th, 20 hours 7 minutes 59 seconds,0,0,0
218th, 20 hours 8 minutes 32 seconds,0,0,0
219th, 20 hours 18 minutes 1 seconds,0,0,0
220th, 20 hours 18 minutes 34 seconds,0,0,0
221st, 20 hours 19 minutes 8 seconds,0,0,0
222nd, 20 hours 28 minutes 39 seconds,0,0,0
223rd, 20 hours 38 minutes 11 seconds,0,0,0
224th, 21 hours 5 minutes 31 seconds,0,0,0
225th, 21 hours 50 minutes 39 seconds,0,0,0
226th, 22 hours 44 minutes 47 seconds,0,0,0
227th, 22 hours 54 minutes 18 seconds,0,0,0
228th, 23 hours 12 minutes 41 seconds,0,0,0
229th, 23 hours 22 minutes 13 seconds,0,0,0
230th, 23 hours 58 minutes 32 seconds,0,0,0
231st, 24 hours 8 minutes 2 seconds,0,0,0
