Generation,Time,All,Acceptable,Unacceptable
1st, 19 minutes 41 seconds,2,2,0
2nd, 40 minutes 44 seconds,0,0,0
3rd, 2 hours 17 minutes 8 seconds,5,3,2
4th, 2 hours 58 minutes 2 seconds,2,1,1
5th, 2 hours 58 minutes 7 seconds,0,0,0
6th, 3 hours 43 minutes 8 seconds,3,2,1
7th, 3 hours 58 minutes 16 seconds,4,2,2
8th, 5 hours 31 minutes 11 seconds,3,2,1
9th, 5 hours 55 minutes 19 seconds,0,0,0
10th, 6 hours 16 minutes 26 seconds,2,0,2
11th, 6 hours 58 minutes 28 seconds,0,0,0
12th, 7 hours 37 minutes 37 seconds,1,0,1
13th, 7 hours 46 minutes 41 seconds,4,0,4
14th, 7 hours 46 minutes 51 seconds,4,0,4
15th, 7 hours 59 minutes 1 seconds,1,0,1
16th, 8 hours 47 minutes 11 seconds,1,0,1
17th, 9 hours 11 minutes 24 seconds,1,0,1
18th, 9 hours 35 minutes 36 seconds,1,0,1
19th, 9 hours 35 minutes 49 seconds,2,0,2
20th, 9 hours 36 minutes 2 seconds,0,0,0
21st, 9 hours 36 minutes 14 seconds,1,0,1
22nd, 9 hours 36 minutes 26 seconds,2,0,2
23rd, 9 hours 36 minutes 38 seconds,0,0,0
24th, 9 hours 36 minutes 49 seconds,0,0,0
25th, 9 hours 37 minutes 0 seconds,3,0,3
26th, 9 hours 37 minutes 12 seconds,0,0,0
27th, 9 hours 37 minutes 25 seconds,0,0,0
28th, 9 hours 37 minutes 38 seconds,0,0,0
29th, 9 hours 37 minutes 51 seconds,0,0,0
30th, 9 hours 38 minutes 6 seconds,3,0,3
31st, 9 hours 44 minutes 19 seconds,0,0,0
32nd, 9 hours 44 minutes 33 seconds,0,0,0
33rd, 9 hours 44 minutes 46 seconds,0,0,0
34th, 9 hours 45 minutes 0 seconds,0,0,0
35th, 9 hours 45 minutes 13 seconds,0,0,0
36th, 9 hours 45 minutes 28 seconds,0,0,0
37th, 10 hours 42 seconds,0,0,0
38th, 10 hours 57 seconds,1,0,1
39th, 10 hours 1 minutes 13 seconds,0,0,0
40th, 10 hours 1 minutes 29 seconds,0,0,0
41st, 10 hours 1 minutes 45 seconds,0,0,0
42nd, 10 hours 2 minutes 1 seconds,0,0,0
43rd, 10 hours 17 minutes 19 seconds,0,0,0
44th, 10 hours 23 minutes 36 seconds,0,0,0
45th, 10 hours 23 minutes 53 seconds,0,0,0
46th, 10 hours 24 minutes 10 seconds,0,0,0
47th, 10 hours 30 minutes 27 seconds,0,0,0
48th, 10 hours 36 minutes 44 seconds,0,0,0
49th, 10 hours 49 minutes 0 seconds,0,0,0
50th, 10 hours 49 minutes 18 seconds,0,0,0
51st, 10 hours 49 minutes 35 seconds,0,0,0
52nd, 10 hours 49 minutes 52 seconds,0,0,0
53rd, 10 hours 56 minutes 9 seconds,0,0,0
54th, 11 hours 14 minutes 26 seconds,2,0,2
55th, 11 hours 32 minutes 42 seconds,0,0,0
56th, 12 hours 3 minutes 0 seconds,0,0,0
57th, 12 hours 9 minutes 16 seconds,0,0,0
58th, 12 hours 21 minutes 34 seconds,1,0,1
59th, 12 hours 30 minutes 52 seconds,2,0,2
60th, 12 hours 31 minutes 10 seconds,1,0,1
61st, 12 hours 37 minutes 27 seconds,1,0,1
62nd, 12 hours 52 minutes 45 seconds,0,0,0
63rd, 13 hours 10 minutes 58 seconds,1,0,1
64th, 13 hours 11 minutes 15 seconds,3,0,3
65th, 13 hours 11 minutes 34 seconds,1,0,1
66th, 13 hours 11 minutes 53 seconds,1,0,1
67th, 13 hours 12 minutes 13 seconds,1,0,1
68th, 13 hours 21 minutes 26 seconds,1,0,1
69th, 14 hours 40 seconds,0,0,0
70th, 14 hours 9 minutes 58 seconds,0,0,0
71st, 14 hours 10 minutes 17 seconds,0,0,0
72nd, 14 hours 10 minutes 35 seconds,1,0,1
73rd, 14 hours 10 minutes 53 seconds,0,0,0
74th, 14 hours 11 minutes 12 seconds,0,0,0
75th, 14 hours 11 minutes 31 seconds,0,0,0
76th, 14 hours 11 minutes 50 seconds,1,0,1
77th, 14 hours 21 minutes 5 seconds,0,0,0
78th, 14 hours 21 minutes 24 seconds,0,0,0
79th, 14 hours 21 minutes 41 seconds,0,0,0
80th, 14 hours 21 minutes 59 seconds,0,0,0
81st, 14 hours 22 minutes 19 seconds,0,0,0
82nd, 14 hours 22 minutes 38 seconds,0,0,0
83rd, 14 hours 22 minutes 57 seconds,0,0,0
84th, 14 hours 23 minutes 16 seconds,1,0,1
85th, 14 hours 23 minutes 36 seconds,0,0,0
86th, 14 hours 23 minutes 55 seconds,1,0,1
87th, 14 hours 42 minutes 14 seconds,2,0,2
88th, 15 hours 9 minutes 24 seconds,0,0,0
89th, 15 hours 9 minutes 46 seconds,0,0,0
90th, 15 hours 10 minutes 6 seconds,0,0,0
91st, 15 hours 10 minutes 28 seconds,3,0,3
92nd, 15 hours 28 minutes 48 seconds,1,0,1
93rd, 15 hours 38 minutes 3 seconds,1,0,1
94th, 16 hours 5 minutes 11 seconds,0,0,0
95th, 16 hours 32 minutes 29 seconds,0,0,0
96th, 16 hours 59 minutes 41 seconds,0,0,0
97th, 17 hours 9 minutes 0 seconds,0,0,0
98th, 17 hours 18 minutes 21 seconds,0,0,0
99th, 17 hours 54 minutes 34 seconds,1,0,1
100th, 17 hours 54 minutes 54 seconds,1,0,1
101st, 17 hours 55 minutes 15 seconds,0,0,0
102nd, 18 hours 4 minutes 30 seconds,0,0,0
103rd, 18 hours 31 minutes 46 seconds,0,0,0
104th, 19 hours 16 minutes 55 seconds,0,0,0
105th, 20 hours 52 minutes 58 seconds,0,0,0
106th, 22 hours 11 minutes 8 seconds,0,0,0
107th, 23 hours 8 minutes 18 seconds,0,0,0
108th, 23 hours 53 minutes 29 seconds,0,0,0
109th, 24 hours 26 minutes 45 seconds,0,0,0
