Generation,Time,All,Acceptable,Unacceptable
119th, 16 hours 39 minutes 59 seconds,0,0,0
120th, 16 hours 40 minutes 20 seconds,1,0,1
121st, 16 hours 40 minutes 41 seconds,0,0,0
122nd, 16 hours 58 minutes 55 seconds,0,0,0
123rd, 17 hours 26 minutes 6 seconds,1,0,1
124th, 18 hours 20 minutes 7 seconds,1,0,1
125th, 18 hours 47 minutes 18 seconds,0,0,0
126th, 18 hours 47 minutes 40 seconds,1,0,1
127th, 19 hours 5 minutes 52 seconds,0,0,0
128th, 19 hours 50 minutes 46 seconds,0,0,0
129th, 20 hours 6 minutes 4 seconds,0,0,0
130th, 20 hours 33 minutes 22 seconds,1,0,1
131st, 20 hours 33 minutes 43 seconds,1,0,1
132nd, 20 hours 34 minutes 5 seconds,0,0,0
133rd, 20 hours 34 minutes 27 seconds,0,0,0
134th, 20 hours 34 minutes 49 seconds,0,0,0
135th, 20 hours 35 minutes 11 seconds,1,0,1
136th, 20 hours 35 minutes 33 seconds,0,0,0
137th, 20 hours 37 minutes 5 seconds,1,0,1
138th, 20 hours 37 minutes 29 seconds,0,0,0
139th, 20 hours 37 minutes 53 seconds,0,0,0
140th, 20 hours 38 minutes 17 seconds,0,0,0
141st, 20 hours 38 minutes 42 seconds,1,0,1
142nd, 20 hours 39 minutes 5 seconds,0,0,0
143rd, 20 hours 39 minutes 28 seconds,0,0,0
144th, 20 hours 39 minutes 54 seconds,1,0,1
145th, 20 hours 40 minutes 19 seconds,0,0,0
146th, 20 hours 40 minutes 43 seconds,0,0,0
147th, 20 hours 41 minutes 10 seconds,0,0,0
148th, 20 hours 41 minutes 35 seconds,0,0,0
149th, 20 hours 41 minutes 59 seconds,0,0,0
150th, 20 hours 42 minutes 24 seconds,0,0,0
151st, 20 hours 42 minutes 51 seconds,0,0,0
152nd, 20 hours 43 minutes 17 seconds,0,0,0
153rd, 20 hours 43 minutes 43 seconds,0,0,0
154th, 20 hours 44 minutes 8 seconds,1,0,1
155th, 20 hours 44 minutes 33 seconds,0,0,0
156th, 20 hours 44 minutes 59 seconds,0,0,0
157th, 20 hours 45 minutes 24 seconds,1,0,1
158th, 20 hours 46 minutes 56 seconds,0,0,0
159th, 20 hours 47 minutes 22 seconds,0,0,0
160th, 20 hours 47 minutes 48 seconds,0,0,0
161st, 20 hours 48 minutes 13 seconds,0,0,0
162nd, 20 hours 48 minutes 39 seconds,0,0,0
163rd, 20 hours 49 minutes 6 seconds,0,0,0
164th, 20 hours 49 minutes 32 seconds,0,0,0
165th, 20 hours 49 minutes 57 seconds,0,0,0
166th, 20 hours 50 minutes 21 seconds,0,0,0
167th, 20 hours 50 minutes 47 seconds,0,0,0
168th, 21 hours 9 minutes 13 seconds,0,0,0
169th, 21 hours 18 minutes 35 seconds,0,0,0
170th, 21 hours 19 minutes 2 seconds,0,0,0
171st, 21 hours 52 minutes 19 seconds,2,0,2
172nd, 21 hours 52 minutes 47 seconds,4,0,4
173rd, 22 hours 8 minutes 14 seconds,5,0,5
174th, 22 hours 8 minutes 42 seconds,2,0,2
175th, 22 hours 9 minutes 11 seconds,1,0,1
176th, 22 hours 9 minutes 38 seconds,2,0,2
177th, 22 hours 10 minutes 6 seconds,0,0,0
178th, 22 hours 10 minutes 37 seconds,5,0,5
179th, 22 hours 20 minutes 2 seconds,1,0,1
180th, 22 hours 20 minutes 29 seconds,2,0,2
181st, 22 hours 20 minutes 57 seconds,0,0,0
182nd, 22 hours 21 minutes 25 seconds,0,0,0
183rd, 22 hours 21 minutes 55 seconds,0,0,0
184th, 22 hours 22 minutes 25 seconds,0,0,0
185th, 22 hours 22 minutes 53 seconds,2,0,2
186th, 23 hours 2 minutes 21 seconds,1,0,1
187th, 23 hours 2 minutes 50 seconds,3,0,3
188th, 23 hours 3 minutes 20 seconds,0,0,0
189th, 23 hours 3 minutes 49 seconds,0,0,0
190th, 23 hours 4 minutes 18 seconds,0,0,0
191st, 23 hours 4 minutes 47 seconds,0,0,0
192nd, 23 hours 5 minutes 15 seconds,1,0,1
193rd, 23 hours 5 minutes 46 seconds,0,0,0
194th, 23 hours 21 minutes 16 seconds,1,0,1
195th, 23 hours 21 minutes 46 seconds,1,0,1
196th, 23 hours 22 minutes 17 seconds,1,0,1
197th, 23 hours 22 minutes 49 seconds,1,0,1
198th, 23 hours 23 minutes 21 seconds,2,0,2
199th, 23 hours 23 minutes 50 seconds,1,0,1
200th, 23 hours 24 minutes 22 seconds,0,0,0
201st, 23 hours 24 minutes 53 seconds,0,0,0
202nd, 23 hours 25 minutes 25 seconds,0,0,0
203rd, 23 hours 25 minutes 57 seconds,0,0,0
204th, 23 hours 26 minutes 29 seconds,3,0,3
205th, 23 hours 27 minutes 0 seconds,0,0,0
206th, 23 hours 27 minutes 33 seconds,2,0,2
207th, 23 hours 28 minutes 5 seconds,0,0,0
208th, 23 hours 28 minutes 37 seconds,1,0,1
209th, 23 hours 29 minutes 8 seconds,0,0,0
210th, 23 hours 29 minutes 38 seconds,1,0,1
211th, 23 hours 30 minutes 10 seconds,0,0,0
212th, 23 hours 30 minutes 41 seconds,0,0,0
213th, 23 hours 30 minutes 43 seconds,1,0,1
