Generation,Time,All,Acceptable,Unacceptable
62nd, 14 hours 12 minutes 24 seconds,2,0,2
63rd, 14 hours 12 minutes 41 seconds,1,0,1
64th, 14 hours 12 minutes 59 seconds,0,0,0
65th, 14 hours 13 minutes 15 seconds,1,0,1
66th, 14 hours 13 minutes 32 seconds,0,0,0
67th, 14 hours 13 minutes 48 seconds,0,0,0
68th, 14 hours 14 minutes 6 seconds,0,0,0
69th, 14 hours 14 minutes 24 seconds,0,0,0
70th, 14 hours 14 minutes 44 seconds,0,0,0
71st, 14 hours 15 minutes 1 seconds,1,0,1
72nd, 14 hours 30 minutes 20 seconds,1,0,1
73rd, 15 hours 6 minutes 39 seconds,0,0,0
74th, 15 hours 6 minutes 58 seconds,1,0,1
75th, 15 hours 22 minutes 17 seconds,0,0,0
76th, 15 hours 22 minutes 37 seconds,0,0,0
77th, 15 hours 22 minutes 57 seconds,1,0,1
78th, 15 hours 23 minutes 14 seconds,0,0,0
79th, 15 hours 23 minutes 33 seconds,0,0,0
80th, 15 hours 23 minutes 53 seconds,1,0,1
81st, 15 hours 24 minutes 13 seconds,1,0,1
82nd, 15 hours 24 minutes 34 seconds,1,0,1
83rd, 15 hours 24 minutes 56 seconds,1,0,1
84th, 15 hours 25 minutes 18 seconds,0,0,0
85th, 15 hours 25 minutes 37 seconds,0,0,0
86th, 15 hours 25 minutes 59 seconds,1,0,1
87th, 15 hours 26 minutes 18 seconds,0,0,0
88th, 15 hours 26 minutes 36 seconds,0,0,0
89th, 15 hours 26 minutes 56 seconds,0,0,0
90th, 15 hours 27 minutes 18 seconds,0,0,0
91st, 15 hours 42 minutes 39 seconds,0,0,0
92nd, 15 hours 43 minutes 1 seconds,0,0,0
93rd, 15 hours 58 minutes 22 seconds,1,0,1
94th, 16 hours 22 minutes 44 seconds,2,0,2
95th, 16 hours 23 minutes 8 seconds,0,0,0
96th, 16 hours 23 minutes 30 seconds,1,0,1
97th, 16 hours 23 minutes 54 seconds,1,0,1
98th, 16 hours 24 minutes 15 seconds,0,0,0
99th, 16 hours 24 minutes 37 seconds,0,0,0
100th, 16 hours 24 minutes 59 seconds,0,0,0
101st, 16 hours 25 minutes 22 seconds,3,0,3
102nd, 16 hours 25 minutes 43 seconds,0,0,0
103rd, 16 hours 26 minutes 7 seconds,1,0,1
104th, 16 hours 26 minutes 30 seconds,1,0,1
105th, 16 hours 26 minutes 52 seconds,1,0,1
106th, 16 hours 27 minutes 15 seconds,0,0,0
107th, 16 hours 27 minutes 36 seconds,0,0,0
108th, 16 hours 42 minutes 59 seconds,0,0,0
109th, 16 hours 43 minutes 22 seconds,1,0,1
110th, 16 hours 43 minutes 45 seconds,0,0,0
111th, 16 hours 44 minutes 9 seconds,0,0,0
112th, 16 hours 44 minutes 33 seconds,0,0,0
113th, 16 hours 44 minutes 57 seconds,0,0,0
114th, 16 hours 45 minutes 19 seconds,1,0,1
115th, 16 hours 45 minutes 44 seconds,0,0,0
116th, 16 hours 46 minutes 6 seconds,1,0,1
117th, 16 hours 46 minutes 29 seconds,0,0,0
118th, 16 hours 46 minutes 53 seconds,0,0,0
119th, 16 hours 47 minutes 15 seconds,0,0,0
120th, 16 hours 47 minutes 38 seconds,0,0,0
121st, 17 hours 3 minutes 2 seconds,0,0,0
122nd, 17 hours 3 minutes 25 seconds,0,0,0
123rd, 17 hours 3 minutes 46 seconds,0,0,0
124th, 17 hours 19 minutes 9 seconds,1,0,1
125th, 17 hours 20 minutes 43 seconds,0,0,0
126th, 17 hours 21 minutes 7 seconds,0,0,0
127th, 17 hours 21 minutes 30 seconds,1,0,1
128th, 17 hours 21 minutes 56 seconds,0,0,0
129th, 17 hours 22 minutes 20 seconds,0,0,0
130th, 17 hours 22 minutes 44 seconds,0,0,0
131st, 17 hours 23 minutes 9 seconds,0,0,0
132nd, 17 hours 23 minutes 34 seconds,1,0,1
133rd, 17 hours 24 minutes 0 seconds,0,0,0
134th, 17 hours 24 minutes 25 seconds,0,0,0
135th, 17 hours 24 minutes 48 seconds,0,0,0
136th, 17 hours 40 minutes 12 seconds,1,0,1
137th, 17 hours 40 minutes 38 seconds,0,0,0
138th, 17 hours 41 minutes 4 seconds,0,0,0
139th, 17 hours 41 minutes 31 seconds,0,0,0
140th, 17 hours 41 minutes 57 seconds,0,0,0
141st, 17 hours 42 minutes 24 seconds,0,0,0
142nd, 17 hours 44 minutes 1 seconds,0,0,0
143rd, 17 hours 44 minutes 27 seconds,0,0,0
144th, 17 hours 44 minutes 54 seconds,0,0,0
145th, 17 hours 45 minutes 21 seconds,0,0,0
146th, 17 hours 45 minutes 49 seconds,2,0,2
147th, 17 hours 46 minutes 16 seconds,0,0,0
148th, 17 hours 46 minutes 43 seconds,0,0,0
149th, 17 hours 47 minutes 9 seconds,1,0,1
150th, 18 hours 5 minutes 37 seconds,0,0,0
151st, 18 hours 6 minutes 4 seconds,0,0,0
152nd, 18 hours 6 minutes 29 seconds,0,0,0
153rd, 18 hours 6 minutes 55 seconds,0,0,0
154th, 18 hours 7 minutes 21 seconds,0,0,0
155th, 18 hours 7 minutes 48 seconds,0,0,0
156th, 18 hours 8 minutes 13 seconds,1,0,1
157th, 18 hours 8 minutes 39 seconds,0,0,0
158th, 18 hours 9 minutes 4 seconds,1,0,1
159th, 18 hours 9 minutes 29 seconds,0,0,0
160th, 18 hours 9 minutes 56 seconds,0,0,0
161st, 18 hours 10 minutes 21 seconds,1,0,1
162nd, 18 hours 22 minutes 48 seconds,1,0,1
163rd, 18 hours 23 minutes 14 seconds,0,0,0
164th, 18 hours 23 minutes 40 seconds,1,0,1
165th, 18 hours 24 minutes 6 seconds,0,0,0
166th, 18 hours 24 minutes 32 seconds,1,0,1
167th, 18 hours 24 minutes 57 seconds,1,0,1
168th, 18 hours 25 minutes 23 seconds,0,0,0
169th, 18 hours 30 minutes 32 seconds,1,0,1
170th, 18 hours 31 minutes 0 seconds,0,0,0
171st, 18 hours 31 minutes 28 seconds,0,0,0
172nd, 18 hours 46 minutes 54 seconds,0,0,0
173rd, 18 hours 47 minutes 20 seconds,0,0,0
174th, 18 hours 47 minutes 45 seconds,0,0,0
175th, 18 hours 48 minutes 10 seconds,1,0,1
176th, 18 hours 48 minutes 36 seconds,0,0,0
177th, 18 hours 49 minutes 1 seconds,1,0,1
178th, 18 hours 49 minutes 27 seconds,0,0,0
179th, 18 hours 49 minutes 52 seconds,1,0,1
180th, 18 hours 50 minutes 16 seconds,0,0,0
181st, 19 hours 14 minutes 43 seconds,1,0,1
182nd, 19 hours 15 minutes 8 seconds,0,0,0
183rd, 19 hours 15 minutes 32 seconds,0,0,0
184th, 19 hours 15 minutes 59 seconds,0,0,0
185th, 19 hours 31 minutes 25 seconds,0,0,0
186th, 19 hours 31 minutes 51 seconds,0,0,0
187th, 19 hours 32 minutes 16 seconds,0,0,0
188th, 19 hours 32 minutes 43 seconds,1,0,1
189th, 19 hours 33 minutes 9 seconds,2,0,2
190th, 19 hours 33 minutes 36 seconds,0,0,0
191st, 19 hours 43 minutes 1 seconds,0,0,0
192nd, 19 hours 43 minutes 25 seconds,2,0,2
193rd, 19 hours 43 minutes 53 seconds,0,0,0
194th, 19 hours 44 minutes 20 seconds,2,0,2
195th, 19 hours 44 minutes 48 seconds,1,0,1
196th, 19 hours 45 minutes 13 seconds,0,0,0
197th, 19 hours 45 minutes 40 seconds,0,0,0
198th, 19 hours 46 minutes 9 seconds,1,0,1
199th, 19 hours 46 minutes 37 seconds,0,0,0
200th, 19 hours 47 minutes 3 seconds,0,0,0
201st, 19 hours 47 minutes 29 seconds,0,0,0
202nd, 19 hours 47 minutes 55 seconds,0,0,0
203rd, 19 hours 48 minutes 20 seconds,0,0,0
204th, 19 hours 48 minutes 47 seconds,1,0,1
205th, 19 hours 49 minutes 17 seconds,0,0,0
206th, 19 hours 49 minutes 47 seconds,0,0,0
207th, 19 hours 59 minutes 18 seconds,2,0,2
208th, 19 hours 59 minutes 48 seconds,0,0,0
209th, 20 hours 9 minutes 16 seconds,0,0,0
210th, 20 hours 18 minutes 45 seconds,0,0,0
211th, 20 hours 37 minutes 15 seconds,0,0,0
212th, 20 hours 46 minutes 44 seconds,0,0,0
213th, 20 hours 47 minutes 15 seconds,0,0,0
214th, 20 hours 47 minutes 48 seconds,0,0,0
215th, 20 hours 48 minutes 22 seconds,0,0,0
216th, 20 hours 48 minutes 54 seconds,0,0,0
217th, 20 hours 49 minutes 28 seconds,1,0,1
218th, 20 hours 49 minutes 59 seconds,1,0,1
219th, 20 hours 50 minutes 32 seconds,1,0,1
220th, 20 hours 51 minutes 5 seconds,1,0,1
221st, 20 hours 51 minutes 36 seconds,1,0,1
222nd, 20 hours 52 minutes 8 seconds,1,0,1
223rd, 20 hours 52 minutes 41 seconds,0,0,0
224th, 20 hours 53 minutes 21 seconds,0,0,0
225th, 20 hours 53 minutes 54 seconds,0,0,0
226th, 20 hours 54 minutes 31 seconds,1,0,1
227th, 20 hours 55 minutes 7 seconds,1,0,1
228th, 20 hours 55 minutes 43 seconds,0,0,0
229th, 20 hours 56 minutes 17 seconds,0,0,0
230th, 20 hours 59 minutes 48 seconds,0,0,0
231st, 21 hours 20 seconds,3,0,3
232nd, 21 hours 55 seconds,1,0,1
233rd, 21 hours 1 minutes 29 seconds,1,0,1
234th, 21 hours 2 minutes 3 seconds,0,0,0
235th, 21 hours 2 minutes 37 seconds,0,0,0
236th, 21 hours 3 minutes 10 seconds,0,0,0
237th, 21 hours 3 minutes 44 seconds,1,0,1
238th, 21 hours 4 minutes 21 seconds,0,0,0
239th, 21 hours 4 minutes 54 seconds,0,0,0
240th, 21 hours 5 minutes 7 seconds,1,0,1
