Generation,Time,All,Acceptable,Unacceptable
1st, 18 seconds,0,0,0
2nd, 36 seconds,1,1,0
3rd, 31 minutes 12 seconds,1,1,0
4th, 31 minutes 46 seconds,0,0,0
5th, 38 minutes 19 seconds,1,1,0
6th, 38 minutes 56 seconds,0,0,0
7th, 45 minutes 33 seconds,1,1,0
8th, 1 hours 16 minutes 12 seconds,0,0,0
9th, 1 hours 16 minutes 51 seconds,0,0,0
10th, 1 hours 23 minutes 34 seconds,0,0,0
11th, 1 hours 30 minutes 17 seconds,0,0,0
12th, 1 hours 37 minutes 0 seconds,2,1,1
13th, 1 hours 46 minutes 43 seconds,0,0,0
14th, 1 hours 47 minutes 28 seconds,1,0,1
15th, 1 hours 48 minutes 13 seconds,2,2,0
16th, 1 hours 57 minutes 57 seconds,1,1,0
17th, 1 hours 58 minutes 45 seconds,0,0,0
18th, 1 hours 59 minutes 24 seconds,1,1,0
19th, 2 hours 6 minutes 9 seconds,0,0,0
20th, 2 hours 6 minutes 55 seconds,0,0,0
21st, 2 hours 7 minutes 37 seconds,0,0,0
22nd, 2 hours 8 minutes 31 seconds,1,1,0
23rd, 2 hours 15 minutes 15 seconds,0,0,0
24th, 2 hours 15 minutes 59 seconds,1,1,0
25th, 2 hours 19 minutes 44 seconds,0,0,0
26th, 2 hours 26 minutes 31 seconds,0,0,0
27th, 2 hours 45 minutes 18 seconds,0,0,0
28th, 3 hours 22 minutes 5 seconds,0,0,0
29th, 3 hours 40 minutes 54 seconds,0,0,0
30th, 3 hours 41 minutes 39 seconds,1,1,0
31st, 3 hours 57 minutes 26 seconds,1,1,0
32nd, 4 hours 25 minutes 16 seconds,0,0,0
33rd, 4 hours 29 minutes 5 seconds,0,0,0
34th, 4 hours 38 minutes 51 seconds,1,0,1
35th, 4 hours 48 minutes 38 seconds,3,2,1
36th, 5 hours 19 minutes 25 seconds,0,0,0
37th, 5 hours 50 minutes 10 seconds,0,0,0
38th, 6 hours 45 minutes 2 seconds,0,0,0
39th, 7 hours 21 minutes 49 seconds,1,1,0
