Generation,Time,All,Acceptable,Unacceptable
1st, 27 seconds,0,0,0
2nd, 3 minutes 46 seconds,1,1,0
3rd, 10 minutes 24 seconds,0,0,0
4th, 13 minutes 58 seconds,2,2,0
5th, 14 minutes 37 seconds,0,0,0
6th, 27 minutes 17 seconds,2,1,1
7th, 48 minutes 54 seconds,1,0,1
8th, 1 hours 1 minutes 38 seconds,2,1,1
9th, 1 hours 20 minutes 19 seconds,0,0,0
10th, 1 hours 33 minutes 1 seconds,0,0,0
11th, 2 hours 49 seconds,1,0,1
12th, 2 hours 13 minutes 33 seconds,0,0,0
13th, 2 hours 35 minutes 17 seconds,1,0,1
14th, 2 hours 42 minutes 0 seconds,0,0,0
15th, 2 hours 45 minutes 47 seconds,0,0,0
16th, 2 hours 46 minutes 30 seconds,1,1,0
17th, 2 hours 53 minutes 27 seconds,1,1,0
18th, 3 hours 6 minutes 14 seconds,2,0,2
19th, 3 hours 7 minutes 1 seconds,0,0,0
20th, 3 hours 13 minutes 48 seconds,1,0,1
21st, 3 hours 23 minutes 37 seconds,2,0,2
22nd, 3 hours 33 minutes 21 seconds,1,0,1
23rd, 3 hours 46 minutes 6 seconds,1,0,1
24th, 4 hours 13 minutes 50 seconds,1,0,1
25th, 4 hours 14 minutes 33 seconds,0,0,0
26th, 4 hours 27 minutes 25 seconds,1,0,1
27th, 4 hours 52 minutes 13 seconds,2,0,2
28th, 5 hours 4 minutes 55 seconds,0,0,0
29th, 5 hours 11 minutes 42 seconds,1,0,1
30th, 5 hours 15 minutes 35 seconds,2,1,1
31st, 5 hours 34 minutes 39 seconds,1,0,1
32nd, 5 hours 35 minutes 20 seconds,1,1,0
33rd, 5 hours 45 minutes 6 seconds,1,1,0
34th, 5 hours 45 minutes 51 seconds,2,1,1
35th, 5 hours 58 minutes 44 seconds,1,1,0
36th, 6 hours 11 minutes 34 seconds,1,1,0
37th, 6 hours 12 minutes 24 seconds,0,0,0
38th, 6 hours 40 minutes 14 seconds,4,1,3
39th, 6 hours 44 minutes 7 seconds,0,0,0
40th, 6 hours 53 minutes 56 seconds,2,1,1
41st, 6 hours 54 minutes 48 seconds,1,1,0
42nd, 6 hours 55 minutes 38 seconds,2,1,1
43rd, 6 hours 59 minutes 25 seconds,0,0,0
44th, 7 hours 9 seconds,0,0,0
45th, 7 hours 6 minutes 53 seconds,2,1,1
46th, 7 hours 7 minutes 39 seconds,0,0,0
47th, 7 hours 11 minutes 21 seconds,2,2,0
48th, 7 hours 12 minutes 4 seconds,0,0,0
49th, 7 hours 24 minutes 49 seconds,0,0,0
50th, 7 hours 25 minutes 37 seconds,0,0,0
51st, 7 hours 26 minutes 24 seconds,1,0,1
52nd, 7 hours 33 minutes 16 seconds,1,0,1
53rd, 7 hours 34 minutes 1 seconds,3,2,1
54th, 7 hours 37 minutes 47 seconds,1,0,1
55th, 7 hours 38 minutes 29 seconds,1,1,0
56th, 7 hours 42 minutes 16 seconds,3,0,3
57th, 7 hours 49 minutes 4 seconds,0,0,0
58th, 7 hours 49 minutes 52 seconds,2,1,1
59th, 7 hours 56 minutes 39 seconds,2,0,2
60th, 8 hours 30 seconds,1,0,1
61st, 8 hours 10 minutes 23 seconds,1,0,1
62nd, 8 hours 17 minutes 12 seconds,1,0,1
63rd, 8 hours 18 minutes 4 seconds,1,0,1
64th, 8 hours 24 minutes 57 seconds,1,0,1
65th, 8 hours 37 minutes 47 seconds,1,0,1
66th, 8 hours 44 minutes 41 seconds,3,1,2
67th, 8 hours 48 minutes 32 seconds,0,0,0
68th, 9 hours 1 minutes 25 seconds,0,0,0
69th, 9 hours 29 minutes 18 seconds,1,1,0
70th, 9 hours 30 minutes 9 seconds,0,0,0
71st, 9 hours 43 minutes 1 seconds,1,1,0
72nd, 9 hours 50 minutes 2 seconds,3,1,2
73rd, 10 hours 14 minutes 52 seconds,1,0,1
74th, 10 hours 24 minutes 41 seconds,2,0,2
75th, 10 hours 28 minutes 34 seconds,3,0,3
76th, 10 hours 35 minutes 30 seconds,1,0,1
77th, 10 hours 39 minutes 21 seconds,6,0,6
78th, 10 hours 40 minutes 10 seconds,0,0,0
79th, 10 hours 41 minutes 4 seconds,0,0,0
80th, 10 hours 41 minutes 59 seconds,3,0,3
81st, 10 hours 42 minutes 50 seconds,3,1,2
82nd, 10 hours 43 minutes 45 seconds,3,1,2
83rd, 10 hours 53 minutes 23 seconds,4,0,4
