Generation,Time,All,Acceptable,Unacceptable
1st, 6 minutes 26 seconds,0,0,0
2nd, 21 minutes 46 seconds,2,2,0
3rd, 34 minutes 24 seconds,0,0,0
4th, 37 minutes 57 seconds,2,2,0
5th, 44 minutes 38 seconds,1,1,0
6th, 1 hours 15 minutes 24 seconds,0,0,0
7th, 1 hours 28 minutes 8 seconds,1,1,0
8th, 2 hours 7 minutes 56 seconds,1,0,1
9th, 2 hours 20 minutes 38 seconds,0,0,0
10th, 2 hours 30 minutes 19 seconds,0,0,0
11th, 2 hours 37 minutes 8 seconds,1,0,1
12th, 2 hours 49 minutes 59 seconds,0,0,0
13th, 2 hours 56 minutes 56 seconds,3,3,0
14th, 3 hours 12 minutes 48 seconds,1,0,1
15th, 3 hours 19 minutes 34 seconds,1,1,0
16th, 3 hours 29 minutes 22 seconds,3,3,0
17th, 3 hours 36 minutes 7 seconds,1,0,1
18th, 3 hours 51 minutes 54 seconds,0,0,0
19th, 4 hours 1 minutes 38 seconds,0,0,0
20th, 4 hours 8 minutes 29 seconds,2,0,2
21st, 4 hours 15 minutes 16 seconds,3,1,2
22nd, 4 hours 19 minutes 2 seconds,0,0,0
23rd, 4 hours 25 minutes 45 seconds,2,0,2
24th, 4 hours 41 minutes 35 seconds,1,0,1
25th, 5 hours 24 minutes 28 seconds,1,0,1
26th, 5 hours 34 minutes 23 seconds,2,0,2
27th, 6 hours 5 minutes 14 seconds,0,0,0
28th, 6 hours 18 minutes 0 seconds,2,0,2
29th, 6 hours 27 minutes 46 seconds,1,0,1
30th, 6 hours 37 minutes 28 seconds,0,0,0
31st, 6 hours 53 minutes 17 seconds,0,0,0
32nd, 7 hours 36 minutes 3 seconds,1,1,0
33rd, 7 hours 48 minutes 48 seconds,0,0,0
34th, 8 hours 25 minutes 38 seconds,2,0,2
35th, 8 hours 50 minutes 26 seconds,1,1,0
36th, 9 hours 15 minutes 13 seconds,2,0,2
37th, 9 hours 40 minutes 2 seconds,1,0,1
38th, 10 hours 7 minutes 55 seconds,2,1,1
39th, 10 hours 32 minutes 38 seconds,1,0,1
40th, 11 hours 30 minutes 25 seconds,0,0,0
41st, 12 hours 7 minutes 10 seconds,1,0,1
42nd, 12 hours 22 minutes 57 seconds,0,0,0
43rd, 12 hours 50 minutes 42 seconds,0,0,0
44th, 13 hours 27 minutes 30 seconds,3,0,3
45th, 13 hours 49 minutes 22 seconds,0,0,0
46th, 14 hours 14 minutes 12 seconds,1,1,0
47th, 14 hours 26 minutes 56 seconds,0,0,0
48th, 14 hours 30 minutes 34 seconds,0,0,0
49th, 14 hours 40 minutes 16 seconds,1,0,1
50th, 14 hours 53 minutes 8 seconds,0,0,0
51st, 15 hours 20 minutes 56 seconds,0,0,0
52nd, 16 hours 18 minutes 45 seconds,0,0,0
53rd, 16 hours 52 minutes 28 seconds,1,0,1
54th, 17 hours 20 minutes 14 seconds,0,0,0
55th, 17 hours 41 minutes 57 seconds,2,1,1
56th, 18 hours 6 minutes 41 seconds,4,0,4
57th, 18 hours 52 minutes 25 seconds,2,0,2
58th, 19 hours 5 minutes 5 seconds,2,0,2
59th, 19 hours 29 minutes 44 seconds,2,0,2
60th, 19 hours 42 minutes 24 seconds,2,0,2
61st, 19 hours 55 minutes 6 seconds,3,0,3
62nd, 20 hours 16 minutes 44 seconds,1,0,1
63rd, 20 hours 38 minutes 37 seconds,9,0,9
64th, 20 hours 54 minutes 19 seconds,2,0,2
65th, 21 hours 6 minutes 59 seconds,1,0,1
66th, 21 hours 46 minutes 42 seconds,0,0,0
67th, 21 hours 59 minutes 34 seconds,2,0,2
68th, 22 hours 21 minutes 17 seconds,2,0,2
69th, 22 hours 21 minutes 57 seconds,1,0,1
70th, 22 hours 28 minutes 47 seconds,4,0,4
71st, 23 hours 20 minutes 30 seconds,3,0,3
72nd, 23 hours 30 minutes 13 seconds,4,0,4
73rd, 23 hours 46 minutes 1 seconds,2,0,2
74th, 24 hours 34 minutes 46 seconds,1,0,1
