Generation,Time,All,Acceptable,Unacceptable
1st, 20 seconds,1,1,0
2nd, 1 hours 39 seconds,1,1,0
3rd, 2 hours 31 minutes 18 seconds,0,0,0
4th, 2 hours 31 minutes 57 seconds,0,0,0
5th, 2 hours 32 minutes 39 seconds,0,0,0
6th, 2 hours 33 minutes 26 seconds,1,1,0
7th, 2 hours 34 minutes 13 seconds,1,0,1
8th, 2 hours 37 minutes 52 seconds,1,0,1
9th, 2 hours 41 minutes 33 seconds,2,0,2
10th, 2 hours 42 minutes 15 seconds,0,0,0
11th, 2 hours 45 minutes 59 seconds,0,0,0
12th, 2 hours 52 minutes 52 seconds,1,0,1
13th, 2 hours 56 minutes 38 seconds,2,0,2
14th, 3 hours 3 minutes 25 seconds,1,1,0
15th, 3 hours 7 minutes 13 seconds,0,0,0
16th, 3 hours 17 minutes 0 seconds,3,0,3
17th, 3 hours 32 minutes 46 seconds,0,0,0
18th, 3 hours 39 minutes 39 seconds,2,0,2
19th, 3 hours 52 minutes 28 seconds,0,0,0
20th, 3 hours 56 minutes 13 seconds,0,0,0
21st, 4 hours 3 minutes 2 seconds,2,1,1
22nd, 4 hours 9 minutes 51 seconds,0,0,0
23rd, 4 hours 25 minutes 37 seconds,0,0,0
24th, 5 hours 14 minutes 35 seconds,0,0,0
25th, 5 hours 36 minutes 25 seconds,2,0,2
26th, 5 hours 49 minutes 16 seconds,2,1,1
27th, 6 hours 2 minutes 6 seconds,0,0,0
28th, 6 hours 17 minutes 58 seconds,0,0,0
29th, 6 hours 36 minutes 45 seconds,3,1,2
30th, 6 hours 40 minutes 28 seconds,3,1,2
31st, 6 hours 53 minutes 15 seconds,1,0,1
32nd, 7 hours 18 minutes 5 seconds,0,0,0
33rd, 7 hours 39 minutes 57 seconds,0,0,0
34th, 8 hours 4 minutes 47 seconds,1,0,1
35th, 8 hours 29 minutes 42 seconds,3,0,3
36th, 9 hours 15 minutes 36 seconds,2,1,1
37th, 9 hours 25 minutes 22 seconds,2,0,2
38th, 9 hours 32 minutes 15 seconds,0,0,0
39th, 9 hours 48 minutes 4 seconds,1,0,1
40th, 10 hours 9 minutes 57 seconds,1,0,1
41st, 10 hours 40 minutes 47 seconds,0,0,0
42nd, 10 hours 59 minutes 43 seconds,2,0,2
43rd, 11 hours 27 minutes 38 seconds,1,0,1
44th, 12 hours 1 minutes 27 seconds,0,0,0
45th, 12 hours 11 minutes 30 seconds,0,0,0
46th, 12 hours 42 minutes 28 seconds,1,0,1
47th, 12 hours 43 minutes 24 seconds,0,0,0
48th, 12 hours 44 minutes 21 seconds,1,0,1
49th, 12 hours 45 minutes 15 seconds,2,0,2
50th, 12 hours 49 minutes 15 seconds,3,0,3
51st, 12 hours 53 minutes 13 seconds,0,0,0
52nd, 12 hours 54 minutes 11 seconds,2,0,2
53rd, 12 hours 55 minutes 4 seconds,0,0,0
54th, 12 hours 55 minutes 57 seconds,0,0,0
55th, 13 hours 3 minutes 4 seconds,2,0,2
56th, 13 hours 9 minutes 58 seconds,0,0,0
57th, 13 hours 25 minutes 54 seconds,2,1,1
58th, 13 hours 35 minutes 49 seconds,0,0,0
59th, 13 hours 36 minutes 43 seconds,0,0,0
60th, 13 hours 37 minutes 35 seconds,0,0,0
61st, 13 hours 38 minutes 32 seconds,1,1,0
62nd, 13 hours 42 minutes 26 seconds,0,0,0
63rd, 13 hours 46 minutes 21 seconds,0,0,0
64th, 13 hours 47 minutes 21 seconds,3,0,3
65th, 13 hours 54 minutes 26 seconds,0,0,0
66th, 13 hours 58 minutes 20 seconds,0,0,0
67th, 13 hours 59 minutes 14 seconds,0,0,0
68th, 14 hours 3 minutes 9 seconds,0,0,0
69th, 14 hours 4 minutes 18 seconds,0,0,0
70th, 14 hours 5 minutes 20 seconds,1,1,0
71st, 14 hours 6 minutes 19 seconds,3,0,3
72nd, 14 hours 10 minutes 12 seconds,1,0,1
