Generation,Time,All,Acceptable,Unacceptable
1st, 19 seconds,1,1,0
2nd, 6 minutes 39 seconds,0,0,0
3rd, 22 minutes 27 seconds,0,0,0
4th, 26 minutes 15 seconds,2,1,1
5th, 30 minutes 5 seconds,1,1,0
6th, 33 minutes 43 seconds,1,1,0
7th, 55 minutes 27 seconds,0,0,0
8th, 1 hours 8 minutes 13 seconds,0,0,0
9th, 1 hours 23 minutes 51 seconds,0,0,0
10th, 1 hours 51 minutes 35 seconds,1,1,0
11th, 2 hours 19 minutes 20 seconds,1,1,0
12th, 3 hours 5 minutes 1 seconds,0,0,0
13th, 3 hours 29 minutes 44 seconds,0,0,0
14th, 3 hours 54 minutes 27 seconds,2,1,1
15th, 4 hours 13 minutes 6 seconds,3,2,1
16th, 4 hours 55 minutes 52 seconds,1,1,0
17th, 5 hours 26 minutes 45 seconds,2,2,0
18th, 6 hours 38 seconds,0,0,0
19th, 6 hours 25 minutes 32 seconds,0,0,0
20th, 6 hours 38 minutes 16 seconds,0,0,0
21st, 7 hours 3 minutes 2 seconds,0,0,0
22nd, 7 hours 27 minutes 50 seconds,0,0,0
23rd, 8 hours 49 minutes 41 seconds,0,0,0
24th, 9 hours 5 minutes 33 seconds,0,0,0
25th, 9 hours 39 minutes 24 seconds,1,1,0
26th, 9 hours 58 minutes 13 seconds,1,1,0
27th, 10 hours 29 minutes 0 seconds,1,1,0
28th, 11 hours 5 minutes 51 seconds,1,0,1
29th, 11 hours 30 minutes 37 seconds,0,0,0
30th, 11 hours 46 minutes 27 seconds,1,1,0
31st, 12 hours 47 minutes 17 seconds,0,0,0
32nd, 13 hours 15 minutes 8 seconds,1,1,0
33rd, 13 hours 34 minutes 3 seconds,1,1,0
34th, 13 hours 49 minutes 57 seconds,0,0,0
35th, 14 hours 20 minutes 51 seconds,0,0,0
36th, 15 hours 3 minutes 39 seconds,1,0,1
37th, 15 hours 34 minutes 24 seconds,1,1,0
38th, 16 hours 2 minutes 15 seconds,0,0,0
39th, 16 hours 12 minutes 5 seconds,2,2,0
40th, 16 hours 28 minutes 6 seconds,1,0,1
41st, 16 hours 52 minutes 59 seconds,1,0,1
42nd, 17 hours 29 minutes 58 seconds,0,0,0
43rd, 17 hours 57 minutes 50 seconds,0,0,0
44th, 18 hours 16 minutes 55 seconds,0,0,0
45th, 18 hours 53 minutes 52 seconds,0,0,0
46th, 19 hours 27 minutes 53 seconds,1,0,1
47th, 19 hours 46 minutes 48 seconds,0,0,0
48th, 20 hours 2 minutes 41 seconds,1,1,0
49th, 20 hours 6 minutes 36 seconds,2,2,0
50th, 20 hours 16 minutes 31 seconds,1,0,1
51st, 20 hours 23 minutes 27 seconds,1,1,0
52nd, 20 hours 27 minutes 21 seconds,0,0,0
53rd, 20 hours 34 minutes 19 seconds,2,0,2
54th, 20 hours 38 minutes 14 seconds,1,1,0
55th, 20 hours 45 minutes 9 seconds,0,0,0
56th, 20 hours 46 minutes 17 seconds,0,0,0
57th, 20 hours 47 minutes 19 seconds,0,0,0
58th, 20 hours 51 minutes 19 seconds,2,1,1
59th, 20 hours 52 minutes 21 seconds,1,0,1
60th, 20 hours 56 minutes 31 seconds,0,0,0
61st, 21 hours 3 minutes 37 seconds,0,0,0
62nd, 21 hours 13 minutes 30 seconds,0,0,0
63rd, 21 hours 20 minutes 27 seconds,1,0,1
64th, 21 hours 36 minutes 31 seconds,0,0,0
65th, 21 hours 52 minutes 32 seconds,1,1,0
66th, 22 hours 2 minutes 33 seconds,0,0,0
67th, 22 hours 12 minutes 40 seconds,0,0,0
68th, 22 hours 19 minutes 42 seconds,1,1,0
69th, 22 hours 35 minutes 50 seconds,1,1,0
70th, 22 hours 48 minutes 53 seconds,0,0,0
71st, 22 hours 49 minutes 54 seconds,0,0,0
72nd, 22 hours 53 minutes 56 seconds,0,0,0
73rd, 22 hours 55 minutes 1 seconds,1,1,0
74th, 22 hours 59 minutes 1 seconds,1,1,0
75th, 23 hours 0 seconds,1,1,0
76th, 23 hours 4 minutes 0 seconds,0,0,0
77th, 23 hours 4 minutes 59 seconds,1,0,1
78th, 23 hours 18 minutes 9 seconds,0,0,0
79th, 23 hours 19 minutes 6 seconds,0,0,0
80th, 23 hours 20 minutes 16 seconds,0,0,0
81st, 23 hours 27 minutes 18 seconds,0,0,0
82nd, 23 hours 31 minutes 24 seconds,1,1,0
83rd, 23 hours 35 minutes 27 seconds,1,1,0
84th, 23 hours 36 minutes 28 seconds,1,0,1
85th, 23 hours 37 minutes 31 seconds,0,0,0
86th, 23 hours 38 minutes 39 seconds,1,1,0
87th, 23 hours 39 minutes 47 seconds,1,1,0
88th, 23 hours 52 minutes 50 seconds,1,1,0
89th, 23 hours 56 minutes 55 seconds,0,0,0
90th, 24 hours 4 minutes 10 seconds,2,2,0
